schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,world_seed,agent_seed,treatment,model,scenario,evaluation_pass,collection_fraction
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.11181831359863281,0.12503862380981434,0.3132820129394531,,,,,,,,,,104031,204031,masked,r3,loot-crate,repeat,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,2,2,1,0,0,400,0.0,True,step_limit,b0f96326eeac643a3894bd0f95519fd307e94875734abaaedbab6c2bd8dd488e,197,1,197,1,3,1,0,0.11420249938964844,0.12903213500976557,0.45108795166015625,,,,,,,,,,104032,204032,masked,r3,loot-crate,primary,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,2,2,1,0,0,400,0.0,True,step_limit,b0f96326eeac643a3894bd0f95519fd307e94875734abaaedbab6c2bd8dd488e,197,1,197,1,3,1,0,0.11491775512695312,0.1218438148498535,0.2989768981933594,,,,,,,,,,104032,204032,masked,r3,loot-crate,repeat,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09799003601074219,0.10609626770019531,0.4830360412597656,,,,,,,,,,104033,204033,masked,r3,loot-crate,primary,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09870529174804688,0.11426210403442377,1.0459423065185547,,,,,,,,,,104033,204033,masked,r3,loot-crate,repeat,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,1,2,1,0,0,400,0.0,True,step_limit,b0f96326eeac643a3894bd0f95519fd307e94875734abaaedbab6c2bd8dd488e,197,1,197,1,3,1,0,0.11646747589111328,0.17604827880859367,0.5567073822021484,,,,,,,,,,104034,204034,masked,r3,loot-crate,primary,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,1,2,1,0,0,400,0.0,True,step_limit,b0f96326eeac643a3894bd0f95519fd307e94875734abaaedbab6c2bd8dd488e,197,1,197,1,3,1,0,0.11587142944335938,0.1352667808532714,0.5092620849609375,,,,,,,,,,104034,204034,masked,r3,loot-crate,repeat,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.0978708267211914,0.10422468185424802,0.3552436828613281,,,,,,,,,,104035,204035,masked,r3,loot-crate,primary,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09918212890625,0.12193918228149404,0.4470348358154297,,,,,,,,,,104035,204035,masked,r3,loot-crate,repeat,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09894371032714844,0.11401176452636715,0.3750324249267578,,,,,,,,,,104036,204036,masked,r3,loot-crate,primary,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10013580322265625,0.14479160308837885,0.5359649658203125,,,,,,,,,,104036,204036,masked,r3,loot-crate,repeat,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.11646747589111328,0.1309037208557129,0.45800209045410156,,,,,,,,,,104037,204037,masked,r3,loot-crate,primary,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.11658668518066406,0.12785196304321284,0.40984153747558594,,,,,,,,,,104037,204037,masked,r3,loot-crate,repeat,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,1,2,1,0,0,400,0.0,True,step_limit,6155f92091930644efc4cd163a29ae9d6178b6ba012db8dbf7cc4218f9669667,1,1,3,1,393,1,0,0.11801719665527344,0.13314485549926747,0.614166259765625,,,,,,,,,,104038,204038,masked,r3,loot-crate,primary,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,1,2,1,0,0,400,0.0,True,step_limit,6155f92091930644efc4cd163a29ae9d6178b6ba012db8dbf7cc4218f9669667,1,1,3,1,393,1,0,0.11897087097167969,0.14400482177734375,0.3330707550048828,,,,,,,,,,104038,204038,masked,r3,loot-crate,repeat,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.10013580322265625,0.14511346817016588,1.4338493347167969,,,,,,,,,,104039,204039,masked,r3,loot-crate,primary,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09703636169433594,0.10968446731567381,0.35309791564941406,,,,,,,,,,104039,204039,masked,r3,loot-crate,repeat,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09799003601074219,0.10609626770019531,0.32591819763183594,,,,,,,,,,104040,204040,masked,r3,loot-crate,primary,0.0
1,1,_run_plan_199bb8a804_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09703636169433594,0.11683702468872069,0.2989768981933594,,,,,,,,,,104040,204040,masked,r3,loot-crate,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10395050048828125,0.11546611785888665,0.2932548522949219,,,,,,,,,,102001,202001,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.1062154769897461,0.11715888977050773,0.3428459167480469,,,,,,,,,,102001,202001,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.11217594146728516,0.12402534484863277,0.3859996795654297,,,,,,,,,,102002,202002,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.11324882507324219,0.19026994705200173,0.7569789886474609,,,,,,,,,,102002,202002,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09918212890625,0.10991096496582031,0.2789497375488281,,,,,,,,,,102003,202003,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.10204315185546875,0.11181831359863281,0.37384033203125,,,,,,,,,,102003,202003,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09989738464355469,0.11494159698486325,0.2837181091308594,,,,,,,,,,102004,202004,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09918212890625,0.110173225402832,0.32210350036621094,,,,,,,,,,102004,202004,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09834766387939453,0.11593103408813471,0.32901763916015625,,,,,,,,,,102005,202005,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09942054748535156,0.10800361633300781,0.2980232238769531,,,,,,,,,,102005,202005,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09584426879882812,0.10709762573242183,0.3151893615722656,,,,,,,,,,102006,202006,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10180473327636719,0.1399517059326172,0.4630088806152344,,,,,,,,,,102006,202006,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.1068115234375,0.11588335037231444,0.34689903259277344,,,,,,,,,,102007,202007,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.10800361633300781,0.13208389282226562,0.45490264892578125,,,,,,,,,,102007,202007,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10597705841064453,0.13284683227539057,0.3178119659423828,,,,,,,,,,102008,202008,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10609626770019531,0.12116432189941402,0.3960132598876953,,,,,,,,,,102008,202008,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,2,1,0,0,400,0.0,True,step_limit,023f4c88b86ee84d46cf9cee9331f9677a3e405c0a7d5ca982570f4f13868a51,197,1,197,1,3,1,0,0.10514259338378906,0.12183189392089844,0.33211708068847656,,,,,,,,,,102009,202009,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,2,1,0,0,400,0.0,True,step_limit,023f4c88b86ee84d46cf9cee9331f9677a3e405c0a7d5ca982570f4f13868a51,197,1,197,1,3,1,0,0.10848045349121094,0.12111663818359375,0.39005279541015625,,,,,,,,,,102009,202009,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09989738464355469,0.10805130004882808,0.2818107604980469,,,,,,,,,,102010,202010,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09894371032714844,0.11113882064819333,0.3399848937988281,,,,,,,,,,102010,202010,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,43f16ff4892d62035d6f3344b683801d4cefcafe1ea6ce01871bed1a5141ebde,0,201,0,199,0,0,0,0.09393692016601562,0.12001991271972648,0.4489421844482422,,,,,,,,,,102011,202011,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,43f16ff4892d62035d6f3344b683801d4cefcafe1ea6ce01871bed1a5141ebde,0,201,0,199,0,0,0,0.09489059448242188,0.11397600173950194,0.2980232238769531,,,,,,,,,,102011,202011,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,0.1239776611328125,0.13900995254516602,0.3561973571777344,,,,,,,,,,102012,202012,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,0.12683868408203125,0.2582073211669911,1.302957534790039,,,,,,,,,,102012,202012,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09989738464355469,0.11998414993286127,0.45490264892578125,,,,,,,,,,102013,202013,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09906291961669922,0.11023283004760735,0.36406517028808594,,,,,,,,,,102013,202013,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09918212890625,0.10995864868164058,0.34427642822265625,,,,,,,,,,102014,202014,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09918212890625,0.11683702468872069,0.3612041473388672,,,,,,,,,,102014,202014,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10085105895996094,0.14131069183349573,1.8122196197509766,,,,,,,,,,102015,202015,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10013580322265625,0.12115240097045896,0.29015541076660156,,,,,,,,,,102015,202015,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10085105895996094,0.2913832664489735,0.9632110595703125,,,,,,,,,,102016,202016,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09739398956298828,0.10827779769897458,0.29397010803222656,,,,,,,,,,102016,202016,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09894371032714844,0.11091232299804683,0.35309791564941406,,,,,,,,,,102017,202017,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.1010894775390625,0.13320446014404283,0.4379749298095703,,,,,,,,,,102017,202017,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,592b09c3b8357c33ee9cb51c43680ea010d296e46338ff0e5a34109f4f6da6d4,199,0,201,0,0,0,0,0.09894371032714844,0.1289844512939453,0.44608116149902344,,,,,,,,,,102018,202018,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,592b09c3b8357c33ee9cb51c43680ea010d296e46338ff0e5a34109f4f6da6d4,199,0,201,0,0,0,0,0.09608268737792969,0.10805130004882808,0.3190040588378906,,,,,,,,,,102018,202018,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09942054748535156,0.11329650878906246,0.4398822784423828,,,,,,,,,,102019,202019,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09703636169433594,0.10896921157836913,0.2727508544921875,,,,,,,,,,102019,202019,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.10228157043457031,0.11019706726074215,0.3409385681152344,,,,,,,,,,102020,202020,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.10180473327636719,0.12089014053344725,0.39768218994140625,,,,,,,,,,102020,202020,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.1049041748046875,0.2882599830627439,0.5509853363037109,,,,,,,,,,102021,202021,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10013580322265625,0.1111507415771484,0.2732276916503906,,,,,,,,,,102021,202021,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09799003601074219,0.11898279190063475,0.35309791564941406,,,,,,,,,,102022,202022,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09644031524658203,0.10900497436523433,0.33211708068847656,,,,,,,,,,102022,202022,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.1010894775390625,0.29935836791992176,1.8341541290283203,,,,,,,,,,102023,202023,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09679794311523438,0.10693073272705067,0.27680397033691406,,,,,,,,,,102023,202023,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09751319885253906,0.10895729064941406,0.29587745666503906,,,,,,,,,,102024,202024,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10013580322265625,0.11711120605468746,0.28896331787109375,,,,,,,,,,102024,202024,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09810924530029297,0.14915466308593736,0.6399154663085938,,,,,,,,,,102025,202025,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09965896606445312,0.33444166183471663,1.0733604431152344,,,,,,,,,,102025,202025,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.11014938354492188,0.28824806213378884,0.45990943908691406,,,,,,,,,,102026,202026,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.11086463928222656,0.27160644531249933,1.0290145874023438,,,,,,,,,,102026,202026,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09799003601074219,0.11329650878906246,0.3101825714111328,,,,,,,,,,102027,202027,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09989738464355469,0.11205673217773438,0.5719661712646484,,,,,,,,,,102027,202027,masked,r4,classic,repeat,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,0baeb954777185c41adc6c584025a80f5f25ef39960af633c010cf0132f0b1b2,199,2,199,0,0,0,0,0.09810924530029297,0.11018514633178708,0.2880096435546875,,,,,,,,,,102028,202028,masked,r4,classic,primary,0.0
1,1,_run_plan_199bb8a804_a2ec8adac7,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,0baeb954777185c41adc6c584025a80f5f25ef39960af633c010cf0132f0b1b2,199,2,199,0,0,0,0,0.10097026824951172,0.11901855468749996,0.3609657287597656,,,,,,,,,,102028,202028,masked,r4,classic,repeat,0.0
