schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,world_seed,agent_seed,arm,replica,scenario,pass,collection_fraction
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,21,21,0,0,9,1,10,3,1,3,21,0.14285714285714285,False,killed,f642f146691992f9234e4b7a0a29079f08f30e4d52b47fdb993964dfb2abc9f9,6,1,3,1,5,5,0,0.0629425048828125,0.11706352233886719,0.2529621124267578,,,,,,,,,,102022,202022,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,400,400,0,0,9,0,8,3,0,1,400,0.0025,True,step_limit,321b5379ce397479b0ddb9cd03153996a61566a13c7252d034bd02d867e00a4e,6,191,3,189,8,3,0,0.1430511474609375,0.4271626472473143,0.9911060333251953,,,,,,,,,,102023,202023,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,16,16,1,1,9,1,6,2,1,3,16,0.1875,False,killed,0cd52865a38f6a7ea99c0d7161f809ee7c395a23565788fa0ee85bf5e29457a8,1,2,2,7,2,2,0,0.28145313262939453,0.4913806915283203,0.7359981536865234,,,,,,,,,,102024,202024,candidate,r3,classic,primary,0.1111111111111111
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,13,13,0,0,9,0,4,2,1,1,13,0.07692307692307693,False,killed,1a17ff1c30e542ca3dc9ffb3fa83b1a88deea5e3535b63300dd829b5ece0f4e6,3,1,2,1,3,3,0,0.10585784912109375,0.5044937133789057,0.7348060607910156,,,,,,,,,,102025,202025,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,21,21,0,0,9,0,13,3,1,1,21,0.047619047619047616,False,killed,6ff1d685de4b97878fb21dd9c4e428697111f6dcd17a5a27df67d566e3123ddf,5,2,4,2,5,3,0,0.07295608520507812,0.16498565673828125,0.34618377685546875,,,,,,,,,,102026,202026,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,400,400,0,0,9,0,6,3,0,3,400,0.0075,True,step_limit,d3c09b0abfbd330d39a6386831f4e300f314c68f7b6fc5838115092ed6837f42,193,4,189,2,7,5,0,0.12493133544921875,0.20503997802734375,13.046026229858398,,,,,,,,,,102027,202027,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,17,17,0,0,9,0,6,2,1,5,17,0.29411764705882354,False,killed,0c4ac622be8ab97683e86321f685b02f10ca428240e66dd38b04c81840d6ea5f,3,3,2,3,1,5,0,0.08726119995117188,0.15788078308105458,0.28586387634277344,,,,,,,,,,102028,202028,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,13,13,0,0,9,0,4,2,1,1,13,0.07692307692307693,False,killed,1a17ff1c30e542ca3dc9ffb3fa83b1a88deea5e3535b63300dd829b5ece0f4e6,3,1,2,1,3,3,0,0.06508827209472656,0.19221305847167947,0.2841949462890625,,,,,,,,,,102029,202029,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,21,21,0,0,9,0,10,3,1,4,21,0.19047619047619047,False,killed,66d902874ee3697a0df1e4bfc2f4174ba72f5ada68b292bcecab1ac2a251b3af,1,7,2,2,5,4,0,0.05984306335449219,0.12326240539550781,0.2529621124267578,,,,,,,,,,102030,202030,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,7,7,0,0,9,0,5,1,1,3,7,0.42857142857142855,False,killed,b267f4f13b295742e8ba5cc726f5949f91efb9489e3493219400f5d6bf31627c,2,0,1,3,0,1,0,0.09799003601074219,0.26235580444335926,0.3039836883544922,,,,,,,,,,102031,202031,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,21,21,0,0,9,0,8,3,1,2,21,0.09523809523809523,False,killed,4ce69f9d5f4685a9831d13fab52fc591cfe348a22401ef79415fd328fa4dd606,1,3,3,6,5,3,0,0.08296966552734375,0.3142356872558594,0.35500526428222656,,,,,,,,,,102032,202032,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,16,16,0,0,9,1,6,2,1,1,16,0.0625,False,killed,e2a7189e5c426afd85fa9aee09bda097f627315397b097f405b9d2fc025fc69b,1,4,1,1,7,2,0,0.1285076141357422,0.4622936248779297,0.49591064453125,,,,,,,,,,102033,202033,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,21,21,0,0,9,1,11,3,1,1,21,0.047619047619047616,False,killed,70af448c23f930ea0f62f0d6f37f0ad7560a9d0863204d822c4d389c1a11cdf4,6,1,3,1,7,3,0,0.14019012451171875,0.45490264892578125,0.5800724029541016,,,,,,,,,,102034,202034,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,21,21,0,0,9,0,8,3,1,2,21,0.09523809523809523,False,killed,a59311b7c37cb5a93eb0c69e87f5fac6185c70962c640c3743259b5475933f4d,1,6,3,3,5,3,0,0.08821487426757812,0.36215782165527344,0.3631114959716797,,,,,,,,,,102035,202035,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,400,400,0,0,9,0,1,1,0,0,400,0.0,True,step_limit,4c9063e6b00cbf6cfb0e32584bb0cf7bd45e758180db1d69000f67007c55a81f,2,197,0,198,2,1,0,0.11324882507324219,0.19913911819458002,0.6401538848876953,,,,,,,,,,102036,202036,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,21,21,0,0,9,2,10,3,1,1,21,0.047619047619047616,False,killed,de704ea3f37a73f19a5bbfc4c50c5dd60da5d3e1895a0c79369ea0d0e65de434,6,1,3,1,7,3,0,0.11682510375976562,0.7643699645996094,0.7917881011962891,,,,,,,,,,102037,202037,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,400,400,0,0,9,0,11,3,0,3,400,0.0075,True,step_limit,b376fb88bca4c0677d505355caa7aa476c2bbcaf40532d56f46ea8f71d2e089b,2,194,5,191,5,3,0,0.11897087097167969,0.2922892570495601,0.9319782257080078,,,,,,,,,,102038,202038,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,7,7,0,0,9,0,4,1,1,2,7,0.2857142857142857,False,killed,2deb5e63e78a402633b9d861e9947b8afd45acbb911c1f53b424f1b5426eda87,2,2,0,1,1,1,0,0.13685226440429688,0.5697250366210938,0.5931854248046875,,,,,,,,,,102039,202039,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,13,13,0,0,9,0,3,2,1,3,13,0.23076923076923078,False,killed,2536976fed90513c478faa5a32742949b2d41fc40696be266580f080763e7af7,3,1,2,1,1,5,0,0.10418891906738281,0.5376815795898426,1.0409355163574219,,,,,,,,,,102040,202040,candidate,r3,classic,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,133,133,50,50,50,0,0,0,0,0,133,0.0,True,survived,8f69301322899f5f4b595c40ddf6e018059bcbdc8d5e0fdbedab1ba393d4df41,40,31,26,36,0,0,0,0.14281272888183594,0.49266815185546853,1.0182857513427734,,,,,,,,,,103001,203001,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,143,143,50,50,50,0,0,0,0,0,143,0.0,True,survived,ccb734be63e2263349c91c34c912bbcab0132bb6c1121e4a8bcac787dcd35841,47,24,34,38,0,0,0,0.1361370086669922,0.2817392349243166,0.7939338684082031,,,,,,,,,,103002,203002,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,117,117,50,50,50,0,0,0,0,0,117,0.0,True,survived,2447e8fb411fbdde073b0c7fd8dbfbcbae38242c820f84403e15e5f5a0531980,31,33,34,19,0,0,0,0.15091896057128906,0.5199432373046872,1.0859966278076172,,,,,,,,,,103003,203003,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,130,130,50,50,50,0,0,0,0,1,130,0.007692307692307693,True,survived,0822c4c74234c25b5e5db66a9b7f08ad707a78131ca70062efe0c41462689974,34,33,34,29,0,0,0,0.141143798828125,0.5086660385131836,1.0919570922851562,,,,,,,,,,103004,203004,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,101,101,50,50,50,0,0,0,0,0,101,0.0,True,survived,703a4bc4cf79324c193c8ade48ddd77189159117a31830923521f1ffdec9382e,17,26,26,32,0,0,0,0.16307830810546875,0.5397796630859375,0.7660388946533203,,,,,,,,,,103005,203005,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,128,128,50,50,50,0,0,0,0,0,128,0.0,True,survived,3bb1b38e2b972cc1d57ecd8054d50b5eeccc74eb54f9a3f75d00c5f05a3a8f5a,40,31,26,31,0,0,0,0.13899803161621094,0.3329515457153318,0.6499290466308594,,,,,,,,,,103006,203006,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,128,128,50,50,50,0,0,0,0,0,128,0.0,True,survived,411d3728a8fda989379b29658ffd77766c6e296efc83fd9bd53d294175369dbe,28,42,28,30,0,0,0,0.20134449005126953,0.49563646316528304,2.7310848236083984,,,,,,,,,,103007,203007,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,133,133,50,50,50,0,0,0,0,0,133,0.0,True,survived,16d2fd7794f02b90bb7b51af943944e475980b4df572a54297fe4d4cea414794,29,33,42,29,0,0,0,0.1342296600341797,0.45490264892578125,0.7300376892089844,,,,,,,,,,103008,203008,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,114,114,50,50,50,0,0,0,0,0,114,0.0,True,survived,8a313f27fdcce2c99d990a37911cf5caeafd1cdc7a0bc91f53fb4f66126f363a,40,19,28,27,0,0,0,0.1361370086669922,0.2019405364990234,0.4100799560546875,,,,,,,,,,103009,203009,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,135,135,50,50,50,0,0,0,0,0,135,0.0,True,survived,257fb4d14f381e109f5309a6f274e9bd29660feb72f9db9463c0f45f3f852324,37,37,28,33,0,0,0,0.15997886657714844,0.4094600677490233,1.1658668518066406,,,,,,,,,,103010,203010,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,3599c285e44b738c4118a0acb3e2c8241795d09385acb22c1846c64b65227d5e,29,35,35,40,0,0,0,0.1862049102783203,1.0875463485717753,9.180784225463867,,,,,,,,,,103011,203011,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,135,135,50,50,50,0,0,0,0,0,135,0.0,True,survived,0b27932732fcef992d101b185b4b2913478676ca357cd52a5a044c91b08cb02e,28,39,36,32,0,0,0,0.14209747314453125,0.4285573959350585,0.7910728454589844,,,,,,,,,,103012,203012,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,04f8486c312a3c7509855b251354ff0880d2bc7ba91c25619b739a862da02c6f,34,28,38,39,0,0,0,0.12111663818359375,0.2181768417358397,0.39768218994140625,,,,,,,,,,103013,203013,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,116,116,50,50,50,0,0,0,0,0,116,0.0,True,survived,1d0aad69a48644d69c2b3824b0fe927710ac8b3d035b2668bc447c28ebe4902b,34,37,22,23,0,0,0,0.11742115020751953,0.16248226165771484,0.40984153747558594,,,,,,,,,,103014,203014,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,123,123,50,50,50,0,0,0,0,0,123,0.0,True,survived,b3f026fd24cd1f07e30003bd30050417749c65c1320775c2e5afa050ec798438,38,34,25,26,0,0,0,0.13113021850585938,0.22060871124267575,0.5829334259033203,,,,,,,,,,103015,203015,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,125,125,50,50,50,0,0,0,0,1,125,0.008,True,survived,03c72398f65a80b555195a1c418d25a1d95ea6d7c2d3cdb96f962b2fccc339e9,26,29,40,30,0,0,0,0.12183189392089844,0.16984939575195312,0.3268718719482422,,,,,,,,,,103016,203016,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,125,125,50,50,50,0,0,0,0,0,125,0.0,True,survived,a61cf35f9edbff97bf0e2c156bc13da8e3e9fd5812bde2f88450041481e0b199,24,35,27,39,0,0,0,0.12278556823730469,0.19993782043457028,0.41294097900390625,,,,,,,,,,103017,203017,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,140,140,50,50,50,0,0,0,0,0,140,0.0,True,survived,4f5e16556bb724d971168dc061f7cfc3db265d890222c727fa625fdbb0b33479,22,35,34,49,0,0,0,0.11801719665527344,0.14905929565429685,0.2770423889160156,,,,,,,,,,103018,203018,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,125,125,50,50,50,0,0,0,0,0,125,0.0,True,survived,ad6197a36d8289e22cab2c38b38fa603be555bf1488a548322ccd4c2f5f1bcee,33,36,25,31,0,0,0,0.12087821960449219,0.17614364624023438,0.34308433532714844,,,,,,,,,,103019,203019,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,121,121,50,50,50,0,0,0,0,0,121,0.0,True,survived,7d8f5392db6d8ed06e4f3dd90a35ddea5714e9afd533992af56c581f643e30bd,25,27,39,29,1,0,0,0.11587142944335938,0.16808509826660156,0.4050731658935547,,,,,,,,,,103020,203020,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,127,127,50,50,50,0,0,0,0,0,127,0.0,True,survived,51047e9a395bcfe72fe620957fbb18c70d3e1936ad6e321b6c5185c954b889f8,30,26,38,33,0,0,0,0.1220703125,0.1973152160644531,0.4410743713378906,,,,,,,,,,103021,203021,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,ba28464c1a83045e9bbe2b0070f05679d0b31e82bdee85a3304c05b2fb8c79de,41,33,30,35,0,0,0,0.12278556823730469,0.1962900161743164,0.8869171142578125,,,,,,,,,,103022,203022,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,018c07e34275ed79fe73aa11470b31491f687df8d9035e37ac86aafc59831ed0,42,29,28,40,0,0,0,0.11992454528808594,0.1930475234985351,0.4086494445800781,,,,,,,,,,103023,203023,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,131,131,50,50,50,0,0,0,0,0,131,0.0,True,survived,3e66f8e81af825f2fcf2ff4e9e0aff1f38e24abb161001c807e2fd4a1268bfb5,25,32,32,42,0,0,0,0.12302398681640625,0.15211105346679688,0.30803680419921875,,,,,,,,,,103024,203024,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,124,124,50,50,50,0,0,0,0,0,124,0.0,True,survived,a706e740785b72902ca7e115aa927da12d3e559c2d8487023cd1771b98882375,30,32,28,34,0,0,0,0.11801719665527344,0.24586915969848633,1.4090538024902344,,,,,,,,,,103025,203025,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,127,127,50,50,50,0,0,0,0,0,127,0.0,True,survived,74c2979b37e43d4b47f27a8f8cf02207e383dcf41e0c4fae448b0c7c7079cdc9,29,33,31,34,0,0,0,0.1270771026611328,0.32932758331298756,0.5581378936767578,,,,,,,,,,103026,203026,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,130,130,50,50,50,0,0,0,0,0,130,0.0,True,survived,5887bedf6769d99ba151224b2e7f346b2266143b071a96363409cc58cdd5135d,28,33,29,39,1,0,0,0.11754035949707031,0.1743197441101074,0.2906322479248047,,,,,,,,,,103027,203027,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,121,121,50,50,50,0,0,0,0,0,121,0.0,True,survived,4401602248f09f4bdeb716365c59707ef932326a69b56c55ec870cd925734cd2,28,31,29,33,0,0,0,0.12493133544921875,0.17380714416503906,0.308990478515625,,,,,,,,,,103028,203028,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,132,132,50,50,50,0,0,0,0,0,132,0.0,True,survived,01821811f6927c17eedf9d45769626b5ec5d7b792e8c409f040f5ec7aa76f62d,38,32,32,30,0,0,0,0.13709068298339844,0.46439170837402344,1.6469955444335938,,,,,,,,,,103029,203029,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,138,138,50,50,50,0,0,0,0,0,138,0.0,True,survived,2cc86aa46c8b9324a1a44053530c7c64d68bca3f2e42f69ea7781e808411628a,39,27,33,39,0,0,0,0.15163421630859375,0.6101012229919434,0.9098052978515625,,,,,,,,,,103030,203030,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,137,137,50,50,50,0,0,0,0,0,137,0.0,True,survived,1164be2661d5b339a176e19deee0d146753a5749d26e9b3a8e0cd83a39514dc8,28,39,30,40,0,0,0,0.11801719665527344,0.1673221588134765,0.3459453582763672,,,,,,,,,,103031,203031,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,132,132,50,50,50,0,0,0,0,1,132,0.007575757575757576,True,survived,ce288defd301f73b72938d7ddf3e3914225a65281befde196d239f8977da5ebf,31,40,32,29,0,0,0,0.1220703125,0.26679039001464816,0.8440017700195312,,,,,,,,,,103032,203032,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,147,147,50,50,50,0,0,0,0,0,147,0.0,True,survived,3b10b34f858d69abbb2d9bfd0370e5390c7ad8c2aaf717a796f72f28a9f43f8d,38,33,43,33,0,0,0,0.11968612670898438,0.19769668579101557,0.3058910369873047,,,,,,,,,,103033,203033,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,137,137,50,50,50,0,0,0,0,0,137,0.0,True,survived,2c21b7a3bcf38a98e32d53557fad26a0f64007da6963a190e8379cf04cb4a1ee,43,34,30,30,0,0,0,0.11181831359863281,0.14634132385253903,0.2779960632324219,,,,,,,,,,103034,203034,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,129,129,50,50,50,0,0,0,0,0,129,0.0,True,survived,37d5eddaf51d288a07db02dccf93c8af90987d8bed34be8d07fd9147808ca2de,31,34,23,41,0,0,0,0.11491775512695312,0.16927719116210938,0.2911090850830078,,,,,,,,,,103035,203035,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,123,123,50,50,50,0,0,0,0,0,123,0.0,True,survived,cc12a9f8c6ed73b6d367bd71f0975aaf9b6471e9e0e2323909608e4656d5743f,34,30,21,38,0,0,0,0.12278556823730469,0.2941370010375976,0.637054443359375,,,,,,,,,,103036,203036,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,120,120,50,50,50,0,0,0,0,0,120,0.0,True,survived,ea43573ecb2ebb4719c5922d22db9f2977387d4439865206f3fc36e98b5a7446,32,32,32,24,0,0,0,0.11050701141357422,0.15423297882080075,0.5619525909423828,,,,,,,,,,103037,203037,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,138,138,50,50,50,0,0,0,0,0,138,0.0,True,survived,bc0ce5ba523265ec9b526e6ad7fde025931ff3b72353ac9087cd53a389aa48e3,38,31,38,31,0,0,0,0.1157522201538086,0.1601457595825196,0.30803680419921875,,,,,,,,,,103038,203038,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,136,136,50,50,50,0,0,0,0,0,136,0.0,True,survived,fd12924053795b700534d6f9df5d5f135be869a877e94377279b9348febb3181,38,30,28,40,0,0,0,0.11551380157470703,0.15932321548461914,0.2961158752441406,,,,,,,,,,103039,203039,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,132,132,50,50,50,0,0,0,0,0,132,0.0,True,survived,b0b89d37a3122ad06f6eb4f23eaebdff61ccc4cd04249a0e642800dd33878161,35,25,35,37,0,0,0,0.1323223114013672,0.32660961151123036,0.5600452423095703,,,,,,,,,,103040,203040,candidate,r3,coin-heaven,primary,1.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,400,400,0,0,50,2,3,1,0,1,400,0.0025,True,step_limit,25ade06d6c7d55fc50a7e5173da1b520cf6507e6980c8fdff2b7c3b880331b1a,197,1,197,1,3,1,0,0.13208389282226562,0.3205657005310053,1.1458396911621094,,,,,,,,,,104001,204001,candidate,r3,loot-crate,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,7,7,0,0,50,2,5,1,1,3,7,0.42857142857142855,False,killed,eeca58d9690a6abfb8ac835268d33751bf55ccf97e7de0b5ec139d02d7afa056,0,4,0,1,0,2,0,0.09894371032714844,0.2590656280517577,0.31185150146484375,,,,,,,,,,104002,204002,candidate,r3,loot-crate,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.1538991928100586,0.51295757293701,1.9578933715820312,,,,,,,,,,104003,204003,candidate,r3,loot-crate,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,23,23,1,1,50,3,7,3,1,7,23,0.30434782608695654,False,killed,5a1aadf9f09affba014db09ebd35f53182b3da918192891217ebeadea2fd33d0,7,6,3,1,1,5,0,0.15211105346679688,0.7639169692993163,0.8373260498046875,,,,,,,,,,104004,204004,candidate,r3,loot-crate,primary,0.02
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.12087821960449219,0.45909881591796864,1.7850399017333984,,,,,,,,,,104005,204005,candidate,r3,loot-crate,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,21,21,0,0,50,2,10,3,1,1,21,0.047619047619047616,False,killed,70af448c23f930ea0f62f0d6f37f0ad7560a9d0863204d822c4d389c1a11cdf4,6,1,3,1,7,3,0,0.11205673217773438,0.2989768981933594,1.3697147369384766,,,,,,,,,,104006,204006,candidate,r3,loot-crate,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,400,400,0,0,50,2,2,1,0,1,400,0.0025,True,step_limit,f59a06e2e38c3f8fe715dff83a5495a6193f4eb6d3c7f7e55f6eebd528c937b5,1,198,1,197,2,1,0,0.14448165893554688,0.4573106765747068,0.8237361907958984,,,,,,,,,,104007,204007,candidate,r3,loot-crate,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,7,7,0,0,50,3,5,1,1,3,7,0.42857142857142855,False,killed,22bbe1fc5eb3ac0608e0469720f6e7d6e54653c7833cd7ec547f1da5f6813986,2,2,0,2,0,1,0,0.14209747314453125,0.40004253387451155,0.4699230194091797,,,,,,,,,,104008,204008,candidate,r3,loot-crate,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,400,400,0,0,50,1,6,1,0,1,400,0.0025,True,step_limit,2d131cd6eee9d1eecb80dec74ea603d18cd264cfb05ab29ebb1d4f65e1b0fc62,1,5,1,2,390,1,0,0.15485286712646484,0.3100991249084471,0.8981227874755859,,,,,,,,,,104009,204009,candidate,r3,loot-crate,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,400,400,0,0,50,1,3,1,0,1,400,0.0025,True,step_limit,67edf5906dfadf54cb72c144dfac939638de55cdd089f685cedcf22273f0c0bd,198,1,196,1,3,1,0,0.10895729064941406,0.21700859069824213,0.3681182861328125,,,,,,,,,,104010,204010,candidate,r3,loot-crate,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,21,21,1,1,50,1,4,3,1,3,21,0.14285714285714285,False,killed,9a26303fae24977b13492486640512470a2eecbed9d086fe2ec9356fd939332d,1,4,4,2,7,3,0,0.11801719665527344,0.2722740173339844,0.2980232238769531,,,,,,,,,,104011,204011,candidate,r3,loot-crate,primary,0.02
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,16,16,0,0,50,3,7,2,1,3,16,0.1875,False,killed,f45fc9617270cb82574646feff4f17de8b09f33db09bf0add7ce7ffb4d1d7e07,3,2,1,3,5,2,0,0.09870529174804688,0.2097487449645996,0.28967857360839844,,,,,,,,,,104012,204012,candidate,r3,loot-crate,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,21,21,1,1,50,2,3,3,1,3,21,0.14285714285714285,False,killed,ba5ad23f55596d645dc74392d969eb0058c3527b4e31269432373c8bd8365f5a,1,4,4,2,7,3,0,0.07987022399902344,0.2892017364501953,0.2961158752441406,,,,,,,,,,104013,204013,candidate,r3,loot-crate,primary,0.02
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.0978708267211914,0.11806488037109371,0.3731250762939453,,,,,,,,,,104014,204014,candidate,r3,loot-crate,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,22,22,0,0,50,3,9,3,1,2,22,0.09090909090909091,False,killed,ac012badfaf2b5638dfc6e815aba4729ef47e2e23d2b4939e98df9f6595bc08e,4,4,3,1,7,3,0,0.0768899917602539,0.15130043029785156,1.1990070343017578,,,,,,,,,,104015,204015,candidate,r3,loot-crate,primary,0.0
1,1,_run_plan_4971900ecd_e49d63b2a8,evaluation,21,21,0,0,50,2,5,3,1,6,21,0.2857142857142857,False,killed,d5cd329d4908d825fd4b1e472e19df8f9c955d84b923f6cae792fd9ee00515d7,5,4,3,1,3,5,0,0.06723403930664062,0.23698806762695312,0.24700164794921875,,,,,,,,,,104016,204016,candidate,r3,loot-crate,primary,0.0
