replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
r2,classic,186314,286314,0.3333333333333333,0,0,3,4,0.2842307090759277,0.7319450378417969,9f5fe059752a5f95555ec56ae75721c136cadbc0b1c1d00fcd2adcfcad236fcb,True
r2,classic,186315,286315,0.0,0,0,0,0,0.2770900726318359,0.5860328674316406,95027d3d21130d047dcca7125a61ee38ddbe5990416788047de9555139c19d54,True
r2,classic,186316,286316,0.2222222222222222,0,0,2,0,0.2579689025878906,0.5619525909423828,f3b14e1dad3fc165a5689d3035fcb9d56cd4290dcfb8981310a1da8a539347d2,True
r2,classic,186317,286317,0.3333333333333333,0,0,3,1,0.40916204452514643,0.6299018859863281,c35aac85b4c1148521ee952864d3c6b8d959ca80c29d57087722f0d80be813c4,True
r2,classic,186318,286318,0.0,0,0,0,0,0.2503752708435058,0.8399486541748047,b836f7c47ad32b74437bcaecdc3d84bb5ee0dd391fe3b892c4237d428c88d513,True
r2,classic,186319,286319,0.0,0,0,0,0,0.2129197120666504,0.5869865417480469,dca5af7a8ac2249fa39f9254dab96752800d66923583b8f277e0cb1bfa38d6d1,True
r2,classic,186320,286320,0.3333333333333333,0,0,3,1,0.37146806716918923,0.6349086761474609,07a7d9bbde26ab9776b759c90cee34338d68b6e7cdc0a8a498898d4c8f90bb3b,True
r2,coin-heaven,186401,286401,1.0,0,0,50,0,0.8976459503173827,1.3070106506347656,36eefbba6b8765e8d6ea3b2b3f2eddd67f04ac4d5913ff1497690d3185a7ef44,True
r2,coin-heaven,186402,286402,1.0,0,0,50,0,0.6571888923645018,0.7538795471191406,448b852286ded453935eebd4118e95888c2a22385432c94765aaa1d0696486c1,True
r2,coin-heaven,186403,286403,1.0,0,0,50,0,0.982141494750975,1.6922950744628906,c3d3ccb0f9b75f45d65d4d9f812085f89bdfcdd6eb7bbe77f4d69045014f9407,True
r2,coin-heaven,186404,286404,1.0,0,0,50,0,0.8023738861083984,1.6210079193115234,4a135740b376e06af3858b4900412f6724aaa134081d133330ab071b4d9e2659,True
r2,coin-heaven,186405,286405,1.0,0,0,50,0,0.47898292541503906,1.4410018920898438,5ff0cae918eacb920420ed839d9660348022e79de19d03fa075a1cb62f156ba8,True
r2,coin-heaven,186406,286406,1.0,0,0,50,0,0.47010183334350586,0.6411075592041016,c62ca0db1c14d4db7ca034c9193f32f8a3fb59a0d8a53b67fe4e88ee4be44e39,True
r2,coin-heaven,186407,286407,1.0,0,0,50,0,0.42771100997924794,0.5578994750976562,b29cf7bf3c439ad6310341b9e51190f912c9d418bd436ee7695d002711bed838,True
r2,coin-heaven,186408,286408,1.0,0,0,50,0,0.729012489318847,2.0983219146728516,ee1e1ee822683af4e23c5de6c48c141a6e6e6949045ed56f6ad95979fd329b38,True
r2,coin-heaven,186409,286409,1.0,0,0,50,0,0.9691834449768062,1.9299983978271484,ca14f5cec9fe0f9341d25700033e56a568f72c1579fae94d7cac3a70e6a4a27e,True
r2,coin-heaven,186410,286410,1.0,0,0,50,0,1.1134028434753418,2.680063247680664,85824d31540ee8f61a22bc70a35f209acaa0bd31d416164fc2022d24747abdde,True
r2,coin-heaven,186411,286411,1.0,0,0,50,0,0.6579875946044917,1.4791488647460938,342128bc0bf8f481daf7c81d164aec4c074d7db06f7c0815e02eaaac33b4646e,True
r2,coin-heaven,186412,286412,1.0,0,0,50,0,0.7569789886474609,1.4200210571289062,adb037104a0dd2c3b30581cfc6e846256d65e813d26dcb68d7e42239faaa12af,True
r2,coin-heaven,186413,286413,1.0,0,0,50,0,0.6040215492248535,0.9047985076904297,e75cd63050428f072fff81906bce143e3d1c93979a2c8d9209faf54eb888432a,True
r2,coin-heaven,186414,286414,1.0,0,0,50,0,1.265144348144531,9.718894958496094,d0e6495662ce62484c820375156f6bff8e856f9d08c6389c2f319e093283bd7a,True
r2,coin-heaven,186415,286415,1.0,0,0,50,0,1.0867714881896968,2.045869827270508,ac9642a5a6d952241d115d4f3fee0d88fd88736f29a8a2d68a387011dc1ed9ca,True
r2,coin-heaven,186416,286416,1.0,0,0,50,0,1.7629146575927734,2.9697418212890625,de23115be31bfef2fb3aa3cb90b39843c37bc7b6b8869d5d6f33c88814d32acf,True
r2,coin-heaven,186417,286417,1.0,0,0,50,0,0.850534439086914,1.1336803436279297,75ba7349e399c71b0ebdb9a9bd61c3a755f0d2393c7145ead3bb94d5995941a3,True
r2,coin-heaven,186418,286418,1.0,0,0,50,1,1.0625362396240234,1.661062240600586,5d98248dd43be973212f597c4c8b8d4ee935872a9bfa9c1716873a4ef4f2434c,True
r2,coin-heaven,186419,286419,1.0,0,0,50,0,0.9058713912963867,1.0449886322021484,b8ba8ac2a34a7b570364652b5c306426af06dcbf05e06f7695505c2ac08f9ce1,True
r2,coin-heaven,186420,286420,1.0,0,0,50,0,1.033008098602295,3.039836883544922,29bbae42d88f6990597260dc33d838184f85e031d326e2bf16ab322340ced6d2,True
r2,loot-crate,186501,286501,0.32,0,0,16,8,1.5749216079711896,3.0510425567626953,d5b4dc8dddfec324c06764154805ed53f0058b08ae87a98b077ee046e5686c37,True
r2,loot-crate,186502,286502,0.22,0,0,11,32,1.5302658081054683,3.5419464111328125,cc262fe809ea24c2b66c350f3b84af1115218ea9086a8c72ff7da6c5af9251b5,True
r2,loot-crate,186503,286503,0.74,0,0,37,13,2.0873427391052237,4.604816436767578,c8aeb3b4ba0b4db70239c09c11aff6dc3dc19b167683c4694be9c6c9e560e992,True
r2,loot-crate,186504,286504,0.12,0,0,6,1,2.127683162689208,10.024785995483398,e234fdd1175096e33d79c6d8e0f5008bae6078936cb3631c67e3a3cccf30e13c,True
r2,loot-crate,186505,286505,0.02,0,0,1,0,0.9552955627441404,3.202199935913086,64e653882190678f2f43f914820616b6f6ebaf8353bcff6c3061d74a363c56ee,True
r2,loot-crate,186506,286506,0.12,0,0,6,1,2.0184278488159175,4.337787628173828,41e419020922445efc4f858031e925b748656c0f5bd9141e2f1c8cbb5f5b6f49,True
r2,loot-crate,186507,286507,0.2,0,0,10,4,3.420603275299057,159.8191261291504,adea507f3ca608c6fe91e620bd04a2334640f4df59227332e714f0b85a407392,True
r2,loot-crate,186508,286508,0.34,0,0,17,4,2.461278438568112,8.931636810302734,1fb732b29768c78096144074baff5c7ea6256d2182ef6fcb6a484038f8426668,True
r2,loot-crate,186509,286509,0.4,0,1,20,8,2.105569839477539,3.7250518798828125,0bd9352072006cb69341ef405d51dca863baf6201f9029eb1cee08326584c941,True
r2,loot-crate,186510,286510,0.48,0,0,24,24,3.091299533843992,15.316963195800781,d6479eeb3b3bbb8554aa36f554eb755a91acfebeec7f75ed5559821018c7a8e0,True
r2,loot-crate,186511,286511,0.22,0,0,11,2,2.632009983062744,6.106853485107422,4403608125433da0ac0c4c8604f333581274a16a4b525eb5ec8f9d800b2af43f,True
r2,loot-crate,186512,286512,0.1,0,0,5,2,2.0264029502868612,6.584644317626953,c965080e95a82a15e33f26d57331badefbc2132e86b78cc5ccfe13813f5d9643,True
r2,loot-crate,186513,286513,0.12,0,0,6,1,2.096974849700924,4.333019256591797,52eb1634db44510103ab00cceb11e92556e6842578387d567c2681c9f2ba4607,True
r2,loot-crate,186514,286514,0.48,0,0,24,19,3.361856937408445,13.949155807495117,6eb76f509d672b2072ee8ae88327f636b414daff309a641166113faa086fd0ea,True
r2,loot-crate,186515,286515,0.46,0,0,23,1,1.591420173645019,2.847909927368164,6607d288d8e59bf808b4d5058d110e0cf48c4d1052d3be4f09c30031b859022e,True
r2,loot-crate,186516,286516,0.66,0,0,33,17,1.6631722450256345,5.787134170532227,691443af77c34f534fdc9243bb8a4af09fe80ad0db1f234af965d950d563715d,True
r2,loot-crate,186517,286517,0.32,0,0,16,5,1.6722798347473142,8.43501091003418,c3e01ce0f3484695f424523e6ff9d22863fed931213cac44b534b023d8fb8b89,True
r2,loot-crate,186518,286518,0.38,0,0,19,10,1.2264370918273924,1.935720443725586,7c3e6f1de742edbe96c5bc39634755e2d153decdd60154b82f0ca7b75a35c56b,True
r2,loot-crate,186519,286519,0.14,0,0,7,0,1.900339126586912,4.567146301269531,71b8acba57bcb977fac325d7b25763c2289c9ae85b250f86d0b8a2754f5d8ac1,True
r2,loot-crate,186520,286520,0.42,0,0,21,8,2.169907093048094,4.316091537475586,0e53ce9ae6f5a9c06fe51bf4d954b87c12a12a6d155c621e7d31ca4165e23a18,True
r3,peaceful,186101,286101,0.6666666666666666,1,0,11,6,0.8211255073547361,1.2209415435791016,635b6bf5a3997d2876ea2a4b1dc72fe01a2ac05b0d5e2a9c76411ba65b0c3a13,False
r3,peaceful,186102,286102,0.0,0,0,0,1,0.6562232971191405,0.8921623229980469,2f7a060fb37e438c9830b91b15f174204941832bcc93903987065e04dd31e8fa,True
r3,peaceful,186103,286103,0.5555555555555556,0,0,5,12,1.1086344718933099,2.321004867553711,d52f4720b22ced7bbc9bad80deffe1873f2bfed36f81ba02f9b82b5b8060c9ef,True
r3,peaceful,186104,286104,0.3333333333333333,0,0,3,0,0.7923483848571776,1.9888877868652344,264fd96c60f0b9317793dd72d47db4dc3e2688d1134a7c4513b1c2776dbeb0f5,True
r3,peaceful,186105,286105,0.0,0,1,0,2,0.6836652755737305,0.9670257568359375,833b7034ba48cab85e024d2d992851101892fd661bb2162019311c19a842af57,True
r3,peaceful,186106,286106,0.1111111111111111,0,0,1,0,0.45013427734375,0.8549690246582031,e6fd25906ebc0701845498c49f922ce4b22cf0bd6a4888af36a67f29090e5422,True
r3,peaceful,186107,286107,0.0,0,1,0,2,0.4242062568664551,0.6489753723144531,d931e334c736832f37ae3a28132b628f832b84ed6c86eeb4cf211ff164254ca4,True
r3,peaceful,186108,286108,0.4444444444444444,0,0,4,25,1.0315179824829097,1.4278888702392578,fe4b4501fdf229a03afb0794de3ce10267e35cf1c16fbfbfd0e4a2fe763acce4,True
r3,peaceful,186109,286109,0.0,0,0,0,0,0.4163980484008786,0.6380081176757812,23d75d39012b9be20266c5489f870b932a7b61c5b91806973d2f7f517e58e5a2,True
r3,peaceful,186110,286110,0.1111111111111111,0,0,1,2,0.33001899719238276,0.5960464477539062,eec6a3316edf8708bfc8be3022838db981c7582343021cbefab0acc70ac78e34,True
r3,peaceful,186111,286111,0.0,0,0,0,2,0.39920806884765614,0.5218982696533203,fd2721787a112879f135572d4310e8b116469fc0202b55dbe561a2484309c9a1,True
r3,peaceful,186112,286112,0.2222222222222222,0,0,2,1,0.4719257354736327,0.7050037384033203,cee00e4c960be4ed4801fa65c1ca80cf51d82b1f6c5d2e727a51c34926b6d9d2,True
r3,peaceful,186113,286113,0.2222222222222222,0,0,2,67,0.3961086273193358,0.6449222564697266,8a5b03204fc71850a8cf854fc72a76f4279d153f2d1658acb7fede9824e501ed,True
r3,peaceful,186114,286114,0.1111111111111111,0,0,1,5,0.5552768707275388,0.6661415100097656,928db5711a371df0ab1c938c12d402992ab38e4612530b2bad915fd3fd0dca22,True
r3,peaceful,186115,286115,0.5555555555555556,0,0,5,12,0.7761955261230468,1.074075698852539,596a8e947c84d1b83d34340e09707b08ad1da8994041769a0a0fe3f85ee1acfc,True
r3,peaceful,186116,286116,0.7777777777777778,1,0,12,9,0.5041003227233886,0.6542205810546875,0e6a360d5f3a45fb40f4a99eeef54bfe30f8e1d5ee7d471ea8d977270908e64f,False
r3,peaceful,186117,286117,0.4444444444444444,0,0,4,5,0.49225091934204085,0.659942626953125,845fbb84b712b42c4207a9a74e63e20d1f0e5998f06599fbff105c6793218d60,True
r3,peaceful,186118,286118,0.1111111111111111,0,1,1,4,0.35119056701660156,0.5502700805664062,42b804eb38bf041ab6314540c4e973c5affe54e6a6086e7168713337f698db7a,True
r3,peaceful,186119,286119,0.8888888888888888,0,0,8,7,1.0405063629150375,1.641988754272461,722449fac46e008d665e07b64af5a2188a71bdc491f5a5eaec962563cc15f8c2,True
r3,peaceful,186120,286120,0.0,0,0,0,0,0.28511285781860335,0.9570121765136719,3a4b11fba2776451d328f1cd7a292c3378dfeaee90e515ea2caf805fe6fc73b5,True
r3,coincollector,186201,286201,0.1111111111111111,0,0,1,15,1.890277862548827,5.866289138793945,a086e67c436d0685d9be8bc2cc8974c7d88d4c810c63f29e381c9afac36b7ce4,False
r3,coincollector,186202,286202,0.0,0,0,0,17,2.6495218276977535,6.829261779785156,a832e23d8f853eb3bf0bda865380df90aa3da8b84862f4181b18a46daafe1228,False
r3,coincollector,186203,286203,0.1111111111111111,0,0,1,43,1.4105677604675289,2.2950172424316406,199e9f261669ffa600d704c3931f10b606acd99cfeb77721547859969ec9d64e,False
r3,coincollector,186204,286204,0.1111111111111111,0,0,1,3,2.2929906845092765,4.010915756225586,0a00afcb9188a5bff39fb149c8bfd6652740cc172dc5a3fc12070634d48a027d,False
r3,coincollector,186205,286205,0.4444444444444444,1,0,9,13,1.2772560119628904,2.7399063110351562,736e37b6e7cb0d02e8a6feb9e13ebbc386ca51ff765ee9daa2f5137e8607403e,False
r3,coincollector,186206,286206,0.5555555555555556,0,0,5,11,2.39516496658325,11.695146560668945,e6248a8a20aad448495e3549ef2392c6f22f6ac2f7d6f8edac7c35038cc7b1be,False
r3,coincollector,186207,286207,0.3333333333333333,0,0,3,11,3.405296802520752,41.40806198120117,6d32972ee3c153f3c74c8a6e962c04aa9397c062f6df90f58efd57bd8bafed3a,False
r3,coincollector,186208,286208,0.2222222222222222,0,0,2,11,3.5468459129333487,34.61194038391113,f0b8549c49d27f9cb7a0ed8cb9ee697b3ee732b29e92d2d190b8e4a84a311c9b,False
r3,coincollector,186209,286209,0.1111111111111111,0,0,1,3,1.8547773361206055,2.527952194213867,ff94a720bdc24e0f9efd9d2358b19ed62ea6fab492c26fa6de2b16a606de78a2,True
r3,coincollector,186210,286210,0.4444444444444444,0,0,4,9,2.8714060783386226,3.7000179290771484,2118f82a05ada9394839e6d900b25512601e48da032882bca34cacc461e40620,False
r3,coincollector,186211,286211,0.3333333333333333,0,0,3,8,2.041232585906982,3.801107406616211,62c396685813bf1602fb2b010860ad007cb5866ba417692fdc167c2e01bd4809,False
r3,coincollector,186212,286212,0.1111111111111111,0,0,1,19,2.7181267738342285,4.869222640991211,ca5631ae946f203958f3f2449a87a4fcacde8af17339e13e1424be731b2aa81c,False
r3,coincollector,186213,286213,0.1111111111111111,0,1,1,6,0.8750915527343749,1.1670589447021484,4d2a8abd58bac513e74ff334d25def116521bc5540e4f345a6a95955a82c3557,False
r3,coincollector,186214,286214,0.1111111111111111,0,1,1,4,1.9379854202270508,4.1179656982421875,35c7d672676046114755a2c6e1d6c8749543f76a08d0b29d90f039ad67f6cd1b,False
r3,coincollector,186215,286215,0.0,0,1,0,16,3.8462638854980447,12.38703727722168,41290e0ebe21330d9298ea7791e7a268ffa12a11e5425056e44ae3d51f03013f,False
r3,coincollector,186216,286216,0.3333333333333333,0,0,3,11,4.028284549713135,11.01994514465332,b8aaf417ad4209338e0d5d749450abf4f33c716b74741e772ac3b1a5cc676c13,False
r3,coincollector,186217,286217,0.2222222222222222,0,0,2,10,4.192030429840087,7.276773452758789,becc7fc76935227588cbd205401b1a327dc2b0a7c5b990309d72affde8935d61,False
r3,coincollector,186218,286218,0.2222222222222222,0,0,2,8,3.5620808601379395,35.80808639526367,e179ce8c71823e22e7913d0e9fa2d12d145a4cb8ecaf1675b7539f69773269b3,False
r3,coincollector,186219,286219,0.3333333333333333,0,0,3,11,3.512668609619139,10.518789291381836,6e69047b3aba090679d1936cb96f69ceb7f0f7cb06a6d6a3e74535f7e715f2b9,False
r3,coincollector,186220,286220,0.3333333333333333,0,0,3,12,4.448688030242915,49.14498329162598,b3a6b17bb71252286b0affbbd78ae02148a22157911bfe468f99b3ef735a5bff,False
r3,classic,186301,286301,0.0,0,0,0,0,0.2418279647827148,0.5419254302978516,0b3eeb904017e467514de8d75766fb75fa50d515dce37cb5021386ae03a15dd1,True
r3,classic,186302,286302,0.0,0,0,0,2,0.35940408706665006,0.8409023284912109,6e509665111da50f4d253ce046cf941e8d181bbb4353ed2b5a0e55cb57c031f5,True
r3,classic,186303,286303,0.2222222222222222,0,0,2,5,0.31427145004272455,0.5667209625244141,2765e9280cbaa87b08c6d4c083e13fcf51487378c6602a9669fa53df46320825,True
r3,classic,186304,286304,0.1111111111111111,0,0,1,0,0.3378152847290033,0.5962848663330078,9be61893f2698249f7906ee458ae189bf5c8b815d82b8f61d58bcaa81e0f0d82,True
r3,classic,186305,286305,0.1111111111111111,0,0,1,2,0.34195184707641596,0.6978511810302734,e4c92170a1fd2c61a9e0e04fbb36d98af520e7b7cf96e372a8d8769a82a2b599,True
r3,classic,186306,286306,0.0,0,0,0,5,0.34919977188110335,0.5512237548828125,7be0613ade3814f771c4c3ef1de8eab5538461fc0b0e521d82d0cf26fa9573a9,True
r3,classic,186307,286307,0.0,0,0,0,0,0.2401351928710937,0.6399154663085938,898aa2ec744b19b5879a3c89c82f56c7aedf0b3eb430d480148e58d9f9ec4b1d,True
r3,classic,186308,286308,0.1111111111111111,0,0,1,0,0.28283596038818354,0.530242919921875,32aed858e05bf3e1b9f442cf69f6f9674fd3a675525ac55907f3c9a5a864be50,True
r3,classic,186309,286309,0.3333333333333333,0,0,3,1,0.34627914428710926,0.9350776672363281,0e1662291a5061b8e49d054f99554e6c0ef3bb436dc01bdac19de3e1c1130521,True
r3,classic,186310,286310,0.5555555555555556,0,0,5,4,0.39331912994384727,0.8897781372070312,15cbb456501867b4f32fa764434dd4fea6346a3bddadf4845c0db2fe64eee5c0,True
r3,classic,186311,286311,0.1111111111111111,0,0,1,3,0.23829936981201139,0.5309581756591797,0b5c4d04bd5893fcc7c4ae40de5872da4ddb88b820fca1922b7574452e07f2d2,True
r3,classic,186312,286312,0.0,0,0,0,0,0.22821426391601557,0.5240440368652344,92e9b18ec15fef59b303c8a44ca38740fc2b5063f4d90344cc2c72309bec0228,True
r3,classic,186313,286313,0.2222222222222222,0,0,2,0,0.31404495239257807,0.7588863372802734,b24434862efd8a56d94a5c4b76c242c5144ff633f083c2c312c065e250c268c9,True
r3,classic,186314,286314,0.2222222222222222,0,0,2,9,0.3021836280822753,0.6473064422607422,e2a02f124ef74954808a7fe8feb3bc0e1e116a87cd99cd8560a036db8f19b2cd,True
r3,classic,186315,286315,0.2222222222222222,0,0,2,12,0.29288530349731434,0.49996376037597656,725e9f2360f59539e5c80252fddfa7eac2e8453169ce70d1deef683a83e48af7,True
r3,classic,186316,286316,0.4444444444444444,0,0,4,3,0.28405189514160145,0.6861686706542969,b61612173d35612a0aa80b7a17fa11c1aaf1f5a2c55e569d467351c54a4e629c,True
r3,classic,186317,286317,0.1111111111111111,0,0,1,2,0.2680301666259765,0.43392181396484375,ac9f4cd271e6169b69f18e5a0c659bf657d36eed2ecb6dc0d2b06ad6b4b3885b,True
r3,classic,186318,286318,0.0,0,0,0,0,0.25402307510375965,0.5052089691162109,b836f7c47ad32b74437bcaecdc3d84bb5ee0dd391fe3b892c4237d428c88d513,True
r3,classic,186319,286319,0.0,0,1,0,2,0.24361610412597653,0.4878044128417969,f18b3fb4cd0fb25bb8ef6ab487ff0e28de713ee62217db19a893a323a847c70a,True
r3,classic,186320,286320,0.3333333333333333,0,0,3,19,0.3303289413452145,0.5660057067871094,4e5c3b3a5909e8bf580d9ad46cceb30aa14a248e51b7ddd21275d9ab6bf7f608,True
r3,coin-heaven,186401,286401,1.0,0,0,50,0,0.3620624542236328,0.5068778991699219,36eefbba6b8765e8d6ea3b2b3f2eddd67f04ac4d5913ff1497690d3185a7ef44,True
r3,coin-heaven,186402,286402,1.0,0,0,50,0,0.41723251342773426,0.6787776947021484,448b852286ded453935eebd4118e95888c2a22385432c94765aaa1d0696486c1,True
r3,coin-heaven,186403,286403,1.0,0,0,50,0,0.41007995605468744,0.4630088806152344,c3d3ccb0f9b75f45d65d4d9f812085f89bdfcdd6eb7bbe77f4d69045014f9407,True
r3,coin-heaven,186404,286404,1.0,0,0,50,0,0.5606174468994138,1.6219615936279297,4a135740b376e06af3858b4900412f6724aaa134081d133330ab071b4d9e2659,True
r3,coin-heaven,186405,286405,1.0,0,0,50,0,0.3631114959716797,0.4801750183105469,5ff0cae918eacb920420ed839d9660348022e79de19d03fa075a1cb62f156ba8,True
r3,coin-heaven,186406,286406,1.0,0,0,50,0,0.46956539154052734,0.6530284881591797,c62ca0db1c14d4db7ca034c9193f32f8a3fb59a0d8a53b67fe4e88ee4be44e39,True
r3,coin-heaven,186407,286407,1.0,0,0,50,0,0.8239269256591791,3.0040740966796875,b29cf7bf3c439ad6310341b9e51190f912c9d418bd436ee7695d002711bed838,True
r3,coin-heaven,186408,286408,1.0,0,0,50,0,0.44770240783691406,1.2390613555908203,ee1e1ee822683af4e23c5de6c48c141a6e6e6949045ed56f6ad95979fd329b38,True
r3,coin-heaven,186409,286409,1.0,0,0,50,0,0.5517005920410156,1.064300537109375,ca14f5cec9fe0f9341d25700033e56a568f72c1579fae94d7cac3a70e6a4a27e,True
r3,coin-heaven,186410,286410,1.0,0,0,50,0,0.6762266159057614,0.9129047393798828,85824d31540ee8f61a22bc70a35f209acaa0bd31d416164fc2022d24747abdde,True
r3,coin-heaven,186411,286411,1.0,0,0,50,0,0.4449844360351559,0.6399154663085938,342128bc0bf8f481daf7c81d164aec4c074d7db06f7c0815e02eaaac33b4646e,True
r3,coin-heaven,186412,286412,1.0,0,0,50,0,0.5334377288818358,0.7550716400146484,adb037104a0dd2c3b30581cfc6e846256d65e813d26dcb68d7e42239faaa12af,True
r3,coin-heaven,186413,286413,1.0,0,0,50,0,0.6209492683410643,0.8757114410400391,ca723a5dac35cab03a32f10aab74895bb99a6a476ee31de985c9f784bb1b192c,True
r3,coin-heaven,186414,286414,1.0,0,0,50,0,0.5471229553222655,0.7331371307373047,d0e6495662ce62484c820375156f6bff8e856f9d08c6389c2f319e093283bd7a,True
r3,coin-heaven,186415,286415,1.0,0,0,50,0,0.5185246467590331,0.6661415100097656,ac9642a5a6d952241d115d4f3fee0d88fd88736f29a8a2d68a387011dc1ed9ca,True
r3,coin-heaven,186416,286416,1.0,0,0,50,0,1.0954380035400386,1.9080638885498047,de23115be31bfef2fb3aa3cb90b39843c37bc7b6b8869d5d6f33c88814d32acf,True
r3,coin-heaven,186417,286417,1.0,0,0,50,0,0.6282806396484374,1.203775405883789,75ba7349e399c71b0ebdb9a9bd61c3a755f0d2393c7145ead3bb94d5995941a3,True
r3,coin-heaven,186418,286418,1.0,0,0,50,1,0.426197052001953,0.5068778991699219,5d98248dd43be973212f597c4c8b8d4ee935872a9bfa9c1716873a4ef4f2434c,True
r3,coin-heaven,186419,286419,1.0,0,0,50,0,0.6350278854370117,1.0731220245361328,b8ba8ac2a34a7b570364652b5c306426af06dcbf05e06f7695505c2ac08f9ce1,True
r3,coin-heaven,186420,286420,1.0,0,0,50,0,0.7534027099609375,0.9038448333740234,29bbae42d88f6990597260dc33d838184f85e031d326e2bf16ab322340ced6d2,True
r3,loot-crate,186501,286501,0.3,0,0,15,6,0.7792592048645016,1.2350082397460938,12fa44764b817235b4d65c819da181d56642e7d4180cef3494fdfc9e7682a9d0,True
r3,loot-crate,186502,286502,0.04,0,0,2,1,0.5903720855712888,1.1761188507080078,61b0f223c2030c73d8c8b0546171a3f886b15b69ac68ba2bff262e16c522267c,True
r3,loot-crate,186503,286503,0.24,0,0,12,5,1.3261795043945312,2.691030502319336,770a445aa984a78f399573fbbb1add40416430c481c5564cccbbb360975152b6,True
r3,loot-crate,186504,286504,0.02,0,0,1,50,1.2884140014648426,2.6090145111083984,9123d281bb983badf8094b78b00ecbf2b4f3b66e589a504f72d74ecc31a97cca,True
r3,loot-crate,186505,286505,0.34,0,0,17,8,1.8767595291137689,5.493879318237305,abe3dc3a5f8f501d935510a089d84dd6e7a70f5751bcbc74bc5dc9ad53f254f4,True
r3,loot-crate,186506,286506,0.74,0,0,37,9,1.28028392791748,2.8710365295410156,ba8735f105983fced90ca7a19eedffdf93182c93a0ead1847818347466e312fd,True
r3,loot-crate,186507,286507,0.22,0,0,11,30,1.6960382461547843,7.133960723876953,1b81f073f84d3e1e7c3d87722b84d9bbcf395cd1ab773d881fab4963edb427fa,True
r3,loot-crate,186508,286508,0.06,0,0,3,53,1.2290596961975078,2.7341842651367188,028d41267459721a327ae075886d2e09056d70b411d7a6071c4e197b9d8bc5ab,True
r3,loot-crate,186509,286509,0.12,0,0,6,2,0.7807135581970207,3.6318302154541016,a7aeb156f9af14a0c3d0a3a5a1d8c27cf098495dc6c8bfe1199ea09f85d81bd9,True
r3,loot-crate,186510,286510,0.2,0,0,10,6,0.8046030998229975,1.5521049499511719,3d962902dcfb80e84aee2a537029f2ce0753c2a98413eeacf4b6b0ff98c41394,True
r3,loot-crate,186511,286511,0.66,0,0,33,6,1.595938205718993,3.5200119018554688,604cf5925fada0c8e1fb2dcb8a02a88d111af7dd852a17833d83b2ed24ba4edb,True
r3,loot-crate,186512,286512,0.42,0,0,21,28,1.3419866561889646,2.7620792388916016,ee4a8b25a35e983b9915a52d029fe9ef62a60ca241967a115f140c885137de63,True
r3,loot-crate,186513,286513,0.42,0,0,21,7,1.0505914688110347,1.7867088317871094,c4befa9a9b3a4d2751d5e8211dd8e9b8329f25b48c087a4d23aa5e6848aa9d7e,True
r3,loot-crate,186514,286514,0.42,0,0,21,14,4.75105047225952,8.600950241088867,d7afdbd2d8e5fb765ade491ffb127c6351566170b978e9a3f097e8b0c0f748fd,True
r3,loot-crate,186515,286515,0.02,0,1,1,2,2.8089165687561035,5.317926406860352,6678e8b1870504041ba60defaa8ec8c5fb2edc937d0eae812c04228a6e9013df,True
r3,loot-crate,186516,286516,0.6,0,0,30,25,2.8462529182434078,6.616115570068359,c41e1e16369fb925ac877377db5a1fa942d68653d12ead1eaca284189745fa0e,True
r3,loot-crate,186517,286517,0.12,0,0,6,3,1.936542987823484,6.238222122192383,1a2988a04c0e76ad0298ea2637d6903919c09febfe2c0bc1e3a907806239ccdb,True
r3,loot-crate,186518,286518,0.28,0,0,14,33,2.433347702026363,16.377687454223633,dd836c53ed068395ca1439826f02ed37b5c3a0c3f478af78abc2a1be39ba1289,True
r3,loot-crate,186519,286519,0.54,0,0,27,11,1.8493890762329097,8.063793182373047,300072878f8952d9ef121dde1ba2fbdf0159ccc2d4e5f279d04ea2cbefeab490,True
r3,loot-crate,186520,286520,0.16,0,0,8,1,1.8237948417663559,4.45103645324707,dceb6524fd75f65cc3902ab1b5814ceb351ac867f3d6ac4eba4f81d078511066,True
r4,peaceful,186101,286101,0.2222222222222222,0,1,2,0,0.5019664764404296,0.6840229034423828,4ee0a04b11318c48a5f381416f881a1a18375286e86e3fbee812f461dfceaacf,True
r4,peaceful,186102,286102,0.2222222222222222,1,0,7,50,0.5074620246887204,0.7770061492919922,854549354dfe1bec6370272e1a9bd16575b62fc576a6bddc0bb4eb03109da9f3,False
r4,peaceful,186103,286103,0.1111111111111111,0,0,1,3,0.5589604377746581,0.7507801055908203,2216683294a25db49f7c4cb6b42393bb88ac1a06e5894c68ee44a76c273a82e8,True
r4,peaceful,186104,286104,0.3333333333333333,0,0,3,2,0.7171630859375,1.0149478912353516,55b67f09a040e420e6a9e523e1126af3b2dfb63b1ef7995ae3eab0836d90b9b7,True
r4,peaceful,186105,286105,0.0,0,0,0,1,0.4060626029968261,0.6568431854248047,cbe6f0ce020acbc3019208069b7546c939384dfc215aa6449f7aa61737c93869,True
r4,peaceful,186106,286106,0.1111111111111111,0,0,1,1,0.4773974418640136,0.7548332214355469,88030eced37b54c9947fd12668969e1c09761c85f665146647271ca347cf49c3,True
