model,pass,world_seed,initially_available_coins,evaluation_git_commit,evaluation_duration_seconds,schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations
run-03,repeat,31009,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.082121899991762,1,1,DagobertDuckDQN,evaluation,114,114,50,50,0,114,0.0,True,survived,875fbe66f3ed065dbf5eebff30c3155fad19b6ef394a95061578724829737ff5,27,28,35,24,0,0,0,0.27370452880859375,0.3854155540466308,0.9145736694335938,,,,,,,,,
run-03,repeat,31010,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,3.9970820999878924,1,1,DagobertDuckDQN,evaluation,126,126,50,50,0,126,0.0,True,survived,5f1d5ce88f0ac4cd7b027417fbf47341209930e229279fb098a1371480574d88,27,32,34,32,1,0,0,0.26345252990722656,0.3732442855834961,0.8912086486816406,,,,,,,,,
run-03,repeat,31011,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.047841499996139,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,b6aa7edbf74ba35accc6dc7873999656d3fd0ec03acdc9680268e6c4ab60f34f,26,32,28,44,1,0,0,0.26679039001464844,0.3376007080078125,0.9262561798095703,,,,,,,,,
run-03,repeat,31012,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.384779000014532,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,12fe6058ab6ab9a4c2187ae552199a1049ea3b1725ed8a8a86a09d016101749e,32,40,43,26,0,0,0,0.26488304138183594,0.3552436828613281,0.9424686431884766,,,,,,,,,
run-03,repeat,31013,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.4330881999921985,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,e5abcbbd82c49e224e63aa53834461565ebcb737b7c53cfe9c014b1f3ae34c67,35,34,31,29,0,0,0,0.26416778564453125,0.3511905670166014,0.9212493896484375,,,,,,,,,
run-03,repeat,31014,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.094305400009034,1,1,DagobertDuckDQN,evaluation,151,151,50,50,0,151,0.0,True,survived,bc849944bd4e05ee1976108e1e32b45a0bcaae5a76117c96899f55ad6598fb75,45,31,32,43,0,0,0,0.2646446228027344,0.3218650817871094,0.9307861328125,,,,,,,,,
run-03,repeat,31015,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.373366100015119,1,1,DagobertDuckDQN,evaluation,400,400,47,47,307,400,0.7675,True,step_limit,bab4e804cda3fed08195404ad9d63b04ed3b551f2c00613a33a48446feb9e5a4,28,23,330,19,0,0,0,0.25177001953125,0.32751560211181624,0.9095668792724609,,,,,,,,,
run-03,repeat,31016,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.364932800002862,1,1,DagobertDuckDQN,evaluation,400,400,26,26,0,400,0.0,True,step_limit,a0ba64da68889dd8ee176bfcf47ccf31b924e709ef8d41bed19d1815717a28ad,18,15,6,15,346,0,0,0.2856254577636719,0.3510594367980956,0.9169578552246094,,,,,,,,,
run-03,repeat,31017,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.179025499994168,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,6b84a518d17d1bcc3a75c94167608270e6ca38528b8730ad32d7d85327c181d8,27,23,38,35,0,0,0,0.29969215393066406,0.3970384597778319,0.9627342224121094,,,,,,,,,
run-03,repeat,31018,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.227786400006153,1,1,DagobertDuckDQN,evaluation,135,135,50,50,0,135,0.0,True,survived,43f537d035fa2db919aae682ce19c13ee4bbf68e79b40243f261cbf32f07da5e,41,34,29,31,0,0,0,0.3192424774169922,0.6242036819458008,0.9951591491699219,,,,,,,,,
run-03,repeat,31019,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.4862700999947265,1,1,DagobertDuckDQN,evaluation,130,130,50,50,1,130,0.007692307692307693,True,survived,69d4d3c8e375eaedb2641cf623c63b19686e5fcb1a4af372c1c2ce68b370f501,23,41,35,31,0,0,0,0.2677440643310547,0.34111738204956055,0.9293556213378906,,,,,,,,,
run-03,repeat,31020,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.87737920001382,1,1,DagobertDuckDQN,evaluation,140,140,50,50,0,140,0.0,True,survived,2015120fed2bd4e6f2133d580b2263632ca89a2e1531f27515e7de0892902d00,34,30,48,28,0,0,0,0.2638101577758789,0.34525394439697266,0.9918212890625,,,,,,,,,
run-03,repeat,31021,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.2153633999987505,1,1,DagobertDuckDQN,evaluation,126,126,50,50,0,126,0.0,True,survived,fa9fe9d2f526ee15ceb508d9c6fb82f4a72e62f73b9e8fce023d6e7eff08b0cd,32,37,32,25,0,0,0,0.2655982971191406,0.3319978713989258,0.9224414825439453,,,,,,,,,
run-03,repeat,31022,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.23269919998711,1,1,DagobertDuckDQN,evaluation,112,112,50,50,0,112,0.0,True,survived,4117a86df6077c1e19c0591b1aa2dffa35b118738c4f4d6eeaccfc2dc9b40051,27,29,37,19,0,0,0,0.2702474594116211,0.3629326820373535,0.8907318115234375,,,,,,,,,
run-03,repeat,31023,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.019772300001932,1,1,DagobertDuckDQN,evaluation,136,136,50,50,0,136,0.0,True,survived,245be62b4cbe2628c12b4f48e2dc76a6e3ffaac927c8ae533eb15c9da3e2b6f8,27,41,39,29,0,0,0,0.2651214599609375,0.33396482467651367,0.9701251983642578,,,,,,,,,
run-03,repeat,31024,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.072018800012302,1,1,DagobertDuckDQN,evaluation,144,144,50,50,0,144,0.0,True,survived,ed8989e2fc60376fe733e3d871b0f6f0823654ad4fecc003e7008ed3682f650d,27,39,41,37,0,0,0,0.26416778564453125,0.33993721008300776,0.9238719940185547,,,,,,,,,
run-03,repeat,31025,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.0424223999725655,1,1,DagobertDuckDQN,evaluation,119,119,50,50,0,119,0.0,True,survived,a230092218d9e56cf8e3be38fa2e7fdff32f647b68cceec79d837fc50dcbf746,40,32,26,21,0,0,0,0.26917457580566406,0.3497123718261719,0.8971691131591797,,,,,,,,,
run-03,repeat,31026,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.8132290999928955,1,1,DagobertDuckDQN,evaluation,122,122,50,50,0,122,0.0,True,survived,17ae7ff1d59a50404a545c4d4788dd2828cf6a123fe08e748509f9ec86fe327b,23,28,31,39,1,0,0,0.27060508728027344,0.40838718414306613,1.0113716125488281,,,,,,,,,
run-03,repeat,31027,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.675688800023636,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,338d97541c80a777a3b41849e08e11634aef18b57ccad273932f481148529ebb,33,25,41,39,1,0,0,0.2949237823486328,0.6603717803955078,1.4426708221435547,,,,,,,,,
run-03,repeat,31028,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.2248610999959055,1,1,DagobertDuckDQN,evaluation,110,110,50,50,0,110,0.0,True,survived,dd78caefca35877e1935057b4d9f666c8e86177e6fdd238b51d3b452fb3dbb14,28,24,28,30,0,0,0,0.27191638946533203,0.37114620208740234,0.9670257568359375,,,,,,,,,
run-03,repeat,31029,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.493147600005614,1,1,DagobertDuckDQN,evaluation,400,400,24,24,345,400,0.8625,True,step_limit,f0652a9dfe121ad6d8b139542cf3fb0eda0537353407aacfea38f1ffddedf43b,6,19,365,10,0,0,0,0.34165382385253906,0.4806637763977051,1.0280609130859375,,,,,,,,,
run-03,repeat,31030,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.059218599984888,1,1,DagobertDuckDQN,evaluation,130,130,50,50,0,130,0.0,True,survived,0b218cd352c0b735729e99f06b2336b58ed1d5255a30dfb74a9787fa7b6fd831,43,20,33,34,0,0,0,0.2732276916503906,0.3445982933044433,1.0089874267578125,,,,,,,,,
run-03,repeat,31031,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.2171569999773055,1,1,DagobertDuckDQN,evaluation,400,400,46,46,295,400,0.7375,True,step_limit,499f1eb5bc790188d22f5d799f09e9bcfbc28c05fa1f9f27b0eb62cfb89ffd89,25,29,324,22,0,0,0,0.25582313537597656,0.3224134445190429,0.9844303131103516,,,,,,,,,
run-03,repeat,31032,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.256472200009739,1,1,DagobertDuckDQN,evaluation,400,400,49,49,0,400,0.0,True,step_limit,524c264debdc2ec2326dfb8ad5fdc012fa2bd0ce5e7fc7789ca4f26f6a3d228c,26,28,38,28,280,0,0,0.26047229766845703,0.35654306411743153,0.9253025054931641,,,,,,,,,
run-03,repeat,31033,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.041949600010412,1,1,DagobertDuckDQN,evaluation,117,117,50,50,0,117,0.0,True,survived,be13f2365e282e19d2c20e27567c2b0acb3c69cc007f53e299760d67447857e6,33,34,29,21,0,0,0,0.26607513427734375,0.33159255981445307,0.9279251098632812,,,,,,,,,
run-03,repeat,31034,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.147921700001461,1,1,DagobertDuckDQN,evaluation,133,133,50,50,0,133,0.0,True,survived,e0f64cd1a3eafb3e9814dcd29202f4b777a6e475bd404d2319375e828f6ba5d5,23,45,33,32,0,0,0,0.26345252990722656,0.3360271453857422,0.9496212005615234,,,,,,,,,
run-03,repeat,31035,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.399003800004721,1,1,DagobertDuckDQN,evaluation,124,124,50,50,0,124,0.0,True,survived,31c90b7c477e35db81436d6714fd28b6f7caaf8bdad0b1b44754190c231d90fd,36,32,24,32,0,0,0,0.3178119659423828,0.5056381225585938,1.1363029479980469,,,,,,,,,
run-03,repeat,31036,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.511793999990914,1,1,DagobertDuckDQN,evaluation,137,137,50,50,0,137,0.0,True,survived,54a53165fec73e823e49601d97e7087f3294f0fe87dd00268621aabf879a1591,29,33,43,32,0,0,0,0.286102294921875,0.4006862640380858,1.0356903076171875,,,,,,,,,
run-03,repeat,31037,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.542320299980929,1,1,DagobertDuckDQN,evaluation,400,400,16,16,371,400,0.9275,True,step_limit,1274b6262b7500f0fcab34017a367236ae2a6df871d8ac7bcd392e79b2ffae51,6,2,377,15,0,0,0,0.28765201568603516,0.391411781311035,1.0221004486083984,,,,,,,,,
run-03,repeat,31038,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.245942499983357,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,784dc97014aa8293fc3de779e196c1b33b277cd9d96c2a44241634a5889ff8b0,39,36,25,23,0,0,0,0.2734661102294922,0.4388570785522456,1.1472702026367188,,,,,,,,,
run-03,repeat,31039,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.500669600005494,1,1,DagobertDuckDQN,evaluation,400,400,38,38,315,400,0.7875,True,step_limit,b806606f7e40bb30dd7627e95330e9ab165882b0d431a774bf2ede6f331918a3,12,30,341,17,0,0,0,0.26726722717285156,0.35399198532104476,1.142740249633789,,,,,,,,,
run-03,repeat,31040,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.250025699991966,1,1,DagobertDuckDQN,evaluation,140,140,50,50,0,140,0.0,True,survived,c955b9a9f03a84e1f5c439adaf002a81eeb6037e1b1601a95c6e5f51f7fa679a,32,27,42,39,0,0,0,0.27120113372802734,0.3577470779418945,0.9696483612060547,,,,,,,,,
run-04,primary,31001,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.541818800003966,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,bf6232e4768e172e86628413d4edfb097ae8f5ea23688c7b2c32a7f82bcea91b,33,26,29,35,0,0,0,0.2923011779785156,0.47152042388916016,1.1043548583984375,,,,,,,,,
run-04,primary,31002,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.743294400017476,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,c82797bac1b374bbb10cc4ab996a632ab91473d3b325fe857899e35fc4317f40,36,31,29,33,0,0,0,0.2703666687011719,0.3758430480957031,0.9303092956542969,,,,,,,,,
run-04,primary,31003,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.170767700008582,1,1,DagobertDuckDQN,evaluation,143,143,50,50,1,143,0.006993006993006993,True,survived,1937bddf1bf0a7943e2046597687a265a29f2dda30f8c60e8dfc5b051bbab78e,27,44,41,31,0,0,0,0.27108192443847656,0.3584623336791993,0.9300708770751953,,,,,,,,,
run-04,primary,31004,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.28073339999537,1,1,DagobertDuckDQN,evaluation,400,400,2,2,1,400,0.0025,True,step_limit,33c0c0527b24dda5fa29c6af696a5b469def964e8cd4062fe71b24a6705de385,0,199,1,200,0,0,0,0.27763843536376953,0.35945177078247054,0.919342041015625,,,,,,,,,
run-04,primary,31005,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.0434281999769155,1,1,DagobertDuckDQN,evaluation,132,132,50,50,0,132,0.0,True,survived,4828b41d6aad317df468a01f42776d7ab3bc59f1b963e4a553fb4bb94b6c68a2,28,31,28,45,0,0,0,0.26226043701171875,0.35523176193237294,0.9598731994628906,,,,,,,,,
run-04,primary,31006,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.118693900003564,1,1,DagobertDuckDQN,evaluation,138,138,50,50,0,138,0.0,True,survived,16e50f683a37a93df696195bc2dea24d8d9d0343c281f2aa27dfbdcdd2614b65,30,32,30,46,0,0,0,0.2751350402832031,0.4014968872070313,0.9851455688476562,,,,,,,,,
run-04,primary,31007,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,3.9980916999920737,1,1,DagobertDuckDQN,evaluation,130,130,50,50,0,130,0.0,True,survived,18e0cc53b05731927ac5e893f0c3e0443e67b96b2309ca7cbab67c802e42759f,37,32,31,30,0,0,0,0.27120113372802734,0.3509759902954101,0.9129047393798828,,,,,,,,,
run-04,primary,31008,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.022473600023659,1,1,DagobertDuckDQN,evaluation,125,125,50,50,0,125,0.0,True,survived,4d301e155c07b3cb522ef4b25096d477fa47b7aa9af90489b96c87daf82058e3,27,38,30,30,0,0,0,0.2684593200683594,0.3403663635253906,0.9505748748779297,,,,,,,,,
run-04,primary,31009,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.178997899987735,1,1,DagobertDuckDQN,evaluation,114,114,50,50,0,114,0.0,True,survived,875fbe66f3ed065dbf5eebff30c3155fad19b6ef394a95061578724829737ff5,27,28,35,24,0,0,0,0.30231475830078125,0.3897428512573242,0.9970664978027344,,,,,,,,,
run-04,primary,31010,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.4760466000007,1,1,DagobertDuckDQN,evaluation,400,400,47,47,0,400,0.0,True,step_limit,fcde35a5379cc173dad6304209390eee362bb901dbd70f558e4201277e0267e7,168,18,181,32,1,0,0,0.2561807632446289,0.32465457916259727,1.1169910430908203,,,,,,,,,
run-04,primary,31011,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.105559699994046,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,b6aa7edbf74ba35accc6dc7873999656d3fd0ec03acdc9680268e6c4ab60f34f,26,32,28,44,1,0,0,0.26917457580566406,0.37026405334472656,0.9372234344482422,,,,,,,,,
run-04,primary,31012,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.082971199997701,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,457f6e722297949cc0a1c484b07e4e64944e679c774d2c55fa1ff93742bbbe84,31,40,42,26,0,0,0,0.26226043701171875,0.3376483917236328,0.9558200836181641,,,,,,,,,
run-04,primary,31013,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.104585299995961,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,aa16f4b0546c5c3f00cb35b1c75287b96408cf3f312926d94c81e476f5424149,35,34,31,29,0,0,0,0.26607513427734375,0.3574371337890625,0.9462833404541016,,,,,,,,,
run-04,primary,31014,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.809284300019499,1,1,DagobertDuckDQN,evaluation,400,400,48,48,0,400,0.0,True,step_limit,76013d740464aab46706b0490e3b382eeac5ec5dd9c928d927ba19f62fc1e7a8,37,164,27,172,0,0,0,0.27108192443847656,0.3863930702209471,0.9992122650146484,,,,,,,,,
run-04,primary,31015,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.663156900001923,1,1,DagobertDuckDQN,evaluation,112,112,50,50,1,112,0.008928571428571428,True,survived,6a776276e0b440079ef43500e611b8eaf8118f60f4b745ba3792a69bcc189317,36,28,28,20,0,0,0,0.2626180648803711,0.37618875503540034,1.1363029479980469,,,,,,,,,
run-04,primary,31016,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,6.7030514999933075,1,1,DagobertDuckDQN,evaluation,400,400,49,49,1,400,0.0025,True,step_limit,727530d10983115d4a489772cd47db3e32e0ec3044f57ad6b1be428e9088c73d,164,30,162,44,0,0,0,0.2961158752441406,0.49419403076171814,64.57805633544922,,,,,,,,,
run-04,primary,31017,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.4914919000002556,1,1,DagobertDuckDQN,evaluation,125,125,50,50,0,125,0.0,True,survived,a24d54670dd79b15b5d6241027767988606f6bc3820946135808444a14f160dd,27,31,36,31,0,0,0,0.28324127197265625,0.3691673278808594,1.0221004486083984,,,,,,,,,
run-04,primary,31018,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.253893299988704,1,1,DagobertDuckDQN,evaluation,135,135,50,50,0,135,0.0,True,survived,9d7660ca781c919f187fadc15335e096fb29c943d191d2f3d426a1d0d92d0c88,41,34,29,31,0,0,0,0.26702880859375,0.35347938537597656,0.9469985961914062,,,,,,,,,
run-04,primary,31019,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.154054399987217,1,1,DagobertDuckDQN,evaluation,130,130,50,50,1,130,0.007692307692307693,True,survived,61b9bce9f25615d9712edb03a9859911c21a72c3a92d5d81245b157d2178b54b,23,41,35,31,0,0,0,0.2779960632324219,0.3823637962341308,0.9348392486572266,,,,,,,,,
run-04,primary,31020,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.185636900016107,1,1,DagobertDuckDQN,evaluation,144,144,50,50,0,144,0.0,True,survived,dd4f7645c4e2e7cc3c79a0463fe35ee2a483c922a67291cd05ddd61ee5b7bb1c,33,33,47,31,0,0,0,0.2930164337158203,0.4088521003723144,0.95367431640625,,,,,,,,,
run-04,primary,31021,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.350763700000243,1,1,DagobertDuckDQN,evaluation,400,400,46,46,0,400,0.0,True,step_limit,7387f12fa80edce736d462215f3479b2b6e2dd36db884ddfe9e09e5f2b4dde49,31,178,25,166,0,0,0,0.25713443756103516,0.33503770828247065,0.9546279907226562,,,,,,,,,
run-04,primary,31022,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.336186400003498,1,1,DagobertDuckDQN,evaluation,112,112,50,50,0,112,0.0,True,survived,4117a86df6077c1e19c0591b1aa2dffa35b118738c4f4d6eeaccfc2dc9b40051,27,29,37,19,0,0,0,0.32711029052734375,0.5259752273559565,1.3933181762695312,,,,,,,,,
run-04,primary,31023,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.37429449998308,1,1,DagobertDuckDQN,evaluation,400,400,13,13,0,400,0.0,True,step_limit,3c3f5e98ea3d65a1c2c343495c8a379264459fb333fded0f943d19bcfe8a8c22,1,195,11,193,0,0,0,0.3064870834350586,0.5265355110168456,1.1093616485595703,,,,,,,,,
run-04,primary,31024,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,6.52084990000003,1,1,DagobertDuckDQN,evaluation,400,400,21,21,0,400,0.0,True,step_limit,4251b798f48e57f6de3b2a12fbc9b97aa6b8704df6edc783d578b691c99e1f7d,12,191,12,185,0,0,0,0.3122091293334961,0.45467615127563477,57.18088150024414,,,,,,,,,
run-04,primary,31025,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.13438919998589,1,1,DagobertDuckDQN,evaluation,119,119,50,50,0,119,0.0,True,survived,143a66994c5b5321f081679d8d7890ace9c0b224671ab4e503abc787658b49d6,40,32,26,21,0,0,0,0.26702880859375,0.34334659576416,0.9703636169433594,,,,,,,,,
run-04,primary,31026,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.275676900026156,1,1,DagobertDuckDQN,evaluation,122,122,50,50,0,122,0.0,True,survived,17ae7ff1d59a50404a545c4d4788dd2828cf6a123fe08e748509f9ec86fe327b,23,28,31,39,1,0,0,0.2645254135131836,0.36286115646362294,0.9236335754394531,,,,,,,,,
run-04,primary,31027,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.805682900012471,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,2610e80dc35c219f28d5dff3483d85b193fa8b5f7de730cc1cb34b60c07a14a2,33,25,41,39,1,0,0,0.28634071350097656,0.5108833312988281,38.57541084289551,,,,,,,,,
run-04,primary,31028,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.799273800017545,1,1,DagobertDuckDQN,evaluation,110,110,50,50,0,110,0.0,True,survived,dd78caefca35877e1935057b4d9f666c8e86177e6fdd238b51d3b452fb3dbb14,28,24,28,30,0,0,0,0.28002262115478516,0.36247968673706055,1.0094642639160156,,,,,,,,,
run-04,primary,31029,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.577266199979931,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,8cd9c63a9ffc5836b04e5e50f5b6fe768e7a513c450c76bfdfa7e7b08fad1227,30,37,37,27,0,0,0,0.27108192443847656,0.35691261291503906,0.942230224609375,,,,,,,,,
run-04,primary,31030,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.064645799982827,1,1,DagobertDuckDQN,evaluation,130,130,50,50,0,130,0.0,True,survived,5387a120b052190d26dc01b620f71864093001a4427344f345a53f936ed4e4c8,43,20,33,34,0,0,0,0.27179718017578125,0.3978371620178222,0.9434223175048828,,,,,,,,,
run-04,primary,31031,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.399038300005486,1,1,DagobertDuckDQN,evaluation,127,127,50,50,0,127,0.0,True,survived,72cb3db613bb0a91bbe3550b71dc5e84dfca7af6d22c972c5ff43a85152ef9da,29,40,32,26,0,0,0,0.27370452880859375,0.4087448120117185,0.9622573852539062,,,,,,,,,
run-04,primary,31032,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.710302599996794,1,1,DagobertDuckDQN,evaluation,400,400,43,43,0,400,0.0,True,step_limit,24e33054acd367632cc8b7cfb7327416e15d6aebb5f3cca57d95df610906d9a9,24,170,26,180,0,0,0,0.2720355987548828,0.3806471824645993,1.399993896484375,,,,,,,,,
run-04,primary,31033,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.899701300018933,1,1,DagobertDuckDQN,evaluation,400,400,23,23,0,400,0.0,True,step_limit,85ed77d80a073f091db6c658469c404f2fa90619da4728c18c6439b110d25e34,16,191,6,187,0,0,0,0.27811527252197266,0.36245584487915034,0.9713172912597656,,,,,,,,,
run-04,primary,31034,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.570187500008615,1,1,DagobertDuckDQN,evaluation,133,133,50,50,0,133,0.0,True,survived,57696b808d0d4531febbbb7be48fca43a2500ad2ea66e9298e0215a6369ca494,23,45,33,32,0,0,0,0.2846717834472656,0.3859519958496093,1.3904571533203125,,,,,,,,,
run-04,primary,31035,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.862134499999229,1,1,DagobertDuckDQN,evaluation,124,124,50,50,0,124,0.0,True,survived,293ad7e6d3ede743ab803ad40d6dbd376333d03929f9c6c96e4591c272530ade,36,32,24,32,0,0,0,0.2722740173339844,0.37668943405151367,0.965118408203125,,,,,,,,,
run-04,primary,31036,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.493926299997838,1,1,DagobertDuckDQN,evaluation,137,137,50,50,0,137,0.0,True,survived,af61c13ad286860bde349c244bf9300440943547018802bf7d8a9d88fdcbfc5b,29,33,43,32,0,0,0,0.2751350402832031,0.42929649353027344,1.0023117065429688,,,,,,,,,
run-04,primary,31037,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.094018800009508,1,1,DagobertDuckDQN,evaluation,132,132,50,50,1,132,0.007575757575757576,True,survived,6d94ecc2e58a5ac9be212e1fb5d988fed9fa67bada811844e31ca5dd0d89a42e,37,28,37,30,0,0,0,0.2955198287963867,0.6058573722839354,0.9474754333496094,,,,,,,,,
run-04,primary,31038,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.10184770001797,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,2510088c9c82a14e36757d6ac4ce31e1c45fa66c5bc48a0c0c625f74eb7b069c,39,36,25,23,0,0,0,0.2751350402832031,0.4050254821777343,1.0056495666503906,,,,,,,,,
run-04,primary,31039,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.352810699987458,1,1,DagobertDuckDQN,evaluation,400,400,38,38,0,400,0.0,True,step_limit,391a8aa3c8de5d3b9ef7143add3b7eb1bfb150fd8d26dcc419f37dc1d0fc7d08,12,188,26,174,0,0,0,0.25904178619384766,0.32620429992675776,0.9484291076660156,,,,,,,,,
run-04,primary,31040,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.3279888999823015,1,1,DagobertDuckDQN,evaluation,140,140,50,50,0,140,0.0,True,survived,d1fd9eba7b6458bb1b75663cf2f59c8ee000b753ae10220eeb6a74a2304283ab,32,27,42,39,0,0,0,0.30541419982910156,0.4168748855590819,1.0204315185546875,,,,,,,,,
run-04,repeat,31001,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.589875300007407,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,bf6232e4768e172e86628413d4edfb097ae8f5ea23688c7b2c32a7f82bcea91b,33,26,29,35,0,0,0,0.26535987854003906,0.3399372100830077,0.9267330169677734,,,,,,,,,
run-04,repeat,31002,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.384427799988771,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,c82797bac1b374bbb10cc4ab996a632ab91473d3b325fe857899e35fc4317f40,36,31,29,33,0,0,0,0.27108192443847656,0.36730766296386713,0.9243488311767578,,,,,,,,,
