schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,useful_bombs,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,total_state_visits,evaluation_decisions,evaluation_unseen_decisions,mean_visits_per_state,singleton_state_fraction,evaluation_unseen_state_rate,cell,model,scenario,world_seed,agent_seed,suite,collection_fraction
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,4,4,9,4,30,10,,0,6,400,0.015,True,step_limit,f0567d2e69e09616c6eabcba71f41f75c02f26898781fd6a6e6ab4e3edaae51d,10,20,14,14,330,12,0,4.105567932128906,4.647922515869141,8.38160514831543,,,,,,,,,,,,,,,,A,r1,classic,324025,424025,classic-repeat,0.4444444444444444
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,3,3,9,4,74,43,,0,12,400,0.03,True,step_limit,605fe4ed02e69c48a85bb5a12c0467a50e059a7b3d2f480589daa2a034694ed3,74,70,60,56,90,50,0,1.8317699432373047,4.091322422027584,6.609439849853516,,,,,,,,,,,,,,,,A,r1,classic,324026,424026,classic-repeat,0.3333333333333333
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,9,0,16,7,,0,1,400,0.0025,True,step_limit,153678031e94d779bdd797ae57263d44807a79a9a3bc8b0cd48998dce9061251,10,4,9,8,362,7,0,2.791166305541992,3.2552599906921382,3.644227981567383,,,,,,,,,,,,,,,,A,r1,classic,324027,424027,classic-repeat,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,4,4,9,4,79,42,,0,19,400,0.0475,True,step_limit,cfc4d8cdae26dc154b9229fee7bb334ced8ac0c0b26cfe511ce1d91fe4537edf,59,101,54,94,39,53,0,2.160191535949707,4.18119430541992,10.606527328491211,,,,,,,,,,,,,,,,A,r1,classic,324028,424028,classic-repeat,0.4444444444444444
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,2,2,9,2,42,19,,0,2,400,0.005,True,step_limit,e39d431aa7de80d974279fdaec4d7e73b80740aff1cefd68dc38a940794d7d65,34,146,36,147,17,20,0,2.5925636291503906,3.486418724060057,5.069971084594727,,,,,,,,,,,,,,,,A,r1,classic,324029,424029,classic-repeat,0.2222222222222222
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,6,6,9,6,42,52,,0,20,400,0.05,True,step_limit,feecba09098256ba2d7165a9e987b43037c17d4ba826e64d6960c8b43fee86bb,78,68,80,69,34,71,0,1.9559860229492188,4.042792320251465,7.3680877685546875,,,,,,,,,,,,,,,,A,r1,classic,324030,424030,classic-repeat,0.6666666666666666
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,1,1,9,1,24,12,,0,7,400,0.0175,True,step_limit,d19310552b7598b8cf63ff2d8f6175bcc49c471ea33c42558deb11e926f52312,14,172,22,170,8,14,0,2.207636833190918,2.736842632293701,6.00123405456543,,,,,,,,,,,,,,,,A,r1,classic,324031,424031,classic-repeat,0.1111111111111111
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,1,1,9,1,24,15,,0,5,400,0.0125,True,step_limit,32fa9e43976c1f99fa93c73034e2bd10e43f564373813c5c754f05887b3a27ff,31,13,29,15,292,20,0,3.2176971435546875,3.892385959625244,9.878158569335938,,,,,,,,,,,,,,,,A,r1,classic,324032,424032,classic-repeat,0.1111111111111111
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,1,1,9,1,48,25,,0,5,400,0.0125,True,step_limit,a0fbce1cb0380e2242e0bc00990cc545ec224fdabc5affabf45c4e095a56ecda,42,139,35,136,21,27,0,2.811431884765625,3.7249326705932617,6.489276885986328,,,,,,,,,,,,,,,,A,r1,classic,324033,424033,classic-repeat,0.1111111111111111
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,9,0,19,10,,0,2,400,0.005,True,step_limit,b7a63564a95a6a4d6037a7f0a1257cf7e5d8b036e924db41f667d17832691d19,12,173,12,174,17,12,0,1.7933845520019531,2.532970905303955,3.236532211303711,,,,,,,,,,,,,,,,A,r1,classic,324034,424034,classic-repeat,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,9,0,7,2,,0,2,400,0.005,True,step_limit,80eebbb2d5c43cfce2868f40fe56d323d948d07f133cd7185613a0982a2d553a,2,197,2,194,3,2,0,0.9256601333618164,1.157546043395996,3.0965805053710938,,,,,,,,,,,,,,,,A,r1,classic,324035,424035,classic-repeat,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,134,134,1,1,9,1,38,18,,1,7,134,0.05223880597014925,False,killed,c128c9915cfbbe82a6d8548b6981b8254490e9f0316127cf99e03b013c4342e5,27,20,26,21,18,22,0,1.021265983581543,2.5179266929626465,3.9114952087402344,,,,,,,,,,,,,,,,A,r1,classic,324036,424036,classic-repeat,0.1111111111111111
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,9,1,44,23,,0,11,400,0.0275,True,step_limit,bd94fe671ce40f588d3d5daa70458c6794271a77316da4008ffdbe98541f6af2,32,146,28,136,27,31,0,1.8310546875,2.851378917694089,6.328821182250977,,,,,,,,,,,,,,,,A,r1,classic,324037,424037,classic-repeat,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,9,0,9,3,,0,0,400,0.0,True,step_limit,068d3c89271da7ddd81554ff855d6128877287f91a3da3e041b7316be45931a3,1,194,3,194,5,3,0,1.4525651931762695,1.756453514099121,2.3310184478759766,,,,,,,,,,,,,,,,A,r1,classic,324038,424038,classic-repeat,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,4,4,9,4,63,51,,0,10,400,0.025,True,step_limit,5145163a45992d616cdc8e72a09474eaa9f85b5ebb3d30bf9072fe70b9a8c42f,89,51,92,58,54,56,0,1.9148588180541992,4.827535152435299,5.766153335571289,,,,,,,,,,,,,,,,A,r1,classic,324039,424039,classic-repeat,0.4444444444444444
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,3,3,9,3,47,25,,0,6,400,0.015,True,step_limit,5db5ea14854b2ffdf6a30e463f0bdfbe3f762659db4de54e110932cb1be28218,30,150,30,135,27,28,0,1.9788742065429688,2.6158452033996578,3.937244415283203,,,,,,,,,,,,,,,,A,r1,classic,324040,424040,classic-repeat,0.3333333333333333
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,3,3,50,0,0,0,,0,0,400,0.0,True,step_limit,adc7bdf344e40fe1719bffc85950621e0fe919725231135e3687c37afdb3a20d,199,2,197,2,0,0,0,2.8203725814819336,3.3377170562744136,6.141901016235352,,,,,,,,,,,,,,,,A,r1,coin-heaven,325001,425001,coin-heaven-primary,0.06
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.829385757446289,2.2241592407226554,4.059791564941406,,,,,,,,,,,,,,,,A,r1,coin-heaven,325002,425002,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,18,18,50,0,0,5,,0,6,400,0.015,True,step_limit,e0bea9cf9599c9e3d3e41af98649bb4ec1ab7e6064fce799a1d7384550d102f7,9,20,7,8,345,11,0,4.541873931884766,5.155599117279051,7.743358612060547,,,,,,,,,,,,,,,,A,r1,coin-heaven,325003,425003,coin-heaven-primary,0.36
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.8635988235473633,2.2421717643737784,4.271030426025391,,,,,,,,,,,,,,,,A,r1,coin-heaven,325004,425004,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,399,400,0.9975,True,step_limit,e1dc9dfbcdf3c452efe0b03d2630de08e2ae401709ecb81858b87a0d97f99e24,0,1,399,0,0,0,0,1.9336938858032227,2.3405671119689937,3.289461135864258,,,,,,,,,,,,,,,,A,r1,coin-heaven,325005,425005,coin-heaven-primary,0.02
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,d816b0c8441e2537ca716fb71ede28c064bbeb079bb71430d407678cc0707fc0,0,1,0,1,398,0,0,1.8547773361206055,2.2024989128112793,3.0341148376464844,,,,,,,,,,,,,,,,A,r1,coin-heaven,325006,425006,coin-heaven-primary,0.02
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,20,20,50,0,0,4,,0,5,400,0.0125,True,step_limit,02266d406620b0595ea1b84b182087fe0060a82942be16148401b3256b66b468,16,16,6,8,346,8,0,3.8858652114868164,4.56939935684204,6.670713424682617,,,,,,,,,,,,,,,,A,r1,coin-heaven,325007,425007,coin-heaven-primary,0.4
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,18,18,50,0,0,1,,0,364,400,0.91,True,step_limit,9c296023c59de4520d9d3232c4efd08f971d8047836309f9df9c33159afeab14,12,3,366,16,0,3,0,3.0493736267089844,4.003119468688965,7.9669952392578125,,,,,,,,,,,,,,,,A,r1,coin-heaven,325008,425008,coin-heaven-primary,0.36
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,d816b0c8441e2537ca716fb71ede28c064bbeb079bb71430d407678cc0707fc0,0,1,0,1,398,0,0,1.887202262878418,2.3987412452697754,4.747152328491211,,,,,,,,,,,,,,,,A,r1,coin-heaven,325009,425009,coin-heaven-primary,0.04
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,7,7,50,0,0,2,,0,2,400,0.005,True,step_limit,68e320698c134edfef109bf205e5ca8137dfcafe05130546f0bf281de48138b8,197,2,191,6,0,4,0,4.728794097900391,6.828808784484863,9.42373275756836,,,,,,,,,,,,,,,,A,r1,coin-heaven,325010,425010,coin-heaven-primary,0.14
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,22,22,50,0,0,9,,0,16,400,0.04,True,step_limit,7f851f94156b51c830285d61bb8e0d2e196d677bfc54ae8d555b944de417ea41,18,18,14,9,316,25,0,3.9741992950439453,5.257976055145262,7.616281509399414,,,,,,,,,,,,,,,,A,r1,coin-heaven,325011,425011,coin-heaven-primary,0.44
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,15,15,50,0,0,2,,0,364,400,0.91,True,step_limit,e67f402e9400ff90982246d881c1d05960d0389fd5c6c55a6ecc492406e3daac,12,3,365,12,1,7,0,4.191756248474121,5.4050445556640625,9.988546371459961,,,,,,,,,,,,,,,,A,r1,coin-heaven,325012,425012,coin-heaven-primary,0.3
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.8780231475830078,2.5747895240783674,5.638837814331055,,,,,,,,,,,,,,,,A,r1,coin-heaven,325013,425013,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,7,7,50,0,0,2,,0,2,400,0.005,True,step_limit,ca4070878f188ecc890b1e9e27a68e41364c9eaf3c192b4ec5d3b5466a716bcd,196,3,192,6,0,3,0,5.079388618469238,6.996631622314453,10.839223861694336,,,,,,,,,,,,,,,,A,r1,coin-heaven,325014,425014,coin-heaven-primary,0.14
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,6,6,50,0,0,1,,0,2,400,0.005,True,step_limit,38822b9d5a5ac9b16a48b16b9c21508ef37277d438d4f67d361b4c3f7633a185,198,6,193,0,0,3,0,5.883932113647461,7.49409198760986,10.826826095581055,,,,,,,,,,,,,,,,A,r1,coin-heaven,325015,425015,coin-heaven-primary,0.12
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.910090446472168,2.6227235794067365,7.037878036499023,,,,,,,,,,,,,,,,A,r1,coin-heaven,325016,425016,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,22,22,50,0,0,6,,0,9,400,0.0225,True,step_limit,36e54f6f12b7ea262196d093985e6ebd43b4bc032066b92126ddb51f3e05df44,22,16,6,10,333,13,0,3.753066062927246,5.080640316009515,11.577844619750977,,,,,,,,,,,,,,,,A,r1,coin-heaven,325017,425017,coin-heaven-primary,0.44
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.9468069076538086,2.7181267738342267,11.233091354370117,,,,,,,,,,,,,,,,A,r1,coin-heaven,325018,425018,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,4,4,50,0,0,0,,0,0,400,0.0,True,step_limit,179ebc96b782f53bcf2175b9e0e6aeef25b21dd2dedf4caf3492cd2809dc0acf,0,0,0,4,396,0,0,3.5092830657958984,4.407107830047606,9.728431701660156,,,,,,,,,,,,,,,,A,r1,coin-heaven,325019,425019,coin-heaven-primary,0.08
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,7,7,50,0,0,2,,0,2,400,0.005,True,step_limit,bc25786f7760452e107ab6f601f2499129f8aafc25679287e3d02366ee2a09f5,14,4,0,2,376,4,0,3.239154815673828,4.261112213134766,6.197929382324219,,,,,,,,,,,,,,,,A,r1,coin-heaven,325020,425020,coin-heaven-primary,0.14
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,36,36,50,0,0,7,,0,10,400,0.025,True,step_limit,213778aaa75b9e7b09e863d8f1bc55f64b690e74f11026c60f356e2e3c8fc83d,22,21,10,12,318,17,0,3.581881523132324,5.132949352264399,9.416580200195312,,,,,,,,,,,,,,,,A,r1,coin-heaven,325021,425021,coin-heaven-primary,0.72
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,3,3,50,0,0,0,,0,0,400,0.0,True,step_limit,3542eecefad661e2f94a54e4517b0d727bdec150e1ea5fd613bbf1da91b773a0,1,0,1,5,393,0,0,2.610325813293457,3.6258578300476074,8.946895599365234,,,,,,,,,,,,,,,,A,r1,coin-heaven,325022,425022,coin-heaven-primary,0.06
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,9,9,50,0,0,4,,0,373,400,0.9325,True,step_limit,fc82712295543e785382d63b2218fa86b722926cb887b4f8a36b3db6d12b99bb,7,10,373,2,0,8,0,3.746151924133301,4.93870973587036,7.56382942199707,,,,,,,,,,,,,,,,A,r1,coin-heaven,325023,425023,coin-heaven-primary,0.18
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,19,19,50,0,0,3,,0,3,400,0.0075,True,step_limit,b821be62e8d8024b147f35ce36acf6eb4b5e50df62005e9a1c6e99f2df3cffaf,11,15,5,4,360,5,0,5.973219871520996,9.662413597106928,12.425661087036133,,,,,,,,,,,,,,,,A,r1,coin-heaven,325024,425024,coin-heaven-primary,0.38
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,12,12,50,0,0,1,,0,2,400,0.005,True,step_limit,f4d9a12260a33eebac4eea415faff00d3209675bddbb9123d4ee0c116bea5afd,192,2,197,6,0,3,0,5.48243522644043,7.599449157714844,10.43391227722168,,,,,,,,,,,,,,,,A,r1,coin-heaven,325025,425025,coin-heaven-primary,0.24
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,8,8,50,0,0,1,,0,2,400,0.005,True,step_limit,2198f1b6fd41e64e788b10d7e6ebff1eb46c90db88fbba91af22384902e96722,1,3,11,5,377,3,0,5.508303642272949,6.822025775909423,9.514093399047852,,,,,,,,,,,,,,,,A,r1,coin-heaven,325026,425026,coin-heaven-primary,0.16
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,9,9,50,0,0,3,,0,4,400,0.01,True,step_limit,ff377c8242dcb814c1d5bd4b4511ee5759418c088d1d7188b5ab271326d46177,198,5,187,3,0,7,0,4.241466522216797,6.091701984405518,10.75434684753418,,,,,,,,,,,,,,,,A,r1,coin-heaven,325027,425027,coin-heaven-primary,0.18
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.8981695175170898,2.5521636009216273,9.122848510742188,,,,,,,,,,,,,,,,A,r1,coin-heaven,325028,425028,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,8b01d983d6018a5dea4419606ca4fdb7c5894c0373d9ad2469ad4749515654d3,1,0,1,2,396,0,0,2.9364824295043945,3.3643126487731934,8.071422576904297,,,,,,,,,,,,,,,,A,r1,coin-heaven,325029,425029,coin-heaven-primary,0.04
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,15,15,50,0,0,3,,0,5,400,0.0125,True,step_limit,39403dda99af7fa9cf090ca8fe809984cd0073a389f968ed7316015ebd2310be,14,9,1,9,361,6,0,1.9823312759399414,3.254055976867676,7.128238677978516,,,,,,,,,,,,,,,,A,r1,coin-heaven,325030,425030,coin-heaven-primary,0.3
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.8374919891357422,2.257812023162842,5.019664764404297,,,,,,,,,,,,,,,,A,r1,coin-heaven,325031,425031,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,4,4,50,0,0,1,,0,0,400,0.0,True,step_limit,c897c210682dbeb8180fb25976a03861fb017308560124689151cd9a3fd41d51,2,0,0,8,389,1,0,5.505800247192383,6.453919410705566,10.132551193237305,,,,,,,,,,,,,,,,A,r1,coin-heaven,325032,425032,coin-heaven-primary,0.08
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,17,17,50,0,0,1,,0,370,400,0.925,True,step_limit,85a2c8273b96326c10cd570c07729569aed805ae30ee37bd3b64626637538869,7,2,377,13,0,1,0,3.5675764083862305,4.331302642822265,7.818698883056641,,,,,,,,,,,,,,,,A,r1,coin-heaven,325033,425033,coin-heaven-primary,0.34
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,39,39,50,0,0,6,,0,11,400,0.0275,True,step_limit,5bb97b4f184f9a2d2b7a8d2ee01faf68fbda7c29672e5c798f033dbc03d65ce6,27,18,21,28,290,16,0,3.7589073181152344,5.719888210296631,8.503437042236328,,,,,,,,,,,,,,,,A,r1,coin-heaven,325034,425034,coin-heaven-primary,0.78
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,18,18,50,0,0,3,,0,360,400,0.9,True,step_limit,45b1ad2deb7af1a2259b75c0fca58745bb147ff9cad6f9e9bf8e4ab049bcf8c4,13,11,366,7,0,3,0,3.4661293029785156,4.414474964141843,9.807348251342773,,,,,,,,,,,,,,,,A,r1,coin-heaven,325035,425035,coin-heaven-primary,0.36
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,9,9,50,0,0,2,,0,4,400,0.01,True,step_limit,32d93f61dc73e1ae806cfb218ac62dd2bbc00e2db800757dc7245b74faf16120,193,9,189,3,0,6,0,5.041718482971191,6.8914055824279785,10.45536994934082,,,,,,,,,,,,,,,,A,r1,coin-heaven,325036,425036,coin-heaven-primary,0.18
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,16,16,50,0,0,4,,0,365,400,0.9125,True,step_limit,5ce6ac5dd8cea73c7cdb2115ffd089c60364606b48c3099498510b96e62489c2,11,13,367,2,0,7,0,3.56900691986084,4.545366764068603,7.298946380615234,,,,,,,,,,,,,,,,A,r1,coin-heaven,325037,425037,coin-heaven-primary,0.32
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,18,18,50,0,0,1,,0,2,400,0.005,True,step_limit,6162c08d227b29f161d33ba02e68c7229f3058f9d62cbbdeebe06a53495fcbbb,4,5,14,16,360,1,0,3.1260251998901367,3.787505626678467,9.804487228393555,,,,,,,,,,,,,,,,A,r1,coin-heaven,325038,425038,coin-heaven-primary,0.36
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,8,8,50,0,0,0,,0,0,400,0.0,True,step_limit,60aba22da65d1c6ce79e7a62446ebd3e23d426b4c57c6f8681de01a56989ab40,198,1,194,7,0,0,0,5.506634712219238,6.976187229156493,8.77690315246582,,,,,,,,,,,,,,,,A,r1,coin-heaven,325039,425039,coin-heaven-primary,0.16
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.8073320388793945,2.204346656799316,3.542184829711914,,,,,,,,,,,,,,,,A,r1,coin-heaven,325040,425040,coin-heaven-primary,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,3,3,50,0,0,0,,0,0,400,0.0,True,step_limit,adc7bdf344e40fe1719bffc85950621e0fe919725231135e3687c37afdb3a20d,199,2,197,2,0,0,0,2.797722816467285,3.3800005912780757,6.357431411743164,,,,,,,,,,,,,,,,A,r1,coin-heaven,325001,425001,coin-heaven-repeat,0.06
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.8572807312011719,2.3171186447143546,5.918025970458984,,,,,,,,,,,,,,,,A,r1,coin-heaven,325002,425002,coin-heaven-repeat,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,18,18,50,0,0,5,,0,6,400,0.015,True,step_limit,e0bea9cf9599c9e3d3e41af98649bb4ec1ab7e6064fce799a1d7384550d102f7,9,20,7,8,345,11,0,4.575610160827637,5.259537696838376,9.198188781738281,,,,,,,,,,,,,,,,A,r1,coin-heaven,325003,425003,coin-heaven-repeat,0.36
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.859426498413086,2.32621431350708,3.8688182830810547,,,,,,,,,,,,,,,,A,r1,coin-heaven,325004,425004,coin-heaven-repeat,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,399,400,0.9975,True,step_limit,e1dc9dfbcdf3c452efe0b03d2630de08e2ae401709ecb81858b87a0d97f99e24,0,1,399,0,0,0,0,1.9309520721435547,2.3081302642822266,3.83758544921875,,,,,,,,,,,,,,,,A,r1,coin-heaven,325005,425005,coin-heaven-repeat,0.02
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,d816b0c8441e2537ca716fb71ede28c064bbeb079bb71430d407678cc0707fc0,0,1,0,1,398,0,0,1.8579959869384766,2.3169755935668936,3.939390182495117,,,,,,,,,,,,,,,,A,r1,coin-heaven,325006,425006,coin-heaven-repeat,0.02
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,20,20,50,0,0,4,,0,5,400,0.0125,True,step_limit,02266d406620b0595ea1b84b182087fe0060a82942be16148401b3256b66b468,16,16,6,8,346,8,0,3.895998001098633,4.6102643013000435,6.5441131591796875,,,,,,,,,,,,,,,,A,r1,coin-heaven,325007,425007,coin-heaven-repeat,0.4
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,18,18,50,0,0,1,,0,364,400,0.91,True,step_limit,9c296023c59de4520d9d3232c4efd08f971d8047836309f9df9c33159afeab14,12,3,366,16,0,3,0,3.0890703201293945,3.942644596099853,6.921052932739258,,,,,,,,,,,,,,,,A,r1,coin-heaven,325008,425008,coin-heaven-repeat,0.36
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,d816b0c8441e2537ca716fb71ede28c064bbeb079bb71430d407678cc0707fc0,0,1,0,1,398,0,0,1.851201057434082,2.233648300170898,3.328561782836914,,,,,,,,,,,,,,,,A,r1,coin-heaven,325009,425009,coin-heaven-repeat,0.04
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,7,7,50,0,0,2,,0,2,400,0.005,True,step_limit,68e320698c134edfef109bf205e5ca8137dfcafe05130546f0bf281de48138b8,197,2,191,6,0,4,0,4.862785339355469,6.823062896728516,11.791229248046875,,,,,,,,,,,,,,,,A,r1,coin-heaven,325010,425010,coin-heaven-repeat,0.14
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,22,22,50,0,0,9,,0,16,400,0.04,True,step_limit,7f851f94156b51c830285d61bb8e0d2e196d677bfc54ae8d555b944de417ea41,18,18,14,9,316,25,0,3.9147138595581055,5.400276184082015,7.907629013061523,,,,,,,,,,,,,,,,A,r1,coin-heaven,325011,425011,coin-heaven-repeat,0.44
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,15,15,50,0,0,2,,0,364,400,0.91,True,step_limit,e67f402e9400ff90982246d881c1d05960d0389fd5c6c55a6ecc492406e3daac,12,3,365,12,1,7,0,4.118561744689941,4.768741130828856,6.613016128540039,,,,,,,,,,,,,,,,A,r1,coin-heaven,325012,425012,coin-heaven-repeat,0.3
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.8494129180908203,2.225232124328613,6.824493408203125,,,,,,,,,,,,,,,,A,r1,coin-heaven,325013,425013,coin-heaven-repeat,0.0
1,1,_run_plan_2f3b12767b_82f3e9c695,evaluation,400,400,7,7,50,0,0,2,,0,2,400,0.005,True,step_limit,ca4070878f188ecc890b1e9e27a68e41364c9eaf3c192b4ec5d3b5466a716bcd,196,3,192,6,0,3,0,4.857301712036133,6.81767463684082,10.979652404785156,,,,,,,,,,,,,,,,A,r1,coin-heaven,325014,425014,coin-heaven-repeat,0.14
