treatment,replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
control,r1,peaceful,224101,324101,0.5555555555555556,0,0,5,2,0.437366962432861,0.8528232574462891,8b5a81c52102737406c13206cf600d24aed6e66ae15109714431b85b9daefcee,True
control,r1,peaceful,224102,324102,0.1111111111111111,0,0,1,1,0.17882585525512695,0.44798851013183594,56235fc8f54ff44ae25170b1fc8cee76a5be086e0979be84b1ca90e55f8f75a0,True
control,r1,peaceful,224103,324103,0.4444444444444444,0,0,4,4,0.3729462623596191,0.7991790771484375,923712627edf6db2f61f2fa54cf93a41e01363bc505b76d28bbfa7a8ec17dc8c,True
control,r1,peaceful,224104,324104,0.5555555555555556,0,0,5,7,0.26035308837890603,0.42700767517089844,bd72ad6ee21afb1cf55225da403fe809c360a44a90ba2ac157aa1e5baeab6e7d,True
control,r1,peaceful,224105,324105,0.1111111111111111,0,0,1,4,0.247049331665039,0.30493736267089844,ec621d5d289d61bee2405924c6914ad19e4faf0ec91fb48ee50ab7fd81fa0a3a,True
control,r1,peaceful,224106,324106,0.2222222222222222,0,0,2,1,0.25190114974975575,0.396728515625,8bc2708c377b8e3940fa3efb84fa440bd64b2950e34d48752317624a1205b5aa,True
control,r1,peaceful,224107,324107,0.3333333333333333,0,0,3,2,0.3850936889648437,0.9338855743408203,f4dbe91d126dfcd1a144cc828e0c6cfc735714b0be409d9f66de04ffc2f7f63d,True
control,r1,peaceful,224108,324108,0.6666666666666666,1,0,11,6,0.22912025451660156,0.5497932434082031,d362ef0e69112ae898c9468bb14226369a190780c057fbb785ecf28a33ef45cd,False
control,r1,peaceful,224109,324109,0.5555555555555556,1,0,10,12,0.29908418655395497,0.6918907165527344,7f4353676c3d42a5cb6d741fd79d5bb0b67090920348f4916da224ca77cf8444,False
control,r1,peaceful,224110,324110,0.2222222222222222,1,0,7,2,0.16217231750488276,0.4100799560546875,c3a3ef67f4e8b0381928916604fb19c4a2479b76e7fda3651c10623b05760d39,False
control,r1,peaceful,224111,324111,0.5555555555555556,0,0,5,0,0.42512416839599587,0.8068084716796875,ff10d9a99968123f96cc6a9ecb2dbaf5a6d2f7ea50e9ea663ca5af64a1d2889c,True
control,r1,peaceful,224112,324112,0.3333333333333333,0,0,3,2,0.1932024955749511,0.5171298980712891,9b942c2e155be270a981d94bbbbd2e674a3a219d3a0a9beb5c4febd7f9620696,True
control,r1,peaceful,224113,324113,0.3333333333333333,1,0,8,4,0.19676685333251948,0.5128383636474609,3d2114eca1a1bf341440d9d3ebd33ba22661ad2c33a5c0c0053297d7714736df,False
control,r1,peaceful,224114,324114,0.6666666666666666,0,0,6,19,0.3092527389526365,0.4279613494873047,7f471b34f388eedd2f884953c365dc550a7aa5c9fc31e0f7bbec80620c8ee8c4,False
control,r1,peaceful,224115,324115,0.3333333333333333,0,0,3,4,0.29306411743164057,0.7653236389160156,87c669dfdc8424449e8e1dae52bcd9f9c8750d0dd06c3f7989a0e9807447b25f,True
control,r1,peaceful,224116,324116,0.3333333333333333,0,0,3,2,0.24700164794921875,0.2911090850830078,ff2d8fee6bed024237c420d4c49b53cbb4f145e702f6c737be0c2f24cc6edb12,True
control,r1,peaceful,224117,324117,0.1111111111111111,0,1,1,4,0.5427956581115723,1.3079643249511719,2eb52d0624536054f6e4266a3ebe16b6804f904a830b1eb472761b94f90b91fe,False
control,r1,peaceful,224118,324118,0.0,0,0,0,76,0.46117305755615207,0.9450912475585938,1891a26dbdd8a2a3b5f3bc6f4e37bc36e2499c590a2f9f16595845a4ee8dced8,True
control,r1,peaceful,224119,324119,0.4444444444444444,0,0,4,1,0.5366325378417961,2.201080322265625,5940fc00efaf11c88561570ad0f78257546de96dc2042d98d3b8e621379539db,True
control,r1,peaceful,224120,324120,0.2222222222222222,0,0,2,5,0.31666755676269465,0.6551742553710938,2765376ec41948a49e63cf4b9abc850e075289803264784b1beee9ef5f37f0b6,False
control,r1,coincollector,224201,324201,0.3333333333333333,0,0,3,3,0.7454156875610342,1.7578601837158203,6557d60f4de191a8fb1cd6080fabe42dac230b3c710dd4ddc8d759b68ffe07b4,False
control,r1,coincollector,224202,324202,0.2222222222222222,0,0,2,14,0.8612871170043945,2.4068355560302734,c2044c5a1ceae26ef9799c64e4854cd5880ae9ae7466a90c0226126a8208254b,False
control,r1,coincollector,224203,324203,0.0,0,0,0,7,1.4270544052124008,2.582073211669922,7a117b66464e32e615b3fec8ccbeec19e7a13b645e063103f5fd89fdc7e88cf1,False
control,r1,coincollector,224224,324224,0.2222222222222222,0,1,2,9,1.1595487594604492,1.5599727630615234,cfc157611dc3a53ef4fce26d0b907c832f2aa5de7214f50b69226bc777328245,False
control,r1,coincollector,224205,324205,0.4444444444444444,0,0,4,11,0.8832693099975583,2.744913101196289,ce1a8ede623107ee02a6db38a7f633c1696e1a878cbd2a74b033cfc3e432b2c0,False
control,r1,coincollector,224206,324206,0.1111111111111111,0,0,1,15,1.0608553886413568,3.4880638122558594,426e8a0b208d57753e880ce215d88529ddf34366fd57699de8cc05cc1cd1a398,False
control,r1,coincollector,224207,324207,0.3333333333333333,0,0,3,22,1.4433860778808594,5.383729934692383,537047144996344c027063f197ac5ac81537bf2dc1ea2256bf8a452655b06d4b,False
control,r1,coincollector,224208,324208,0.6666666666666666,0,0,6,10,1.1861443519592283,4.943132400512695,41489c19dfe22d6a56b6e3127576987f0e8fab11f681adb55232b7925082ef1e,False
control,r1,coincollector,224209,324209,0.4444444444444444,0,0,4,23,1.0892510414123533,2.6781558990478516,d51019127b7f51b1c4aec2db5f2cc36af85acaaa9c6a39414fc16a4514b2c539,False
control,r1,coincollector,224210,324210,0.4444444444444444,0,1,4,12,1.1197328567504876,1.7659664154052734,08516089c031d75c5c2c0c8a22ef4c5c73babc91985ff1da0a07fdb38ba02fea,False
control,r1,coincollector,224211,324211,0.1111111111111111,0,0,1,13,1.652526855468746,6.010293960571289,3d340530c74102e19703777e3eef1edb706bef5f9974fa796af5861bc63b48e0,False
control,r1,coincollector,224212,324212,0.2222222222222222,0,0,2,16,0.9294390678405748,1.7101764678955078,736c0e1837e35ec65816e5de6b8364d87d53617a96e44ab53750197dc839eb2b,False
control,r1,coincollector,224213,324213,0.1111111111111111,0,1,1,2,0.5643367767333983,1.161336898803711,e10fb7f0e5abb961e00730e97289cb756182f57ff3c7e3567bfc473efed6973e,False
control,r1,coincollector,224214,324214,0.3333333333333333,0,0,3,2,1.8618345260620088,5.190849304199219,7debdafc1e09c407a0a6d93ae68ea43b8e9e65a99c9ff188446fa6dd728d3646,False
control,r1,coincollector,224215,324215,0.1111111111111111,0,1,1,4,1.0805964469909666,4.5719146728515625,dc0797b85fa8812877d10a7709f3385d00be99053c243413e60d50c9b6d761e6,False
control,r1,coincollector,224216,324216,0.3333333333333333,0,1,3,2,0.8621692657470704,1.338958740234375,11dc1f61ab141a9f037bc3c4291dbf63e82813dcfb817da6a5beb303c48830e3,False
control,r1,coincollector,224217,324217,0.3333333333333333,0,0,3,13,0.8502840995788573,2.046823501586914,c91fd1d6b3c0f2d9c16a514e1f24ebfeb349681f9c311f1e0463bb2b0b8c6e35,False
control,r1,coincollector,224218,324218,0.1111111111111111,0,1,1,3,0.6977081298828125,1.0538101196289062,71f05e31e7092837ed32abfd40a781652b930d59d7613413cb4eb84b2ae51f9a,False
control,r1,coincollector,224219,324219,0.3333333333333333,0,0,3,6,1.349699497222899,7.7991485595703125,43eb1870790abd8655524f234d7fad2426225b62f8c340f8c522d6617df2c026,False
control,r1,coincollector,224220,324220,0.1111111111111111,0,1,1,41,0.509762763977051,0.7970333099365234,cafb88364ff5c314dd54c0f69078688eb65b6fd979714132257a053d87ab7e3c,False
control,r1,classic,224301,324301,0.0,0,0,0,1,0.3347516059875484,1.3151168823242188,fde7fa2fd1932781afa347480ed3f3e594a7d251eda896869556f6b36837ffff,True
control,r1,classic,224302,324302,0.0,0,0,0,0,0.48500299453735346,1.8618106842041016,d3f6ec51d0a318891fa88f0c0bd2550c84a012a4b3735042ac2ae8ad9f68876a,True
control,r1,classic,224303,324303,0.0,0,0,0,2,0.7803916931152342,2.299070358276367,4a99ae6244e16f918868550ac08975c43faf939bef70ea71db272082c8a67fd8,True
control,r1,classic,224324,324324,0.0,0,0,0,0,0.7102131843566892,4.3201446533203125,02ae7ebb960e462255e40b2435854f9bae0efffcd3f9521e9bd532a7fc1a6964,True
control,r1,classic,224305,324305,0.5555555555555556,0,0,5,3,0.6007671356201164,3.997802734375,0b53704abb81514e563f150837b7a9b33ea728a7cc5cee7fb3880fb83c44045f,True
control,r1,classic,224306,324306,0.3333333333333333,0,0,3,10,0.7457613945007318,2.137899398803711,0f8c1deef6a5171d8b445c71ed1a5bc0cb3872370cff3bf2ca5b85ad6309c6ff,True
control,r1,classic,224307,324307,0.0,0,0,0,0,0.6682991981506345,4.144191741943359,a3a73c4b89f8fc31318e18cbad1a336193de288dab2a5ff1b727178e3439d3b8,True
control,r1,classic,224308,324308,0.2222222222222222,0,0,2,2,0.7091045379638663,4.451990127563477,1ded0e4e06df0fd5d8f6a60ab3fe327ba9e8c057c8f564e6cfd95eb94e28c850,True
control,r1,classic,224309,324309,0.2222222222222222,0,0,2,3,0.644612312316894,1.4047622680664062,dfb52aefec462d8d90b548606977abc7fc7e57e01b55c29a1a5ef16fc8e7aaec,True
control,r1,classic,224310,324310,0.0,0,0,0,0,0.5248069763183587,1.6207695007324219,61dffdfb87e60929a0eba90eb20c46c5730c3c8bf75e31470b06882e858baa33,True
control,r1,classic,224311,324311,0.0,0,0,0,0,0.5187749862670892,1.5788078308105469,0b030ab7c26125f8f4ef340a0a4b57799fdfb5b171fe7baf3bc0880567bb8d99,True
control,r1,classic,224312,324312,0.5555555555555556,0,0,5,1,0.6211757659912108,1.3699531555175781,4f9460cd0f95e592d0812ea9d735c4d59de8d86f50c9f8cc30898eeb97cd10ec,True
control,r1,classic,224313,324313,0.1111111111111111,0,0,1,2,0.794088840484619,1.558065414428711,f517b3ba958c81cc7444f2d5402d97df26cf50304ba878b7155b8eac902ff82e,True
control,r1,classic,224314,324314,0.0,0,0,0,0,0.6220698356628416,1.6901493072509766,833658c872169b2cdd7e2076232a6c8cfffb828e53f4ef35b008da1a2badbdf8,True
control,r1,classic,224315,324315,0.2222222222222222,0,0,2,59,0.6650328636169416,3.328084945678711,8870c8bf806602304d793ab4e19eeb74ff4224fd48fecb0badf57abe2b73897e,True
control,r1,classic,224316,324316,0.1111111111111111,0,0,1,2,0.673830509185791,1.9519329071044922,2288b564349d8f4a2cb1f6d8413fe5d50a4fe9cb2e5ec4dbb9d18ace2f89d0d0,True
control,r1,classic,224317,324317,0.3333333333333333,0,0,3,7,0.8111238479614231,2.858877182006836,246ab3b04bf7bd21af50b7470def00ce9bc08a08b3388c359cbe695f149367b1,True
control,r1,classic,224318,324318,0.3333333333333333,0,0,3,1,0.7027268409729001,2.6061534881591797,a18d3f79f083b1cef431dc1123f7c1c17b5ca4699998bef5d43ef03f0751e286,True
control,r1,classic,224319,324319,0.1111111111111111,0,0,1,0,0.6672620773315417,1.9741058349609375,362dfdc00f5eccfa749bc62327d0c423d87cf1c0c0e4069ec3b7e0f048d41c89,True
control,r1,classic,224320,324320,0.2222222222222222,0,0,2,1,0.6743669509887692,1.25885009765625,a384ccb0cb1a1ef29e5c20ef1c0ecc82dc43d6a0f82c850ba5ca175567956b74,True
control,r1,coin-heaven,224401,324401,1.0,0,0,50,0,0.21340847015380843,0.2579689025878906,8529fb259bdadc554f554290e25ed9f6a3c3a2fddc10a6bc5d73c5e30323a942,True
control,r1,coin-heaven,224402,324402,1.0,0,0,50,0,0.1404762268066406,0.2200603485107422,8407c61071e0109d916f22a96c889b258907f6a1de729d4d1a047393c3e9bc1f,True
control,r1,coin-heaven,224403,324403,1.0,0,0,50,0,0.1268863677978515,0.2219676971435547,ed784568977cb2eb5073dfc54d10c4beb9c89f3091efad58665fdff219ac2dd8,True
control,r1,coin-heaven,224404,324404,1.0,0,0,50,0,0.23055076599121094,0.2930164337158203,b241c90f50ed3da1527ebbf173f2b07d2829e2130ff8abbde9f1c7c3aaa585b3,True
control,r1,coin-heaven,224405,324405,1.0,0,0,50,0,0.17936229705810533,0.33402442932128906,dc3ac7ea72cb8467e6c637efb8c0572c51686132b4e73393daa9f5a16a91feb0,True
control,r1,coin-heaven,224406,324406,1.0,0,0,50,0,0.23331642150878912,0.3190040588378906,5acade4be9656c3826c2dd11a08828796b0d2f8dbf166adc727668f9a2c20ef9,True
control,r1,coin-heaven,224407,324407,1.0,0,0,50,0,0.15220642089843747,0.3292560577392578,da8241a8dc5c114468d20ef4bd6e7836ebc5673c0ef4b86a3968e2966f09ebbe,True
control,r1,coin-heaven,224408,324408,1.0,0,0,50,0,0.2658843994140622,0.41222572326660156,b95612ce97d136b067b7b3ce149addbf7d29feaf590ae8e18a5cc716f59981e8,True
control,r1,coin-heaven,224409,324409,1.0,0,0,50,0,0.12224912643432616,0.2040863037109375,891cddb783b1c07249601581700d1fadd87edcf0201852b9f0b4bb69b3743d40,True
control,r1,coin-heaven,224410,324410,1.0,0,0,50,0,0.17905235290527335,0.24819374084472656,28557865f6bc5fd7e3a93f4de99c7e06775957527a020eb51513f71f2d19ea8f,True
control,r1,coin-heaven,224411,324411,1.0,0,0,50,0,0.129246711730957,0.21409988403320312,4e7b73e1060f5b07ece88de854edcc46d6e55cf5b0784100d7d1dfcff378625b,True
control,r1,coin-heaven,224412,324412,1.0,0,0,50,0,0.17818212509155273,0.2300739288330078,0f933a69d0a97ab67462e9a309e588a627d9f37b9fe416b3cf931d7dbf279178,True
control,r1,coin-heaven,224413,324413,1.0,0,0,50,0,0.23097991943359367,0.3287792205810547,25ef0d2238373ad3fadbe2bf0e55c5d5c48f2f626251506debd99bcccdaf98bc,True
control,r1,coin-heaven,224414,324414,1.0,0,0,50,0,0.30770301818847656,0.6451606750488281,eb47993aca868a8708483fa09cb18a88ac0807c9aba7497fc3d16178bb9005f2,True
control,r1,coin-heaven,224415,324415,1.0,0,0,50,0,0.2208709716796874,0.3688335418701172,1bfbc11b9845d88d2f83309f33e8d4165b3b651dfb26737237de13906a495220,True
control,r1,coin-heaven,224416,324416,1.0,0,0,50,0,0.21051168441772455,0.2491474151611328,f7d926803ff0b0e49244729778c7e74d7905183c1dd1dd2950bca18e0bd3fa5e,True
control,r1,coin-heaven,224417,324417,1.0,0,0,50,0,0.16431808471679676,0.26988983154296875,e0e841f5255d37540f85f0d93e14175d85ff9b05e1f04fb66dd50b15ab84e297,True
control,r1,coin-heaven,224418,324418,1.0,0,0,50,0,0.2180814743041992,0.3440380096435547,3b1771362b3b595dca4d0f68a355c46af26a9f530bf70aa501902aaef3c90b3c,True
control,r1,coin-heaven,224419,324419,1.0,0,0,50,0,0.22660493850708,0.4410743713378906,d817b8b94864d719ce35101dca6b01deeb5b024bd1bd2f289f15a14f025ee0c4,True
control,r1,coin-heaven,224420,324420,1.0,0,0,50,0,0.2350330352783202,0.30612945556640625,d636cc5d249aec43cce8a9dee3df04030532e3cdac9caa1590bed8c0e9937a03,True
control,r1,loot-crate,224501,324501,0.04,0,0,2,0,0.1340031623840332,0.4658699035644531,0874fc02f69824f05de5a07aaae4a9c4a8d6bb8aebc7c9fe0d4976b18423243d,True
control,r1,loot-crate,224502,324502,0.14,0,0,7,4,0.19812583923339844,0.5848407745361328,734d172215e6aae1898a34f2a634e8a43b9a9e424054ff0d866e1b4abc001ff0,True
control,r1,loot-crate,224503,324503,0.58,0,0,29,11,0.2572655677795408,0.4990100860595703,f8b99033bb44fe74eb2b0b76d54239d427de381ee92c4132404efd79f401fe15,True
control,r1,loot-crate,224504,324504,0.4,0,0,20,5,0.27017593383789057,0.5047321319580078,fbb569b5f1ff669f62c07f481505241b143d27053db2ae5c04c4bca54c0d5130,True
control,r1,loot-crate,224505,324505,0.42,0,0,21,3,0.1811981201171875,0.4589557647705078,bee01c3b688e89493c0827e59f8a65c59c74f48e57fbb55904e82e33e4e201b4,True
control,r1,loot-crate,224506,324506,0.08,0,0,4,3,0.1390457153320312,0.2760887145996094,f679c700da9f0b014f9bc724e1e56cd85dd66492b973a1bbc9e2b8d5897e9dea,True
control,r1,loot-crate,224507,324507,0.04,0,0,2,0,0.17790794372558588,0.4200935363769531,580700a4b88a1e5c42bff2ecbd3b5a1f0cd97d083030948aeeda324854f3fc45,True
control,r1,loot-crate,224508,324508,0.1,0,1,5,5,0.4041671752929687,0.5860328674316406,97ea91aa9bfb19970455fb49b14cd904db9007d19779027464122a9e2b4bc8aa,True
control,r1,loot-crate,224509,324509,0.22,0,0,11,11,0.3910183906555176,2.6450157165527344,cee9523289ef90313edccb1258b51bea27e455f9fc2698e7cc52828206429bf9,True
control,r1,loot-crate,224510,324510,0.56,0,0,28,7,0.25593042373657215,0.6897449493408203,bd47dfc462e675a04ef5ff7e893ed0e47e26ca27b53650ee369214dc06788b43,True
control,r1,loot-crate,224511,324511,0.02,0,0,1,0,0.17225742340087857,0.5509853363037109,0874fc02f69824f05de5a07aaae4a9c4a8d6bb8aebc7c9fe0d4976b18423243d,True
control,r1,loot-crate,224512,324512,0.0,0,0,0,0,0.22754669189453094,0.8370876312255859,833658c872169b2cdd7e2076232a6c8cfffb828e53f4ef35b008da1a2badbdf8,True
control,r1,loot-crate,224513,324513,0.06,0,0,3,5,0.26247501373290977,0.782012939453125,a730d5c227f120841dfee043088f44146cbea8dd2f87d9edff6c9970218eec67,True
control,r1,loot-crate,224514,324514,0.42,0,0,21,25,0.4710793495178212,0.7801055908203125,4b7608031913b0915c2b5a24a8d40825511e2dd8338a549e02f5b95592f3d9f1,True
control,r1,loot-crate,224515,324515,0.3,0,1,15,3,0.3768324851989745,0.7638931274414062,e9d3791e7654f5e47db92a61be01286b5908ffeaa2c30b76f086dafccfbf44e0,True
control,r1,loot-crate,224516,324516,0.4,0,0,20,5,0.223636627197265,0.6508827209472656,b598f14bcd8a511d6fd94faf31d55dbcd03295ddc99c76aabbbc6e7c51d76992,True
control,r1,loot-crate,224517,324517,0.38,0,0,19,3,0.19303560256957994,0.37598609924316406,f83af9367e5b530fd03694cc3ad098143b8b224bd385326ae133f742b520b52b,True
control,r1,loot-crate,224518,324518,0.04,0,0,2,0,0.27205944061279275,0.7801055908203125,abc096e38a264e61d69df7456124c0664f95c7a1d0e8e3a9686212fd2839be75,True
control,r1,loot-crate,224519,324519,0.18,0,0,9,1,0.3516077995300287,2.0558834075927734,ac7f381c8af55a52e58a7d8e9fe07c2cd2f1a58720281ca6cc97de9c6f811209,True
control,r1,loot-crate,224520,324520,0.02,0,0,1,1,0.17168521881103513,0.6299018859863281,d5a985cdf265193f5181b625fd8e69a29a29566130e5462a33252dad456095d5,True
control,r2,peaceful,224101,324101,0.2222222222222222,1,0,7,3,1.1240839958190882,6.994009017944336,fcdb2a280379a5bdd5f3ef263b124042f3873b9b7d403cfaa73f3257fb490f1d,False
control,r2,peaceful,224102,324102,0.1111111111111111,0,0,1,38,0.6397247314453118,1.9648075103759766,d55a79274aa7eb55d042bf9cf42ca3ec3e3129e662c474825c515bccf8718e7c,True
control,r2,peaceful,224103,324103,0.4444444444444444,0,0,4,7,1.1129140853881834,3.622293472290039,e2e4ae8c66c1f0be4ce64a18f4ca6f196d9e66439e8daf6e98e28c38372c48c8,True
control,r2,peaceful,224104,324104,0.3333333333333333,0,0,3,3,1.0123372077941892,2.666950225830078,10d33a3bf1df735fe79f60de7ddb3929fdfa9c85201d6ac914f4b56f23d80344,True
control,r2,peaceful,224105,324105,0.2222222222222222,0,0,2,24,1.0458230972290015,3.2501220703125,84dc7bb94219f61ef02a0afb6db8fb08701cb4f8a3c652af5878d331b2f3319b,True
control,r2,peaceful,224106,324106,0.4444444444444444,0,0,4,7,1.2758374214172359,3.7720203399658203,f776786c5185ddaae83618e977c5c1f5be9c34c6b6b13e4f936256a6458eb98f,True
control,r2,peaceful,224107,324107,0.0,0,0,0,39,0.6869912147521963,2.287149429321289,058d107a7a66697941994acd8f3bf23163bbd43f54d08ade786337fd6c35843c,True
control,r2,peaceful,224108,324108,0.4444444444444444,0,0,4,8,0.8831262588500974,2.208232879638672,2b3e5b5beade8c892602d4dc630a3dca989301aa72fd2279ffd83e014eca68c6,True
control,r2,peaceful,224109,324109,0.7777777777777778,1,0,12,5,0.6407737731933586,3.921031951904297,b4e5c5f1ae4a8ef8907c324260dfb5f4c5d23eb89e05c259d5d0260175f70ccb,False
control,r2,peaceful,224110,324110,0.5555555555555556,0,0,5,11,1.2163758277893062,4.142999649047852,36ed47ef41c5e82b93070528cadb3bf84afcdb3c8f8ebc34515009ef815b29d3,True
control,r2,peaceful,224111,324111,0.0,0,0,0,0,0.7971882820129393,2.355337142944336,1189c2b1f0800bb7bc02f066c45c9071a0a0487c0458a818be8ba76e6f424a46,True
control,r2,peaceful,224112,324112,0.2222222222222222,0,0,2,4,1.2400031089782688,3.1239986419677734,1dbc4dcc0620ee038642e8b263509ca73383dd001cb518cba27be11ef41b286c,True
control,r2,peaceful,224113,324113,0.1111111111111111,0,0,1,43,0.9864807128906244,2.6581287384033203,ac6b2b119ece1360d2592cd3e55707701875fbe0a45be1c98e73e8e7c44a8fcf,True
control,r2,peaceful,224114,324114,0.0,0,0,0,26,0.8750915527343749,2.162933349609375,dd14993ae69a76adb2fa41e408c0f2271f3ce424143b194f07b401dbd92bb9fb,True
control,r2,peaceful,224115,324115,0.3333333333333333,0,0,3,4,0.6594061851501462,2.2237300872802734,ec1406cf2aea6945f6163633f15513a5fddec8c98b7f54903925ad99db5bb495,False
control,r2,peaceful,224116,324116,0.2222222222222222,0,0,2,3,0.7827520370483392,2.966165542602539,3046870e2724e6134accce6d03cd188ec398e51e08f781ce9a7499a30cd8a388,True
control,r2,peaceful,224117,324117,0.3333333333333333,0,1,3,1,0.8372664451599121,2.1271705627441406,7ff653dc6fedfae8d46eef8e0d3e6edc924d23e13eb6dba88e8cca28ee0173fc,False
control,r2,peaceful,224118,324118,0.5555555555555556,1,0,10,20,0.9908676147460929,8.224010467529297,f665c0ebd3b49d2a81a6f5eea9e55a6ed8603fa6273738e2005c7a67748bc249,False
control,r2,peaceful,224119,324119,0.4444444444444444,0,0,4,0,1.2726902961730953,4.575014114379883,627536bf88fae3501a72b789ba4d7d44e0bb51f7bb962043a93cbcc8e9d244b9,True
control,r2,peaceful,224120,324120,0.1111111111111111,0,1,1,8,0.9704828262329102,8.219003677368164,d46db3980227e676147663edfd0b635d0a7dc8415c152486950f4d62e97b7735,False
control,r2,coincollector,224201,324201,0.4444444444444444,0,0,4,8,0.8743882179260251,2.233266830444336,e946b1b626526d4f6e989db76a32b7f2802c193abf46aed1e2300147359252d0,False
control,r2,coincollector,224202,324202,0.4444444444444444,0,0,4,11,0.8846521377563471,4.203081130981445,409b7e35d7dcd0a6c66fe284021d1bee073dcbb79189094c460cc710c77be4c5,False
control,r2,coincollector,224203,324203,0.2222222222222222,0,1,2,14,0.8173704147338866,2.346038818359375,1ef012c9892ca8f0c78a591fad617df21db78bee831d82f3af0981547525f5a8,False
control,r2,coincollector,224224,324224,0.1111111111111111,0,0,1,11,1.1286497116088852,2.3381710052490234,9a4826b9f495fe119f530ccf07045f33388482f501eb9d9429d89b1d87cf5cae,False
control,r2,coincollector,224205,324205,0.2222222222222222,0,0,2,10,1.1018633842468255,4.742145538330078,887ca704850e96a09ef3ba74386bdd4b4dda29fd4005155caa51bf9b3e960269,False
control,r2,coincollector,224206,324206,0.4444444444444444,0,0,4,11,1.3126730918884215,5.322933197021484,a2fce9c3281021ccc53d08434f4efdf8c98bd3f2c349307f7f365c437d54bbfd,False
control,r2,coincollector,224207,324207,0.3333333333333333,0,0,3,2,0.7581472396850584,5.280971527099609,fb15908e6f7e6d2a2e2568303d9375745cc999c2cd3bc35353d1048ccca867ae,False
control,r2,coincollector,224208,324208,0.2222222222222222,0,1,2,7,0.6899833679199219,2.8290748596191406,e75bf6a3c706483eb35013daa60d1eeaf32a3f9100817ed7467627b9462874f2,False
control,r2,coincollector,224209,324209,0.5555555555555556,0,0,5,9,0.8890748023986814,3.392934799194336,94449120d76fa36bd547db57b717c014f3d494490529fee525770c16bac82a14,False
control,r2,coincollector,224210,324210,0.3333333333333333,0,0,3,39,0.9625911712646477,4.182100296020508,9fdc7824a80a57f531e80f7ed1d2b9faeb1a1447b6abb9685174bb5e9706157f,False
control,r2,coincollector,224211,324211,0.2222222222222222,0,0,2,15,0.781679153442382,7.510900497436523,33a0dfe66ad365f7dab6bae4a67cf4f07c0d8b4005bf672b96f9871fab5cc2c7,False
control,r2,coincollector,224212,324212,0.2222222222222222,0,1,2,9,0.5329728126525879,1.0762214660644531,ccbb06332aa24d11450cd21ae87861dc585fa17187a45f0b7f82ab92a8cbebe0,False
control,r2,coincollector,224213,324213,0.1111111111111111,0,0,1,3,0.6045103073120117,1.0848045349121094,8bf819ffd85b507597dbfaacee3d8b19366768ec6a42a56f43d27d8f08001b1d,False
control,r2,coincollector,224214,324214,0.1111111111111111,0,0,1,20,0.6794095039367672,1.0747909545898438,5c95fd94bf72aadfd34ad9a341b53aaffdb9da00026341df4dce3adf9b30076f,False
control,r2,coincollector,224215,324215,0.2222222222222222,0,1,2,12,0.6899833679199219,1.9309520721435547,0e0e053f478e7f7b571bf2234edc1345f5b8b8d88181987b956cd1dd04d3d4ba,False
control,r2,coincollector,224216,324216,0.1111111111111111,0,0,1,0,0.6175041198730468,0.8342266082763672,0e9a46a3cde6af5382c6eec313dee4b72e45f719aa6a3442b98bb52f682df74b,False
control,r2,coincollector,224217,324217,0.2222222222222222,0,0,2,18,1.1896967887878411,5.980968475341797,ccfa6245dde02396ebfafb9442a322973934549d1214fed3c3742f353a3eeb6a,False
control,r2,coincollector,224218,324218,0.3333333333333333,0,0,3,15,0.9349703788757316,2.2499561309814453,2e4af45ce0b9789afaa7a6d0460ffbe82437dcfd8bf4ba55684c01382465f467,False
control,r2,coincollector,224219,324219,0.6666666666666666,0,0,6,16,1.1095166206359852,9.519815444946289,5329597054eb97f4d5556ee098986eff3193e0152a9a0fd8f57ed95ea4b409f2,False
control,r2,coincollector,224220,324220,0.3333333333333333,0,0,3,5,1.5408992767333984,5.082845687866211,113830f9945857e8e86e486fe96fc3bb23b3242ac133639ee051e884757cdd49,False
control,r2,classic,224301,324301,0.0,0,1,0,0,0.206494331359863,0.3209114074707031,798dca28cdd5b0f5f3937a34f514632001c1707c2f3346c17f26a503044d7129,True
control,r2,classic,224302,324302,0.0,0,0,0,0,0.14495849609375,0.4200935363769531,b8fe5d04fad5d8f06368f9d1fc945bc10fb7d11f814e7aa780131bd78ead4969,True
control,r2,classic,224303,324303,0.1111111111111111,0,0,1,1,0.14519691467285156,0.2789497375488281,bb03445e26e59968549730e5f371c1f989ef5ffdc1795bdb1c7370537ad5b98d,True
control,r2,classic,224324,324324,0.0,0,0,0,1,0.13408660888671867,0.27108192443847656,13d51540094df324c102ef3a2cb1fb0e1b94e207aa0444f48048a55b1404a5cf,True
control,r2,classic,224305,324305,0.5555555555555556,0,0,5,9,0.17733573913574202,0.3478527069091797,8dfcf1d0c8b271b65bd0cd4d705625d553d7dfa820c77dae15483f827b0ea35a,True
control,r2,classic,224306,324306,0.1111111111111111,0,0,1,4,0.1957535743713379,0.4470348358154297,4cf3374421dae8ee8ded01fc9fdc339fc8e08cf702d39a1c97cd8e2e7836a4ba,True
control,r2,classic,224307,324307,0.0,0,0,0,0,0.125885009765625,0.2810955047607422,9ba91bfbaf3a95974881f1f5c4cdcfdcf6420d1b85729bd4bc1e4f31fc516302,True
