schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,useful_bombs,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,total_state_visits,mean_visits_per_state,singleton_state_fraction,evaluation_decisions,evaluation_unseen_decisions,evaluation_unseen_state_rate,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,world_seed,agent_seed,cell,model,scenario,collection_fraction
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,32,32,1,1,50,4,13,4,,1,5,32,0.15625,False,killed,81b284d7f554bbeda3bc4fefdff61701eea82262f6f9fd0bf73cfd192b7e1c49,3,4,3,7,7,8,0,1.2285709381103516,2.254331111907959,2.4902820587158203,,,,,,,,,,,,,,,,29100221,39100221,B,r4,loot-crate,0.02
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,400,400,4,4,50,5,14,8,,0,349,400,0.8725,True,step_limit,b9e5d062baef97a1adbbf888230e0c56b9b47c344cec17d986510c3f7efed330,345,14,7,8,6,20,0,3.409266471862793,3.6376595497131325,5.275726318359375,,,,,,,,,,,,,,,,29100222,39100222,B,r4,loot-crate,0.08
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,21,21,1,1,50,3,9,3,,1,0,21,0.0,False,killed,ec4dcff509f7aa9014eb2f42aca5d605979acd4ac003569fe6ad1754257b8741,3,5,3,5,2,3,0,1.0540485382080078,1.9447803497314453,2.1812915802001953,,,,,,,,,,,,,,,,29100223,39100223,B,r4,loot-crate,0.02
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,197,197,17,17,50,18,46,23,,1,12,197,0.06091370558375635,False,killed,16f4d2427e32139845db3948b2307da82045810dfb2ace54ca6f930e2fc26458,28,47,32,31,26,33,0,2.0885467529296875,5.947017669677732,8.58926773071289,,,,,,,,,,,,,,,,29100224,39100224,B,r4,loot-crate,0.34
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,400,400,8,8,50,11,27,11,,0,5,400,0.0125,True,step_limit,084a3394f5f07e497c2878f49bca0b6f0d69ec788dac1375260a4276df1025ca,171,12,174,16,13,14,0,4.603028297424316,7.919704914093018,9.205341339111328,,,,,,,,,,,,,,,,29100225,39100225,B,r4,loot-crate,0.16
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,200,200,15,15,50,16,48,22,,1,11,200,0.055,False,killed,6fedac9ee26876f16d120b14d1180f3ed6c9bd047f233cd6b5741363bf6be319,46,34,29,34,27,30,0,2.494692802429199,6.647896766662596,8.186817169189453,,,,,,,,,,,,,,,,29100226,39100226,B,r4,loot-crate,0.3
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,69,69,8,8,50,10,24,8,,1,6,69,0.08695652173913043,False,killed,e0d8e58a0c39708a44c01ed49e99def31a859e1c1d9a172fdac389af02bf8659,6,22,6,8,13,14,0,1.2688636779785156,2.989482879638672,4.014492034912109,,,,,,,,,,,,,,,,29100227,39100227,B,r4,loot-crate,0.16
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,90,90,14,14,50,17,24,10,,1,13,90,0.14444444444444443,False,killed,75ab098b0615ad7b73cbf31804d9e04ada5395aff22e055ccbaaf6ded919b633,15,19,15,13,9,19,0,1.9196271896362305,4.874873161315915,6.061077117919922,,,,,,,,,,,,,,,,29100228,39100228,B,r4,loot-crate,0.28
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,67,67,4,4,50,5,21,7,,1,2,67,0.029850746268656716,False,killed,e41a1f4e8304c053559577bb125c028b06acf4373a4d9a6404909b4406d0b81f,7,18,7,12,14,9,0,1.6329288482666016,2.929258346557617,4.2057037353515625,,,,,,,,,,,,,,,,29100229,39100229,B,r4,loot-crate,0.08
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,155,155,21,21,50,22,57,15,,1,13,155,0.08387096774193549,False,killed,4629f321aa5bba9579ea49242aaee60d8c9177dcdb56b441622d4de0eb164824,34,26,37,14,19,25,0,2.560138702392578,5.978846549987789,7.633686065673828,,,,,,,,,,,,,,,,29100230,39100230,B,r4,loot-crate,0.42
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,89,89,8,8,50,9,31,10,,1,6,89,0.06741573033707865,False,killed,8d2f2ace3a30cf259b94e80b351b1098e15907ade2e447ff98090424a85a672b,16,11,12,17,17,16,0,1.7933845520019531,5.118894577026364,6.7043304443359375,,,,,,,,,,,,,,,,29100231,39100231,B,r4,loot-crate,0.16
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,25,25,2,2,50,5,8,3,,1,1,25,0.04,False,killed,8f03c19c7e76122a7448b5662ec1a8bdcbc5de27007cf82eebd4671b458eeef3,2,5,2,6,6,4,0,0.9579658508300781,1.7770767211914062,1.821756362915039,,,,,,,,,,,,,,,,29100232,39100232,B,r4,loot-crate,0.04
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,30,30,3,3,50,6,11,4,,1,0,30,0.0,False,killed,3100cc2104bf4d09053c3c5c8f4f981d94fd441d42fd8f5c8dca37a8769002db,7,3,7,5,4,4,0,1.02996826171875,2.075707912445068,2.938508987426758,,,,,,,,,,,,,,,,29100233,39100233,B,r4,loot-crate,0.06
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,400,400,41,41,50,41,85,44,,0,33,400,0.0825,True,step_limit,019ef50f0828675e4942e5d15006bf53b63512fe4583102d3fbc04ee8665bd84,75,74,64,63,54,70,0,2.749204635620117,7.03536272048949,10.830402374267578,,,,,,,,,,,,,,,,29100234,39100234,B,r4,loot-crate,0.82
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,400,400,17,17,50,18,45,22,,0,18,400,0.045,True,step_limit,189a6299df8e3cc76ef001141201cdf7a989e9b37f44426deef38a176ca1a007,24,37,32,31,238,38,0,2.9619932174682617,4.396605491638181,7.714748382568359,,,,,,,,,,,,,,,,29100235,39100235,B,r4,loot-crate,0.34
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,48,48,5,5,50,6,17,6,,1,3,48,0.0625,False,killed,45760f9d277d2d275e5645de30b7a62dd2f06e2b6941987659c46c7572c49341,7,7,11,5,9,9,0,1.624464988708496,4.083609580993651,5.202054977416992,,,,,,,,,,,,,,,,29100236,39100236,B,r4,loot-crate,0.1
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,81,81,5,5,50,6,20,10,,1,11,81,0.13580246913580246,False,killed,cb9ac142fa44959997f0979e66b5f9c60f28ac5f088c74deb604681a2adc14e6,6,21,10,17,8,19,0,1.4293193817138672,2.8908252716064453,6.074428558349609,,,,,,,,,,,,,,,,29100237,39100237,B,r4,loot-crate,0.1
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,253,253,23,23,50,24,67,27,,1,36,253,0.1422924901185771,False,killed,6074a0dcbf56d0d65faef094b7e4e7675feb41fe749091024b2f936e3e8191b8,66,45,48,31,14,49,0,2.508401870727539,5.086040496826171,7.282018661499023,,,,,,,,,,,,,,,,29100238,39100238,B,r4,loot-crate,0.46
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,400,400,7,7,50,10,24,8,,0,348,400,0.87,True,step_limit,eb04b7cb4ad14c43319041f426e9e1845678977bb8ea680b94aadf8203b609c8,349,12,8,8,3,20,0,2.72214412689209,3.0733585357666007,5.8383941650390625,,,,,,,,,,,,,,,,29100239,39100239,B,r4,loot-crate,0.14
1,1,_run_plan_aae86dae1e_a2ec8adac7,evaluation,65,65,4,4,50,6,21,8,,1,3,65,0.046153846153846156,False,killed,da0944e39ee3eeba8e94dff511a614d6fbc20028935ab2b28338b82c341d7f09,8,13,10,9,14,11,0,1.7557144165039062,2.9386043548583984,3.7033557891845703,,,,,,,,,,,,,,,,29100240,39100240,B,r4,loot-crate,0.08
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,3,3,9,3,34,11,,0,2,400,0.005,True,step_limit,ecc2ca77714732c463d5322b2c94254c4bfd132a2291d118c6165baad4175172,12,169,15,176,16,12,0,3.978610038757324,4.415524005889889,7.597208023071289,,,,,,,,,,,,,,,,29100001,39100001,B,r5,classic,0.3333333333333333
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,1.1031627655029297,1.2226343154907227,1.7902851104736328,,,,,,,,,,,,,,,,29100002,39100002,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,2,2,9,3,23,51,,0,47,400,0.1175,True,step_limit,763e4afc0ab7fca440aeac3894d59ef6be8d563ec5e4c03ae395d92da9c784dd,42,107,34,159,7,51,0,1.805424690246582,3.422200679779035,5.085945129394531,,,,,,,,,,,,,,,,29100003,39100003,B,r5,classic,0.2222222222222222
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,6,2,,0,0,400,0.0,True,step_limit,7ccdcde6e22b4f0701aa596739ce596443b8afbbcbf4181fc68f8972f8d44c93,1,196,1,194,6,2,0,1.5777349472045898,1.8204092979431152,2.156496047973633,,,,,,,,,,,,,,,,29100004,39100004,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,7,2,,0,0,400,0.0,True,step_limit,f447750b9098e69d641a590f5165a19175c7736bb9d33854c85d50212a78ae30,2,196,2,194,4,2,0,1.8976926803588867,2.050459384918213,2.591371536254883,,,,,,,,,,,,,,,,29100005,39100005,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,1,32,9,,0,339,400,0.8475,True,step_limit,de68b89bde0bc63edaf958202b418719550e6ba1a2beb466960563080900109b,9,9,346,13,11,12,0,2.533555030822754,2.7421355247497554,6.889581680297852,,,,,,,,,,,,,,,,29100006,39100006,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,9,1,26,9,,0,9,400,0.0225,True,step_limit,5831fe6bca5eef8b0321369f78e04f6b6b58c14436d1cfe3093c7d8d5f71b5c5,16,174,12,181,7,10,0,3.5691261291503906,3.855371475219726,6.531476974487305,,,,,,,,,,,,,,,,29100007,39100007,B,r5,classic,0.1111111111111111
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,5,2,,0,0,400,0.0,True,step_limit,0122eb3171cf935259e7a3a938843c60dc5f21fe73adf10dd49f0737c4688e48,1,196,1,194,6,2,0,1.569509506225586,1.6857266426086426,2.070903778076172,,,,,,,,,,,,,,,,29100008,39100008,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,9,2,,0,0,400,0.0,True,step_limit,9e606dc15f80a177b1f280959da88a27f7649b015ec388c05a53a08a6d371176,2,196,2,194,4,2,0,1.860976219177246,2.0362138748168945,2.490520477294922,,,,,,,,,,,,,,,,29100009,39100009,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,13,5,,0,0,400,0.0,True,step_limit,41354389e2ef6d0d5539b17d85a733000bd160c9e1b24af4c2a8549fb9cd4972,7,186,7,188,7,5,0,2.185344696044922,2.390742301940918,2.979278564453125,,,,,,,,,,,,,,,,29100010,39100010,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,1.0840892791748047,1.1821031570434564,1.7824172973632812,,,,,,,,,,,,,,,,29100011,39100011,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,9,1,17,6,,0,0,400,0.0,True,step_limit,713aef71b53956e688293c1f49fcde7e146fb5b215cf9205354e091c80c834a8,6,187,6,189,6,6,0,2.2988319396972656,2.477157115936279,3.0357837677001953,,,,,,,,,,,,,,,,29100012,39100012,B,r5,classic,0.1111111111111111
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,2,2,9,2,22,11,,0,2,400,0.005,True,step_limit,22d915655eb0c78ebbce892e52d0b1aace395d34593c6aa4d088ffe1e981ff95,21,167,21,169,9,13,0,1.9091367721557617,2.1328091621398917,3.581523895263672,,,,,,,,,,,,,,,,29100013,39100013,B,r5,classic,0.2222222222222222
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,1.0929107666015625,1.2212753295898438,1.7883777618408203,,,,,,,,,,,,,,,,29100014,39100014,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,1,21,8,,0,1,400,0.0025,True,step_limit,e5fc881b9c65759f770c6288b089399996424e930aa47d489146764df2802362,10,8,11,10,353,8,0,4.264354705810547,4.603374004364014,5.678892135620117,,,,,,,,,,,,,,,,29100015,39100015,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,3,2,,0,0,400,0.0,True,step_limit,7ccdcde6e22b4f0701aa596739ce596443b8afbbcbf4181fc68f8972f8d44c93,1,196,1,194,6,2,0,1.5978813171386719,1.7094850540161133,2.1741390228271484,,,,,,,,,,,,,,,,29100016,39100016,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,8,2,,0,0,400,0.0,True,step_limit,f447750b9098e69d641a590f5165a19175c7736bb9d33854c85d50212a78ae30,2,196,2,194,4,2,0,1.8047094345092773,1.9343018531799314,2.482891082763672,,,,,,,,,,,,,,,,29100017,39100017,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.9791851043701172,1.086282730102539,1.6932487487792969,,,,,,,,,,,,,,,,29100018,39100018,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,4,4,9,4,23,9,,0,3,400,0.0075,True,step_limit,59c5e253567d2797724f09356f98d288016a953a6f16c301d8c13c9b03232fde,14,176,12,177,9,12,0,3.656744956970215,5.925917625427245,7.05718994140625,,,,,,,,,,,,,,,,29100019,39100019,B,r5,classic,0.4444444444444444
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,6,2,,0,0,400,0.0,True,step_limit,7ccdcde6e22b4f0701aa596739ce596443b8afbbcbf4181fc68f8972f8d44c93,1,196,1,194,6,2,0,1.6385316848754883,1.7742991447448728,2.274751663208008,,,,,,,,,,,,,,,,29100020,39100020,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,5,2,,0,0,400,0.0,True,step_limit,0122eb3171cf935259e7a3a938843c60dc5f21fe73adf10dd49f0737c4688e48,1,196,1,194,6,2,0,1.581430435180664,1.7578959465026855,2.1924972534179688,,,,,,,,,,,,,,,,29100021,39100021,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,2,2,9,2,20,7,,0,0,400,0.0,True,step_limit,547b12e7eff1dbc4ce939803c11db3ec4e4b915b06294962df396664116775a2,7,183,7,185,11,7,0,2.6290416717529297,2.790820598602295,3.3838748931884766,,,,,,,,,,,,,,,,29100022,39100022,B,r5,classic,0.2222222222222222
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,9,1,7,2,,0,1,400,0.0025,True,step_limit,6e7fa8f7e7a6a3303b5a3b732c4ba9e3c4ad4c7d4bae96b17c0972fcad00cc23,2,196,2,195,3,2,0,1.8106698989868164,1.9887328147888181,2.381563186645508,,,,,,,,,,,,,,,,29100023,39100023,B,r5,classic,0.1111111111111111
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,1.1157989501953125,1.2086272239685056,1.7936229705810547,,,,,,,,,,,,,,,,29100024,39100024,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,5,2,,0,0,400,0.0,True,step_limit,720e96495f959a20e893d3b91d092d97a89f83d15354dfecb749f32993ca07e8,1,196,1,194,6,2,0,1.7092227935791016,2.0889878273010254,2.666473388671875,,,,,,,,,,,,,,,,29100025,39100025,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,8,2,,0,0,400,0.0,True,step_limit,9e606dc15f80a177b1f280959da88a27f7649b015ec388c05a53a08a6d371176,2,196,2,194,4,2,0,2.336740493774414,2.792131900787353,3.4418106079101562,,,,,,,,,,,,,,,,29100026,39100026,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,7,2,,0,0,400,0.0,True,step_limit,9e606dc15f80a177b1f280959da88a27f7649b015ec388c05a53a08a6d371176,2,196,2,194,4,2,0,1.7632246017456055,1.954340934753417,2.5556087493896484,,,,,,,,,,,,,,,,29100027,39100027,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,6,2,,0,0,400,0.0,True,step_limit,7ccdcde6e22b4f0701aa596739ce596443b8afbbcbf4181fc68f8972f8d44c93,1,196,1,194,6,2,0,2.2023916244506836,2.3532390594482413,2.806425094604492,,,,,,,,,,,,,,,,29100028,39100028,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.8094310760498047,0.9021878242492676,1.468658447265625,,,,,,,,,,,,,,,,29100029,39100029,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,3,2,,0,0,400,0.0,True,step_limit,0122eb3171cf935259e7a3a938843c60dc5f21fe73adf10dd49f0737c4688e48,1,196,1,194,6,2,0,1.4761686325073242,1.613509654998779,1.9283294677734375,,,,,,,,,,,,,,,,29100030,39100030,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,8,2,,0,0,400,0.0,True,step_limit,9e606dc15f80a177b1f280959da88a27f7649b015ec388c05a53a08a6d371176,2,196,2,194,4,2,0,1.7906427383422852,1.9433617591857906,2.374410629272461,,,,,,,,,,,,,,,,29100031,39100031,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,5,2,,0,0,400,0.0,True,step_limit,0122eb3171cf935259e7a3a938843c60dc5f21fe73adf10dd49f0737c4688e48,1,196,1,194,6,2,0,1.4717578887939453,1.5857219696044922,2.331972122192383,,,,,,,,,,,,,,,,29100032,39100032,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,5,2,,0,0,400,0.0,True,step_limit,0122eb3171cf935259e7a3a938843c60dc5f21fe73adf10dd49f0737c4688e48,1,196,1,194,6,2,0,1.4775991439819336,1.641857624053955,1.9466876983642578,,,,,,,,,,,,,,,,29100033,39100033,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,3,3,9,3,37,13,,0,2,400,0.005,True,step_limit,2208a30c87444bba248f78400fa628295464fd8e68cc2ad085cdc881b6156238,14,167,14,172,19,14,0,2.730131149291992,3.633821010589594,7.468223571777344,,,,,,,,,,,,,,,,29100034,39100034,B,r5,classic,0.3333333333333333
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,9,1,10,5,,0,3,400,0.0075,True,step_limit,7212f2dcbde93ce217f06765202395b2b9c4147974f1b8cd029ff69647ff1a0d,5,190,5,192,2,6,0,1.9718408584594727,2.1361231803894025,2.8111934661865234,,,,,,,,,,,,,,,,29100035,39100035,B,r5,classic,0.1111111111111111
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,9,1,25,8,,0,1,400,0.0025,True,step_limit,7e94fa128d8c6d929ed4343b8bb17c96e66efc5886f0beea8a585b83c4a925e4,7,180,11,182,12,8,0,3.7643909454345703,4.256772994995116,5.003690719604492,,,,,,,,,,,,,,,,29100036,39100036,B,r5,classic,0.1111111111111111
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,0,0,9,0,10,3,,0,0,400,0.0,True,step_limit,1bdd8d7bbbf28ea4dd4fceb736654ec0eb30d1032cd3f0166f2a56a2740cf3d9,3,192,3,194,5,3,0,2.4232864379882812,3.0184149742126465,3.7076473236083984,,,,,,,,,,,,,,,,29100037,39100037,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,5,5,9,5,51,15,,0,2,400,0.005,True,step_limit,f188a192c093ec564799769de98b42f9b8c1b0185963214f413060d7f8bec3a8,15,157,21,170,21,16,0,4.269003868103027,7.254970073699948,8.118391036987305,,,,,,,,,,,,,,,,29100038,39100038,B,r5,classic,0.5555555555555556
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,2,2,9,2,12,4,,0,0,400,0.0,True,step_limit,5ec0a9e5eecde62b0884c5d8075077d283d48317e2f3d1140b8dda4050ac41e0,7,191,3,188,7,4,0,3.036618232727051,4.094469547271728,5.123376846313477,,,,,,,,,,,,,,,,29100039,39100039,B,r5,classic,0.2222222222222222
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,7,7,0,0,9,1,1,1,,1,0,7,0.0,False,killed,1b6a089f53e5f573a61c002b2c59e9e1dc207a0b2f06e8ed22dd0b8740580fe7,1,1,1,1,2,1,0,0.7102489471435547,1.3047933578491206,1.4607906341552734,,,,,,,,,,,,,,,,29100040,39100040,B,r5,classic,0.0
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,3.348827362060547,3.8665890693664546,4.316806793212891,,,,,,,,,,,,,,,,29100101,39100101,B,r5,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,868af88dd5c07040cd7792f609ea0a2881a121ba06feea67a096e0e58f5aa111,0,0,1,0,399,0,0,3.580808639526367,4.138648509979248,4.471540451049805,,,,,,,,,,,,,,,,29100102,39100102,B,r5,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,868af88dd5c07040cd7792f609ea0a2881a121ba06feea67a096e0e58f5aa111,0,0,1,0,399,0,0,3.477811813354492,3.8314342498779292,4.315614700317383,,,,,,,,,,,,,,,,29100103,39100103,B,r5,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,481ba85d8c0649f9dec57791be724bda7995fdb76681573db373680a2d41583c,0,0,3,0,397,0,0,4.331111907958984,4.999959468841553,5.872964859008789,,,,,,,,,,,,,,,,29100104,39100104,B,r5,coin-heaven,0.04
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,3,3,50,0,0,0,,0,0,400,0.0,True,step_limit,d484bf9b80355f3ff0d35c03d4b79d32e750549ecb20a7c88b1278020ae82400,4,198,0,198,0,0,0,6.071329116821289,6.464672088623046,7.587432861328125,,,,,,,,,,,,,,,,29100105,39100105,B,r5,coin-heaven,0.06
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,aaf5f8b0271cb77697ea67e3188e983597f78fabbba22d06613a1003c5b5551d,0,199,0,200,1,0,0,3.468036651611328,3.757178783416748,4.473209381103516,,,,,,,,,,,,,,,,29100106,39100106,B,r5,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,399,400,0.9975,True,step_limit,8eb3f8914eb871c9162e8e7d6e4e350b70ee4b135dc73d5f4a799521b0ec540c,399,0,0,0,1,0,0,3.3320188522338867,3.875100612640381,4.370212554931641,,,,,,,,,,,,,,,,29100107,39100107,B,r5,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,db4ba55a62b28a9a5e874d2e2290e7552b50129dd995f8ba691a215b3db3ca0f,1,0,0,0,399,0,0,3.6014318466186523,4.204177856445312,4.725217819213867,,,,,,,,,,,,,,,,29100108,39100108,B,r5,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,3,3,50,0,0,0,,0,0,400,0.0,True,step_limit,d252f4ec56359d18dd07c69fcf513ea0a9c4273b9254e28d6a25bf6a2c8cb030,202,0,198,0,0,0,0,5.68544864654541,6.344664096832275,7.450103759765625,,,,,,,,,,,,,,,,29100109,39100109,B,r5,coin-heaven,0.06
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,4,4,50,0,0,3,,0,5,400,0.0125,True,step_limit,4400d065d48544095593cfd87266d9f424bd1a17761ad3f5b6e8cd0f28e09ff1,14,3,0,5,374,4,0,9.618639945983887,10.931527614593506,11.666536331176758,,,,,,,,,,,,,,,,29100110,39100110,B,r5,coin-heaven,0.08
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,db4ba55a62b28a9a5e874d2e2290e7552b50129dd995f8ba691a215b3db3ca0f,1,0,0,0,399,0,0,3.500819206237793,3.8383603096008296,4.543542861938477,,,,,,,,,,,,,,,,29100111,39100111,B,r5,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,3,3,50,0,0,0,,0,0,400,0.0,True,step_limit,b4c7165b763d9b75bfbfcef1aa111f1820e95f025e9287e0d8c33463c959bf5c,3,2,0,0,395,0,0,5.711913108825684,6.488513946533203,9.55963134765625,,,,,,,,,,,,,,,,29100112,39100112,B,r5,coin-heaven,0.06
1,1,_run_plan_aae86dae1e_5eb242aeb6,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,5e8a44da819e39311227b259624115793b60a1e76c8a3669d8e21bfe2f67a6ea,0,0,1,0,399,0,0,3.5022497177124023,4.001379013061523,4.524469375610352,,,,,,,,,,,,,,,,29100113,39100113,B,r5,coin-heaven,0.02
