treatment,replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
control,r2,classic,210310,310310,0.3333333333333333,0,0,3,0,0.14597177505493159,0.3838539123535156,3c06498856cad1632a1dcf205e3c07fe9fb48081cc101ef3e9b2d9fd543fcdaa,True
control,r2,classic,210311,310311,0.8888888888888888,0,0,8,4,0.2460479736328125,0.5929470062255859,6c7522a8d2ea7d572a7ab9bf3c35ed8f0d8ed909cd6aa72483680a80b476c03a,True
control,r2,classic,210312,310312,0.4444444444444444,0,0,4,9,0.30519962310790993,0.5400180816650391,3d72e37d299b120391fcd3ad5a75d1faccf489a9abe2268962976b6e701264f3,True
control,r2,classic,210313,310313,0.5555555555555556,0,0,5,1,0.3472805023193358,0.6010532379150391,f041734fed45cd1102035a6dbbdaa303e0cede57aa3398a06c0afdae4eb7f807,True
control,r2,classic,210314,310314,0.3333333333333333,0,0,3,5,0.23099184036254863,0.5497932434082031,47a6c5a3ea2abe1ad4d2d6c2ca96386e84c48360eb274685862a573cf60e1fd0,True
control,r2,classic,210315,310315,0.5555555555555556,0,0,5,1,0.3209590911865234,0.5431175231933594,766ba705b0a6c9dbc37271d7ea8c0fbd3806bf2844b33f6ba4b5d388dcecac7f,True
control,r2,classic,210316,310316,0.1111111111111111,0,0,1,0,0.214433670043945,0.5559921264648438,22e5683f7112ef8ae0ca707257ebefc33111f89285e5bbe458008bc894e16db2,True
control,r2,classic,210317,310317,0.3333333333333333,0,0,3,3,0.3003001213073727,0.6809234619140625,a134cdd3fe0d41633d5de93e37bcd05da6027dba72ec719ba16ac0a6c5fe3732,True
control,r2,classic,210318,310318,0.3333333333333333,0,0,3,2,0.2013087272644042,0.4029273986816406,a86df72fc8b9f3fdc8e519ad240f93da99099a0fb1ad6c5ba1a7dcd8ddf60efe,True
control,r2,classic,210319,310319,0.1111111111111111,0,0,1,0,0.24509429931640625,0.7119178771972656,4645f842119563c829dfa5ef0c2eca18279cb8b5372eee4f8edb576138225bdd,True
control,r2,classic,210320,310320,0.1111111111111111,0,0,1,0,0.1709580421447754,0.8020401000976562,4a68aebaa54130d247fbfb1c38e227ac8b9e3c19fc92e04981ecf19416b3906f,True
control,r2,coin-heaven,210401,310401,1.0,0,0,50,0,0.4563331604003905,1.1210441589355469,b67c0dbd01088e8ee350ddc51913e3100d0b6ecece7122799153c33cba42cf8d,True
control,r2,coin-heaven,210402,310402,1.0,0,0,50,0,0.6714820861816402,1.2440681457519531,cd9ac602ed885bfa687425b596b8f5f28d7016fa4dc5cdae469b90086a8ecc1f,True
control,r2,coin-heaven,210403,310403,1.0,0,0,50,1,0.47080516815185547,0.7159709930419922,915c7d7cb32db32a348c8a04cb7f021343b01ace4919fb41e6520d4ccbc72602,True
control,r2,coin-heaven,210404,310404,1.0,0,0,50,0,0.34883022308349604,0.7688999176025391,69a3f73db208c7b5c1e19bfbd3d5768a744d9f4cdaf4a7319af1feb7b4e7a310,True
control,r2,coin-heaven,210405,310405,1.0,0,0,50,0,0.38260221481323237,1.2500286102294922,2124791a325ebb899c69fecfda106974dc71e494e17e557fe7f628b4fbd54da8,True
control,r2,coin-heaven,210406,310406,1.0,0,0,50,0,0.4776954650878905,2.1500587463378906,2f4b05af7a83d805685adc0b5be90849f66f37e25207dad499ed37742b7f8263,True
control,r2,coin-heaven,210407,310407,1.0,0,0,50,0,0.6614208221435542,1.6062259674072266,e292c9323f7ce570819a498543ec77d6b27205ea7272d6388621d885e0010cce,True
control,r2,coin-heaven,210408,310408,1.0,0,0,50,0,0.7056117057800293,1.3031959533691406,7d7b68becea839287e055f04e60487084c907868492153ee198fe6eec010f824,True
control,r2,coin-heaven,210409,310409,1.0,0,0,50,0,0.41773319244384766,0.6101131439208984,f5b69d872dcd9d7c1735f2d829bf78967976e0e06a86f5190a41a556610afd3c,True
control,r2,coin-heaven,210410,310410,1.0,0,0,50,0,0.39063692092895497,0.8358955383300781,56d824db8a7e6ddd0d4da36a3f119d62e890ccf08510e81993d7cb2db915e9e6,True
control,r2,coin-heaven,210411,310411,1.0,0,0,50,0,0.8783340454101559,3.017902374267578,7e449cc8acee15fb0045d856f457ad9048539436a4e768000be18e42bb2ed1a1,True
control,r2,coin-heaven,210412,310412,1.0,0,0,50,0,0.514829158782959,1.3530254364013672,4738f7a2a8c9d6ac72e82ea3065651e155b87b014e695344903f585072be746f,True
control,r2,coin-heaven,210413,310413,1.0,0,0,50,0,0.4267930984497069,0.7419586181640625,5bb71eda63da4ab7d30938f50713c565620dd13ffc77bd40db616b91053f4d84,True
control,r2,coin-heaven,210414,310414,1.0,0,0,50,0,0.45168399810791,0.7371902465820312,8a23a3fe22bac6690d9ac5f688e1b5e0de740fdd23c9b77eba0c3199f8c3cc5c,True
control,r2,coin-heaven,210415,310415,1.0,0,0,50,0,0.4945039749145507,1.232147216796875,fe77a4f166ec7ffdb2c8549f84ea627b74c467d80231863c7c8faa286ee18f42,True
control,r2,coin-heaven,210416,310416,1.0,0,0,50,0,0.5785822868347166,1.096963882446289,7be22def5888ae3f407ae730ac28b42b48c84af4774f369cadad9f4c5165453e,True
control,r2,coin-heaven,210417,310417,1.0,0,0,50,0,0.5620241165161131,1.6789436340332031,d6ae73b92f1aeb338912f0332b623aedc9a02ff7a3d3289912acd013fd4cb4fd,True
control,r2,coin-heaven,210418,310418,1.0,0,0,50,0,0.3754138946533203,0.8671283721923828,8c8d8fe6ca106b2be74be59f247e141c93ce622c9fd1b9061540aa3e592add62,True
control,r2,coin-heaven,210419,310419,1.0,0,0,50,1,0.5247235298156737,1.3680458068847656,0a025c966b94cf900abc56e9eca3254103ccd0e9d6a115d4b1847373021b3fbd,True
control,r2,coin-heaven,210420,310420,1.0,0,0,50,0,0.6289482116699219,2.5110244750976562,a9176b10b0670745cbd8cd03e28a0b3fc0b0b97683bb77953b17e0744d9fffb7,True
control,r2,loot-crate,210501,310501,0.5,0,0,25,5,0.7202506065368648,2.8672218322753906,46c53b626484e8a10cb973e34c96cae0ed00f67dc4f49e5e9ebda49931d18972,True
control,r2,loot-crate,210502,310502,0.14,0,0,7,3,0.5960583686828611,1.5480518341064453,392cbfb82984c7ff49b3a1d6aa61130b2b1024898fb94765e26897183f3bc9a1,True
control,r2,loot-crate,210503,310503,0.54,0,0,27,13,0.8759617805480957,4.036664962768555,f7046321f812abcc3d6df97e2963886b5d3a25d8555cc5a77465f65e3ad800ea,True
control,r2,loot-crate,210504,310504,0.04,0,0,2,2,0.8579373359680159,5.31315803527832,fdcf39757535a9b0849ed57215d1412d8a841f3acd1fe57d242f3d1949f9b916,True
control,r2,loot-crate,210505,310505,0.14,0,0,7,43,0.770163536071777,1.3880729675292969,b1f3fe0a7054abfb00197c925cba642efb4a6aa17ca75988878038156d73eeae,True
control,r2,loot-crate,210506,310506,0.06,0,0,3,5,0.7071614265441892,1.5499591827392578,caeb309902f9a05716bc7bd84f41be7eb9cd636d74609c5b487c3565362d5fd9,True
control,r2,loot-crate,210507,310507,0.28,0,0,14,4,0.7747650146484367,2.6721954345703125,f0625455e08fbf9651c8ebf003b6c5b72754e09be00f945ec7fc242b09c8223e,True
control,r2,loot-crate,210508,310508,0.12,0,0,6,4,0.5915403366088863,1.1637210845947266,659a6bb7f18d6c42c67d3d3e1433fed586bbf87e5de81a19dd337f076316ad3d,True
control,r2,loot-crate,210509,310509,0.38,0,0,19,11,0.5663514137268063,0.9829998016357422,822928701b5857f8df92cd756327f155543a1411593b7399484a33395010665f,True
control,r2,loot-crate,210510,310510,0.18,0,0,9,1,0.5162954330444333,1.3852119445800781,0b218347565a945e3a1707253012f876517b922904701af5ce73914779cb55b7,True
control,r2,loot-crate,210511,310511,0.1,0,1,5,2,1.0163784027099607,1.8999576568603516,231798c8223c9e28d68141fef61a0aeda552c4da5c174ef2a6b8f81fcabca046,True
control,r2,loot-crate,210512,310512,0.22,0,0,11,5,0.6814122200012205,2.871990203857422,d18eb854c93cec36f5655fe87fc07c04a0e52ae034914d9fc6a9de1e14bfc56a,True
control,r2,loot-crate,210513,310513,0.02,0,0,1,46,0.7333636283874488,2.1109580993652344,dc529995f08d5eda094669485d1d67c5e113dcaa5733ae5ccf95983392c6ae70,True
control,r2,loot-crate,210514,310514,0.18,0,0,9,3,0.9161233901977536,3.8421154022216797,a398336ec313788f2613d3e82ebdfc52af53c1b7bb0374c81492833656ceab58,True
control,r2,loot-crate,210515,310515,0.26,0,0,13,2,0.6261587142944333,1.950979232788086,07133504650a93e6c4c894964e592ee709a1b44c2fb4639610c254420e2481ab,True
control,r2,loot-crate,210516,310516,0.3,0,0,15,2,0.5593299865722654,1.2409687042236328,20f248068613e995586fcf6ae9c5a3943f21d63f328cf461a36c2b7721f33e28,True
control,r2,loot-crate,210517,310517,0.12,0,0,6,1,0.8640050888061521,3.1321048736572266,3656ec1a001f653eb83a76a2f21b05b25479f8c6b5ba6d68822a89a74407e3da,True
control,r2,loot-crate,210518,310518,0.62,0,0,31,11,1.478600502014158,4.49824333190918,e6029726e2441eb89af5e5e3e61f1fbc124f2b72f42025b77d2678de4274c156,True
control,r2,loot-crate,210519,310519,0.34,0,0,17,10,0.9946227073669428,2.1529197692871094,e5c791d6bf86b713648eef69320f38054bed1da1739044279259863e35895445,True
control,r2,loot-crate,210520,310520,0.06,0,0,3,3,0.8882999420166013,3.3588409423828125,1536a256e618951e84ba6bb8214392ebd2e6135e1d22767be894484ad73dfc89,True
control,r3,peaceful,210101,310101,0.0,0,0,0,0,0.650846958160399,2.885103225708008,76b106811dea85c5eb2fb951c8cc85b3afc6e6f7fb1d400a58e4ae28bd47d8c0,True
control,r3,peaceful,210102,310102,0.6666666666666666,0,0,6,7,1.6259193420410147,4.414081573486328,b7dea6c9bd0269501a0f41d96fe8561a27e5fff6e935230b392b41a863e34b5e,True
control,r3,peaceful,210103,310103,0.2222222222222222,0,0,2,2,0.9533166885375967,1.8057823181152344,af1573ba15a264a60ccc6b231d4aae1dbb6e15c92a47a1d2b17c69af2b5f7a39,True
control,r3,peaceful,210104,310104,0.6666666666666666,0,0,6,10,1.1424183845520015,3.9339065551757812,e738f1ce363fed9b6f30c17493d2335373eff21898c52f6ac5f78ef60b7a7c78,False
control,r3,peaceful,210105,310105,0.7777777777777778,0,0,7,3,1.1341333389282218,4.42194938659668,db3706957c86157aa3e931855022cc2ee8ead15518bb13bded0198c3cde7030a,True
control,r3,peaceful,210106,310106,0.4444444444444444,0,0,4,3,0.8096098899841303,4.36091423034668,1abbad12cfd8ccad9061f85cce09d417a365c74d83c70909360d396f17591bbb,True
control,r3,peaceful,210107,310107,0.6666666666666666,0,0,6,8,0.5408406257629389,1.1992454528808594,96973abe6f6d646cd86112fd1534a866642abe1fd8e4351330c76de958bbfdcf,True
control,r3,peaceful,210108,310108,0.7777777777777778,0,0,7,2,0.5613565444946286,1.0199546813964844,8f741f93b7545b7190177fe218f83b0fe7b8980eaaabeb0d12e16d5e1b3aef0c,True
control,r3,peaceful,210109,310109,0.1111111111111111,0,0,1,0,0.20235776901245078,0.5171298980712891,3a5be598f6a403d4eff5c0681c166f0749eef9c3542d5881d043dbc3030910d5,True
control,r3,peaceful,210110,310110,0.1111111111111111,0,0,1,1,0.4361629486083983,0.8158683776855469,866ae4ba096f60264bc38aaf0c0c3a6f969b0883689215b625a416e589ba192e,True
control,r3,peaceful,210111,310111,0.1111111111111111,0,0,1,0,0.2631783485412596,1.2450218200683594,3be275bd80f9340a4e8b6b7f976f7db282f2218704c2c562f001922d94003e1d,True
control,r3,peaceful,210112,310112,0.4444444444444444,0,0,4,2,0.25300979614257807,0.45108795166015625,dd0460b0bb38062221981ffdfbbacbb6dadc5bdb2c80c0e58d65547e1682455c,False
control,r3,peaceful,210113,310113,0.0,0,0,0,0,0.16502141952514646,0.6241798400878906,b57c10b83222ac39cbb830585fcd8f064e510358acbb76e1c10212adfe5f03dd,True
control,r3,peaceful,210114,310114,0.0,0,0,0,2,0.22201538085937494,0.43892860412597656,fde30fc70f313b7f3fd157bc0f534f9b0ba19b989da53c3634ecbbba82240460,True
control,r3,peaceful,210115,310115,0.1111111111111111,0,0,1,2,0.2630233764648437,0.49304962158203125,1bb7e97a34d1a768251e93f52dbf12300b9c47c2291b4ba0f0e1165364c52dd7,True
control,r3,peaceful,210116,310116,0.6666666666666666,0,0,6,5,0.4974126815795898,0.8549690246582031,2451e8af8de5658888acd917b478dbbecd8a4fd00846c19eb20642d2e8f4b16e,True
control,r3,peaceful,210117,310117,0.2222222222222222,1,0,7,3,0.2580761909484862,0.4410743713378906,c055852625e86564517722b5a2e1de57c52e61ba002d3856afe0cc94b70499b2,True
control,r3,peaceful,210118,310118,0.6666666666666666,0,0,6,4,0.4169225692749022,0.8680820465087891,ef8f7444e4cdf0d806fc2fd95f231bfadcecb58d5558b74d75e90e8107f3e2c8,False
control,r3,peaceful,210119,310119,0.6666666666666666,0,0,6,1,0.40613412857055653,0.8950233459472656,1609fd00c354e764ac4c20d47ad32a178f038dc2e1afd4375cc13417ecf2bab2,True
control,r3,peaceful,210120,310120,0.5555555555555556,0,0,5,2,0.46525001525878895,0.9372234344482422,f3396fb624d55edbe07b92dd6e573877c4ff46631f8c907ccbcade7dc61ff204,True
control,r3,coincollector,210201,310201,0.0,0,0,0,10,0.7177710533142073,1.2350082397460938,6466587b156c0c4247fcab7fe4af8dfbf6884c549205ca1bde5cd76b8cd3b86f,False
control,r3,coincollector,210202,310202,0.3333333333333333,1,0,8,6,0.43336153030395475,1.0218620300292969,5ff0bd94769f94478bbe51904da30ac7a0440cf4bb305547496bf22b3f9f1567,False
control,r3,coincollector,210203,310203,0.0,0,0,0,3,0.4107117652893066,0.55694580078125,475626341ab198da6947589ce2fc8f57bc08b34eec3585235e150203a560f9e0,False
control,r3,coincollector,210204,310204,0.1111111111111111,0,1,1,4,0.6183862686157225,1.1589527130126953,a2a40b3d8a39238aadc1ca150b98264e6eaaca5cbbe6777f3ac1e2bee01b7e1e,False
control,r3,coincollector,210205,310205,0.2222222222222222,1,0,7,5,0.6001830101013182,0.8580684661865234,ccb7d49749014a4b90e53968f0441afb5dc84a80872573a7b07fd7eb626f3d7d,False
control,r3,coincollector,210206,310206,0.2222222222222222,0,0,2,10,0.5590915679931641,0.8409023284912109,3129aeb462904dd7a2c940e7f43febc170c545e6a3e4fa5976cc61ed265e8478,False
control,r3,coincollector,210207,310207,0.3333333333333333,0,0,3,10,0.724494457244873,1.1188983917236328,77068229e98aacf053f28819128063a19cd3b4b271aac1178c77f7c9b4d9b522,False
control,r3,coincollector,210208,310208,0.0,0,0,0,16,0.6531119346618643,1.2128353118896484,f6afe528ee82d987219da96a081bd52119e8fa3da225bba923a5956756655504,False
control,r3,coincollector,210209,310209,0.1111111111111111,0,0,1,3,0.39019584655761713,0.5550384521484375,ee508dea88fa9edf4422ea6f18fa4bb2b44e9af09575013979a987b3e06e3f88,False
control,r3,coincollector,210210,310210,0.1111111111111111,0,0,1,6,0.6220340728759765,1.0211467742919922,dbc53448e74020e5cf84b15eeb827b5388818b1fb0be0b0cd77ae09a7bd4920c,False
control,r3,coincollector,210211,310211,0.3333333333333333,0,1,3,3,0.6134867668151855,1.0409355163574219,4b9448a11bac78592ec5fe8f97671dbe9bdb0c1850ad78cd0b334f38243d7597,False
control,r3,coincollector,210212,310212,0.1111111111111111,0,0,1,2,0.8542418479919429,3.0689239501953125,474bc39788ea8e64d27ee1860855bc32ffb4c40ae718d85e4fa1dd0d63b6b6bd,False
control,r3,coincollector,210213,310213,0.3333333333333333,0,0,3,4,0.7587909698486327,1.4231204986572266,8c9b2529ffca422fd8c51bfe72fc63c977dd8870a9fda2fdd46a05bfcf0269d8,False
control,r3,coincollector,210214,310214,0.0,0,1,0,2,0.9755611419677733,3.3202171325683594,b5df6b00c41087fd405430b5b3f449b31e66cb3fa436fa5b175b0d9f334dcf6c,False
control,r3,coincollector,210215,310215,0.2222222222222222,0,0,2,1,0.5500316619873047,0.7472038269042969,d90e71f833303acc00ee9d98f299e7155340963e89c422496d9b5e840304c5ee,False
control,r3,coincollector,210216,310216,0.2222222222222222,0,1,2,3,0.8455753326416015,1.3320446014404297,446f5ba16df81f0906efc3c054fa2e0fbc4f0a76b5496ebec98ee4ef17438808,False
control,r3,coincollector,210217,310217,0.0,0,0,0,5,1.1958122253417969,2.2683143615722656,7291f33156153c85e865d8fd4383c6378ab9a18d92de718a803771eb1a3cde86,False
control,r3,coincollector,210218,310218,0.4444444444444444,0,0,4,5,1.040577888488769,1.4338493347167969,388a614572d1079b7679923be89f7239651935ab33a05d72a944aec16070a5c9,False
control,r3,coincollector,210219,310219,0.3333333333333333,0,0,3,11,1.4542341232299794,10.064840316772461,d90e810a0f36b51a51af1462cfd9c6efd9cd94bf1dc063cc1104d04613ace480,False
control,r3,coincollector,210220,310220,0.2222222222222222,0,0,2,5,0.8921861648559548,2.6009082794189453,d5ac174227a3dd20c3093de884de2275359d9ba4fd621ce72c693888339af3bd,False
control,r3,classic,210301,310301,0.0,0,0,0,0,0.520539283752441,2.5179386138916016,d6b136e0deb550d1dbeb46f77f35ccc9546b0749ce5916249fc6661a1f43d5ed,True
control,r3,classic,210302,310302,0.0,0,0,0,0,0.6505370140075678,1.7900466918945312,292b547604f1a802d7e171fac1da1ca85da14500ffca6561ada6dd6e0aac4ece,True
control,r3,classic,210303,310303,0.2222222222222222,0,0,2,19,0.5853772163391102,1.0082721710205078,8f8031029ab7759bd5bcdab0190e3aa9f9dff9d568e000a1489069aa6ddfb5a2,True
control,r3,classic,210304,310304,0.1111111111111111,0,0,1,0,0.6322860717773435,2.401113510131836,953e603061e941bc8c4fad8793ca59199c372bb142e111ce0bbad2490f23581c,True
control,r3,classic,210305,310305,0.2222222222222222,0,0,2,0,0.34887790679931635,1.8110275268554688,45d5fc253ea675382239b4bbc67116aa5c8bcd6216333fdfe1c1a02da92a34f7,True
control,r3,classic,210306,310306,0.5555555555555556,0,0,5,3,1.5681147575378362,12.401819229125977,12c147cc3e1bc2a41e2ea714bb6ebdc168c18f0ce3c0d924f72e0ac8470e3292,True
control,r3,classic,210307,310307,0.2222222222222222,0,0,2,1,1.1027574539184555,11.39688491821289,cd7badf2c9378fdb265f50474b3c94dab268caebe54e60b9d95a791f96b11add,True
control,r3,classic,210308,310308,0.1111111111111111,0,0,1,1,0.3359675407409666,1.2290477752685547,0790e5ca4a0c590e24daec46bd2e4a5410cc625f1ad2e81b65a3509d277d1e66,True
control,r3,classic,210309,310309,0.0,0,0,0,0,0.26426315307617176,1.2516975402832031,9850775d72f003053e32acac9db877cf777f4d06b91dc22dd7baa82743864b3c,True
control,r3,classic,210310,310310,0.5555555555555556,0,0,5,1,0.718784332275389,1.8770694732666016,885c32308a173b4c343ffb1274a60b5d3df4cbd87b7a7423e6c0e7549701ae7e,True
control,r3,classic,210311,310311,0.1111111111111111,0,0,1,0,0.40946006774902316,1.4986991882324219,98591f43709e2eceb05f8bdfd1bcfb3bdc9f3c5f1ee428afc4659c0c6d9da88b,True
control,r3,classic,210312,310312,0.0,0,0,0,1,0.6748080253601066,3.0128955841064453,ff58805d7660ba34c153e464f78ac21f33089cb0a874bbca12b1b3288f5b24f2,True
control,r3,classic,210313,310313,0.6666666666666666,0,0,6,2,0.5688786506652832,5.837917327880859,5b4186255431b679964fa1f044b0fdb323b38ceb91b6428bad79cd004edc349c,True
control,r3,classic,210314,310314,0.2222222222222222,0,0,2,2,0.5814671516418445,1.184225082397461,9e55a0f2e8b2fa06fffc6b2a61edbc2ae6de66eee272944700b6c3f6df3bf77b,True
control,r3,classic,210315,310315,0.6666666666666666,0,0,6,2,0.5492210388183593,4.289150238037109,72271e7a8b86e99d28e000fcc9e8b7e1d9a8b3a1c1b7a9fedc32521b302203eb,True
control,r3,classic,210316,310316,0.0,0,0,0,0,0.9065389633178706,4.29224967956543,df8fcc329e60037fca6f5c6ebe6c1e55131c34ec2381369b97054b4d41b4e176,True
control,r3,classic,210317,310317,0.2222222222222222,0,0,2,1,0.5437493324279782,7.550954818725586,11f9ddab73cef96deca1a4eeeae2293a298132353fbc737c880129f8e5f948cf,True
control,r3,classic,210318,310318,0.4444444444444444,0,0,4,9,1.49065256118774,3.7479400634765625,e24a29508e9386b3b194877d71cc896a124edaffe36cb897f5d42461cb78f9af,True
control,r3,classic,210319,310319,0.1111111111111111,0,0,1,0,0.5432128906249999,1.4941692352294922,4645f842119563c829dfa5ef0c2eca18279cb8b5372eee4f8edb576138225bdd,True
control,r3,classic,210320,310320,0.1111111111111111,0,0,1,0,0.7961869239807128,2.7680397033691406,4a68aebaa54130d247fbfb1c38e227ac8b9e3c19fc92e04981ecf19416b3906f,True
control,r3,coin-heaven,210401,310401,1.0,0,0,50,0,0.30155181884765614,0.6268024444580078,b67c0dbd01088e8ee350ddc51913e3100d0b6ecece7122799153c33cba42cf8d,True
control,r3,coin-heaven,210402,310402,1.0,0,0,50,0,0.30236244201660145,0.5118846893310547,cd9ac602ed885bfa687425b596b8f5f28d7016fa4dc5cdae469b90086a8ecc1f,True
control,r3,coin-heaven,210403,310403,1.0,0,0,50,1,0.24731159210205086,0.7722377777099609,915c7d7cb32db32a348c8a04cb7f021343b01ace4919fb41e6520d4ccbc72602,True
control,r3,coin-heaven,210404,310404,1.0,0,0,50,0,0.1550197601318359,0.35691261291503906,69a3f73db208c7b5c1e19bfbd3d5768a744d9f4cdaf4a7319af1feb7b4e7a310,True
control,r3,coin-heaven,210405,310405,1.0,0,0,50,0,0.18136501312255848,0.9930133819580078,2124791a325ebb899c69fecfda106974dc71e494e17e557fe7f628b4fbd54da8,True
control,r3,coin-heaven,210406,310406,1.0,0,0,50,0,0.22640228271484375,0.9090900421142578,2f4b05af7a83d805685adc0b5be90849f66f37e25207dad499ed37742b7f8263,True
control,r3,coin-heaven,210407,310407,1.0,0,0,50,0,0.27213096618652344,0.4191398620605469,e292c9323f7ce570819a498543ec77d6b27205ea7272d6388621d885e0010cce,True
control,r3,coin-heaven,210408,310408,0.06,0,1,3,0,0.23126602172851562,0.23508071899414062,ae50dce16d5d81688cb94e7d1cb17afa89e4f369d4720ccc774e519f993cab6e,True
control,r3,coin-heaven,210409,310409,1.0,0,0,50,0,0.22317171096801752,0.3230571746826172,f5b69d872dcd9d7c1735f2d829bf78967976e0e06a86f5190a41a556610afd3c,True
control,r3,coin-heaven,210410,310410,1.0,0,0,50,0,0.23624897003173828,0.4532337188720703,56d824db8a7e6ddd0d4da36a3f119d62e890ccf08510e81993d7cb2db915e9e6,True
control,r3,coin-heaven,210411,310411,1.0,0,0,50,0,0.32367706298828125,0.4169940948486328,7e449cc8acee15fb0045d856f457ad9048539436a4e768000be18e42bb2ed1a1,True
control,r3,coin-heaven,210412,310412,1.0,0,0,50,0,0.2462744712829588,0.5171298980712891,4738f7a2a8c9d6ac72e82ea3065651e155b87b014e695344903f585072be746f,True
control,r3,coin-heaven,210413,310413,1.0,0,0,50,0,0.30057430267333984,0.5300045013427734,5bb71eda63da4ab7d30938f50713c565620dd13ffc77bd40db616b91053f4d84,True
control,r3,coin-heaven,210414,310414,1.0,0,0,50,0,0.21779537200927734,0.34308433532714844,8a23a3fe22bac6690d9ac5f688e1b5e0de740fdd23c9b77eba0c3199f8c3cc5c,True
control,r3,coin-heaven,210415,310415,1.0,0,0,50,0,0.23199319839477536,0.3876686096191406,fe77a4f166ec7ffdb2c8549f84ea627b74c467d80231863c7c8faa286ee18f42,True
control,r3,coin-heaven,210416,310416,1.0,0,0,50,0,0.20012855529785156,0.26798248291015625,7be22def5888ae3f407ae730ac28b42b48c84af4774f369cadad9f4c5165453e,True
control,r3,coin-heaven,210417,310417,1.0,0,0,50,0,0.15723705291748039,0.4353523254394531,d6ae73b92f1aeb338912f0332b623aedc9a02ff7a3d3289912acd013fd4cb4fd,True
control,r3,coin-heaven,210418,310418,1.0,0,0,50,0,0.14235973358154297,0.3402233123779297,8c8d8fe6ca106b2be74be59f247e141c93ce622c9fd1b9061540aa3e592add62,True
control,r3,coin-heaven,210419,310419,1.0,0,0,50,1,0.17194747924804665,0.3490447998046875,0a025c966b94cf900abc56e9eca3254103ccd0e9d6a115d4b1847373021b3fbd,True
control,r3,coin-heaven,210420,310420,0.04,0,1,2,0,0.3095865249633789,0.3180503845214844,ae50dce16d5d81688cb94e7d1cb17afa89e4f369d4720ccc774e519f993cab6e,True
control,r3,loot-crate,210501,310501,0.18,0,0,9,1,0.1791000366210937,0.5571842193603516,29735bc063c858a7661f9d2b3a17908adf3bed2cee66f2c48f2598e202f91df2,True
control,r3,loot-crate,210502,310502,0.58,0,0,29,16,0.2606868743896477,1.0418891906738281,7af2afdaaa42883b1c4a363f874ed6c938d5397ea6e4973bbd9ceaf560e45112,True
control,r3,loot-crate,210503,310503,0.08,0,0,4,1,0.15997886657714844,0.6208419799804688,84531f8825154ff197cdd460080b4b3c37ba34edc1569c171b0a26fa73cc96ae,True
control,r3,loot-crate,210504,310504,0.02,0,0,1,1,0.16486644744873036,2.008676528930664,248d235c456a50afe2ff5adb5f407ecb521f32c018b02893e33164d70de1a6cb,True
control,r3,loot-crate,210505,310505,0.6,0,0,30,4,0.23307800292968736,0.5400180816650391,b5da44fa943810cc6388b4fbefb14c711b9432fb790bbe4538827510d50d5542,True
control,r3,loot-crate,210506,310506,0.08,0,0,4,4,0.23702383041381747,0.6699562072753906,5dadfed0fe469ee21cc6209d9e537bc6d19435a7d083728129295fbbd2a069f5,True
control,r3,loot-crate,210507,310507,0.4,0,1,20,8,0.2303481101989746,0.5350112915039062,8f450399d535dc10fe40415dff50205473aa7e0be7d30c7e139f7c0e773d47c7,True
control,r3,loot-crate,210508,310508,0.34,0,0,17,8,0.20631551742553703,0.4417896270751953,54274f5fad349a66c6d62696969409362f1f3de9fe7fa5ad8612fdfe30a5db03,True
control,r3,loot-crate,210509,310509,0.12,0,1,6,1,0.20859241485595695,1.2810230255126953,a55f887f2da8c4b050284d2c2b3668287a915d444a92eef375bf8aaa07c55fff,True
control,r3,loot-crate,210510,310510,0.1,0,0,5,0,0.1572608947753905,0.6761550903320312,9c35f6c36a66f5232b4c845703932e6c8332965c32f01876f8e0033ef49eeeec,True
control,r3,loot-crate,210511,310511,0.12,0,0,6,0,0.22051334381103474,0.6747245788574219,2268d7c9b1a3b930b438b7ac353b8aba9b1a32932db2e6accb9d66564b71c0cb,True
control,r3,loot-crate,210512,310512,0.66,0,0,33,11,0.43302774429321284,1.2669563293457031,133dc76314e3b426ddd4cc8457f74aa03d8f6f0bd50c069a3938d36dce37a6b1,True
control,r3,loot-crate,210513,310513,0.38,0,0,19,10,0.23536682128906225,0.4889965057373047,c6a1fa9e167bdfcc999757f261c212e719d302b5744a07d86cca17d7cff3a6ac,True
control,r3,loot-crate,210514,310514,0.52,0,0,26,11,0.5361199378967284,0.8718967437744141,8450fc2e04430b2b06782d21994411c586082a8609eb4f80d21fac4cbe214e28,True
control,r3,loot-crate,210515,310515,0.34,0,0,17,2,0.4639744758605957,1.0409355163574219,5fb03f38666c14942d24027d7fa03eba0a02263b86d069cbe12261569ae98dc1,True
control,r3,loot-crate,210516,310516,0.48,0,0,24,6,0.4260540008544922,0.8871555328369141,e118bfed6633c02140b5ccff991ca4d2d4487a2238b2f69f1ff919686e4fb05d,True
control,r3,loot-crate,210517,310517,0.12,0,0,6,1,0.4323601722717282,0.9739398956298828,3656ec1a001f653eb83a76a2f21b05b25479f8c6b5ba6d68822a89a74407e3da,True
control,r3,loot-crate,210518,310518,0.22,0,0,11,3,0.395405292510986,1.62506103515625,8d25efa38a12387085619b70dfe71ce3f84ea6c57d028f6a130098eeda3e0611,True
