treatment,model,scenario,world_seed,coins_collected,initially_available_coins,collection_fraction,self_kills,evaluation_decisions,evaluation_unseen_decisions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match,repeat_decision_time_p95_ms,repeat_decision_time_max_ms,repeat_action_sequence_sha256
control,r2,loot-crate,154038,15,50,0.3,0,400,0,0.4813671112060536,0.8821487426757812,0d493064db2227035e3c780cd390688eae6e87bf3e29cb918e2abc17e69dc781,True,0.22879838943481431,0.5869865417480469,0d493064db2227035e3c780cd390688eae6e87bf3e29cb918e2abc17e69dc781
control,r2,loot-crate,154039,14,50,0.28,0,400,0,0.25392770767211914,0.8590221405029297,29a3f38dc7c2929c6af1f7aaefc7be66cc52907fe5bc3e0f46d6ad854b9f183d,True,0.46259164810180614,1.13677978515625,29a3f38dc7c2929c6af1f7aaefc7be66cc52907fe5bc3e0f46d6ad854b9f183d
control,r2,loot-crate,154040,11,50,0.22,1,102,1,0.16262531280517567,0.3380775451660156,09644ee574e1cd9db2637e7c07717a33a548004aa04c1e0fc13255baf320c70a,True,0.4671216011047361,1.4369487762451172,09644ee574e1cd9db2637e7c07717a33a548004aa04c1e0fc13255baf320c70a
control,r3,classic,152001,1,9,0.1111111111111111,0,400,0,0.2909302711486816,1.280069351196289,8036500cc903358a12a6b9ab0f7e1e55207fbc32c34402b20aaa6a58e1376c50,True,0.1459598541259765,0.44417381286621094,8036500cc903358a12a6b9ab0f7e1e55207fbc32c34402b20aaa6a58e1376c50
control,r3,classic,152002,0,9,0.0,0,400,0,0.21377801895141543,1.5180110931396484,3a667193facfe82b53da8a1576837142ea2efe47d01f3aa754dfd905fbac0383,True,0.14122724533081046,0.3597736358642578,3a667193facfe82b53da8a1576837142ea2efe47d01f3aa754dfd905fbac0383
control,r3,classic,152003,7,9,0.7777777777777778,0,400,0,0.8170127868652325,2.9518604278564453,9291c04a44c7f1d93127782c48accc2d20facc1f4c5d0141c27c5e6e4f3002a4,True,0.22044181823730455,0.4837512969970703,9291c04a44c7f1d93127782c48accc2d20facc1f4c5d0141c27c5e6e4f3002a4
control,r3,classic,152004,3,9,0.3333333333333333,0,400,0,0.9292602539062499,4.509925842285156,6d17323aa86a2020552cf474f471ce8c0d10e6527e1ce4a9f8587b1de8618e8b,True,0.22870302200317333,0.6589889526367188,6d17323aa86a2020552cf474f471ce8c0d10e6527e1ce4a9f8587b1de8618e8b
control,r3,classic,152005,1,9,0.1111111111111111,0,400,0,0.19527673721313454,2.3021697998046875,580160c2ac917afd03778c78a1f4f6fdc76a90ea9085c0d64ad1f9e2e54a2e98,True,0.4302501678466796,0.9748935699462891,580160c2ac917afd03778c78a1f4f6fdc76a90ea9085c0d64ad1f9e2e54a2e98
control,r3,classic,152006,3,9,0.3333333333333333,0,400,0,0.21938085556030226,1.850128173828125,6d788f7eda428441631cbb6baca093a628541bdd30cc772574a5a4e3a65d26fa,True,0.4731178283691405,1.0120868682861328,6d788f7eda428441631cbb6baca093a628541bdd30cc772574a5a4e3a65d26fa
control,r3,classic,152007,1,9,0.1111111111111111,1,59,0,0.2969264984130859,0.5550384521484375,f5103fcd1e177e6c0dca2f496edce8d7b43b1983c793705d462ec9731de1f065,True,0.2246618270874021,0.45800209045410156,f5103fcd1e177e6c0dca2f496edce8d7b43b1983c793705d462ec9731de1f065
control,r3,classic,152008,0,9,0.0,0,400,0,0.18715858459472656,0.5168914794921875,65d530efe34d8d8bc1f3c0de3b5e6d229ccf539443a175d7843894e78b0c6aad,True,0.14123916625976554,0.3829002380371094,65d530efe34d8d8bc1f3c0de3b5e6d229ccf539443a175d7843894e78b0c6aad
control,r3,classic,152009,0,9,0.0,0,400,0,0.1660466194152831,0.7321834564208984,caa0b37960d4db0de174947836cd649cb676a45c62e318824ed0956af5df050c,True,0.14282464981079102,0.4627704620361328,caa0b37960d4db0de174947836cd649cb676a45c62e318824ed0956af5df050c
control,r3,classic,152010,0,9,0.0,0,400,0,0.14387369155883778,0.7920265197753906,caa0b37960d4db0de174947836cd649cb676a45c62e318824ed0956af5df050c,True,0.14483928680419866,0.6079673767089844,caa0b37960d4db0de174947836cd649cb676a45c62e318824ed0956af5df050c
control,r3,classic,152011,0,9,0.0,0,400,0,0.1239776611328125,0.28896331787109375,caa0b37960d4db0de174947836cd649cb676a45c62e318824ed0956af5df050c,True,0.19197463989257807,1.1410713195800781,caa0b37960d4db0de174947836cd649cb676a45c62e318824ed0956af5df050c
control,r3,classic,152012,2,9,0.2222222222222222,0,400,0,0.5814194679260251,1.4140605926513672,6010519611066f8620d915a2d3bbfe3ad8c8bbe19272fb8ca4b9f09055a4d178,True,0.22522211074829088,0.7417201995849609,6010519611066f8620d915a2d3bbfe3ad8c8bbe19272fb8ca4b9f09055a4d178
control,r3,classic,152013,2,9,0.2222222222222222,0,400,0,0.42384862899780107,0.8687973022460938,ce810267d29e8b91aa4969fde445554d6b85d577c2c56001e89f76bcc792c615,True,0.18597841262817383,0.4971027374267578,ce810267d29e8b91aa4969fde445554d6b85d577c2c56001e89f76bcc792c615
control,r3,classic,152014,2,9,0.2222222222222222,0,400,0,0.16400814056396465,0.7159709930419922,0323c17aa50fac9da143e5e93dbe6b4dad98aec3f187c7e68042f3ada07c18f3,True,0.17488002777099598,0.3528594970703125,0323c17aa50fac9da143e5e93dbe6b4dad98aec3f187c7e68042f3ada07c18f3
control,r3,classic,152015,0,9,0.0,0,400,0,0.13499259948730463,0.7107257843017578,caa0b37960d4db0de174947836cd649cb676a45c62e318824ed0956af5df050c,True,0.14592409133911133,0.2932548522949219,caa0b37960d4db0de174947836cd649cb676a45c62e318824ed0956af5df050c
control,r3,classic,152016,1,9,0.1111111111111111,0,400,0,0.16617774963378906,0.5030632019042969,270940294d04de49e32e6423fb87dfe0395f348dea506d2908155c22b88f6999,True,0.18762350082397397,0.47206878662109375,270940294d04de49e32e6423fb87dfe0395f348dea506d2908155c22b88f6999
control,r3,classic,152017,6,9,0.6666666666666666,0,400,0,0.15102624893188465,0.4730224609375,9b3fa4fe48d4c79186356203b981d215ea76265470bf8f93cd01c25b80865dee,True,0.17882585525512695,0.6368160247802734,9b3fa4fe48d4c79186356203b981d215ea76265470bf8f93cd01c25b80865dee
control,r3,classic,152018,2,9,0.2222222222222222,0,400,0,0.13027191162109367,0.4248619079589844,b16a2be887be7665bfff4d1ef96ca0484c9ea39cbcf67044fa5966d1849a2afc,True,0.17488002777099598,0.7500648498535156,b16a2be887be7665bfff4d1ef96ca0484c9ea39cbcf67044fa5966d1849a2afc
control,r3,classic,152019,1,9,0.1111111111111111,0,400,0,0.20896196365356434,1.0449886322021484,5657bac734f307354ab7043142f42ab0d34a80041ffcc76bd29b4153e54817ec,True,0.2368092536926269,0.659942626953125,5657bac734f307354ab7043142f42ab0d34a80041ffcc76bd29b4153e54817ec
control,r3,classic,152020,1,9,0.1111111111111111,0,400,0,0.42935609817504866,1.1899471282958984,ff65a9f2f52a7f7a9839709a32eea0b5cd11637d6d035cb3498886acc3d0dcef,True,0.5356073379516596,2.1889209747314453,ff65a9f2f52a7f7a9839709a32eea0b5cd11637d6d035cb3498886acc3d0dcef
control,r3,classic,152021,0,9,0.0,0,400,0,0.5360126495361328,1.1699199676513672,3a667193facfe82b53da8a1576837142ea2efe47d01f3aa754dfd905fbac0383,True,0.4913806915283201,1.7528533935546875,3a667193facfe82b53da8a1576837142ea2efe47d01f3aa754dfd905fbac0383
control,r3,classic,152022,5,9,0.5555555555555556,0,400,0,0.22484064102172852,0.43082237243652344,67e02b43441106446663b391d47fd6509edf22588b47d62ec73b59d6c93cace9,True,0.22983551025390625,0.6201267242431641,67e02b43441106446663b391d47fd6509edf22588b47d62ec73b59d6c93cace9
control,r3,classic,152023,0,9,0.0,0,400,0,0.1621246337890625,0.4291534423828125,41f7ff8f53baec19aae6fd6df6279b07809c1d13b6cc693cb1c5a89e10e0402c,True,0.14022588729858396,0.2980232238769531,41f7ff8f53baec19aae6fd6df6279b07809c1d13b6cc693cb1c5a89e10e0402c
control,r3,classic,152024,1,9,0.1111111111111111,0,400,0,0.12689828872680659,0.9899139404296875,df6bc67742b2c9e3b95468b9a575a0b49398b70571993839bd243025d0f253f6,True,0.15784502029418945,0.34809112548828125,df6bc67742b2c9e3b95468b9a575a0b49398b70571993839bd243025d0f253f6
control,r3,classic,152025,2,9,0.2222222222222222,0,400,0,0.14591217041015625,0.36406517028808594,e2dd6271bac9b4c1e4b5296d6c6780e690569fb678caacdbbe24ad968094999c,True,0.16690492630004883,0.49614906311035156,e2dd6271bac9b4c1e4b5296d6c6780e690569fb678caacdbbe24ad968094999c
control,r3,classic,152026,1,9,0.1111111111111111,1,56,0,0.2117156982421875,0.3037452697753906,9c69822f6696569f25a83dcb5561cdec2252d6122073f8592829108bb04b6c9d,True,0.3135204315185547,0.4279613494873047,9c69822f6696569f25a83dcb5561cdec2252d6122073f8592829108bb04b6c9d
control,r3,classic,152027,0,9,0.0,0,400,0,0.18402338027954082,0.5888938903808594,8504960061ec818acca6b1c5b95c3a076106f6e12d662a4db4f124bb82bf5ccb,True,0.2781391143798827,1.2080669403076172,8504960061ec818acca6b1c5b95c3a076106f6e12d662a4db4f124bb82bf5ccb
control,r3,classic,152028,0,9,0.0,0,400,0,0.15120506286621088,0.49304962158203125,67ebd86e15d03c29e7af6de9425492a4b1e68d79e66474cdf375ce99a9587bf9,True,0.18510818481445304,0.5481243133544922,67ebd86e15d03c29e7af6de9425492a4b1e68d79e66474cdf375ce99a9587bf9
control,r3,classic,152029,0,9,0.0,0,400,0,0.35250186920165877,0.9627342224121094,b818eee3140f7052473a87b5fccf691213b0f75609d8da73cfe7adb0286189f5,True,0.18993616104125963,1.0380744934082031,b818eee3140f7052473a87b5fccf691213b0f75609d8da73cfe7adb0286189f5
control,r3,classic,152030,1,9,0.1111111111111111,0,400,0,0.1625657081604,0.5888938903808594,3cd10db8bcb2354e992bb1723868e4a51ba89330565f53c3d4da81bb95831867,True,0.1748204231262202,0.7419586181640625,3cd10db8bcb2354e992bb1723868e4a51ba89330565f53c3d4da81bb95831867
control,r3,classic,152031,0,9,0.0,0,400,0,0.14523267745971677,0.3960132598876953,3a667193facfe82b53da8a1576837142ea2efe47d01f3aa754dfd905fbac0383,True,0.15439987182617174,0.6589889526367188,3a667193facfe82b53da8a1576837142ea2efe47d01f3aa754dfd905fbac0383
control,r3,classic,152032,0,9,0.0,0,400,0,0.13066530227661133,0.2639293670654297,394903861f5a132e8dfe2aa327649b42cdf8e8d6e92d332261bb2c21a69454d7,True,0.1338124275207519,0.30684471130371094,394903861f5a132e8dfe2aa327649b42cdf8e8d6e92d332261bb2c21a69454d7
control,r3,classic,152033,0,9,0.0,0,400,0,0.17609596252441392,0.4019737243652344,5ca730c828771c1c43043c018e377af9c72b51ee3ffaf3982ab864ec359e30c5,True,0.16595125198364258,0.5872249603271484,5ca730c828771c1c43043c018e377af9c72b51ee3ffaf3982ab864ec359e30c5
control,r3,classic,152034,0,9,0.0,0,400,0,0.19412040710449213,0.6499290466308594,e1d954bc56699db06ab5150f79d044cd0958a96aa385a890d79c9ba705f490d9,True,0.689089298248291,3.1270980834960938,e1d954bc56699db06ab5150f79d044cd0958a96aa385a890d79c9ba705f490d9
control,r3,classic,152035,5,9,0.5555555555555556,0,400,0,0.2321362495422362,0.5171298980712891,85ecda84344f0660fe83c17d6929b6bdbd54701fba03f5e93cc0eb5a3499c87b,True,0.4673242568969722,2.5849342346191406,85ecda84344f0660fe83c17d6929b6bdbd54701fba03f5e93cc0eb5a3499c87b
control,r3,classic,152036,0,9,0.0,0,400,0,0.19800662994384755,0.45108795166015625,05faeb968f746eb90e949481731dcee38a35a29499f1a5bd3deaa38c7527882e,True,0.20009279251098627,0.5178451538085938,05faeb968f746eb90e949481731dcee38a35a29499f1a5bd3deaa38c7527882e
control,r3,classic,152037,0,9,0.0,0,400,0,0.42108297348022455,1.2760162353515625,063e3db24e161367da4981fc995ac10da5193fe6c8044ca739a5f74dbff907da,True,0.13633966445922832,0.6148815155029297,063e3db24e161367da4981fc995ac10da5193fe6c8044ca739a5f74dbff907da
control,r3,classic,152038,0,9,0.0,0,400,0,0.3669500350952142,1.1072158813476562,caa0b37960d4db0de174947836cd649cb676a45c62e318824ed0956af5df050c,True,0.14281272888183594,0.3170967102050781,caa0b37960d4db0de174947836cd649cb676a45c62e318824ed0956af5df050c
control,r3,classic,152039,1,9,0.1111111111111111,0,400,0,0.31824111938476546,0.8380413055419922,9d46140fc18e987001bf99b9971f7fba1d289b45750ee7060e3feaf9425dd669,True,0.18287897109985352,0.3669261932373047,9d46140fc18e987001bf99b9971f7fba1d289b45750ee7060e3feaf9425dd669
control,r3,classic,152040,4,9,0.4444444444444444,0,400,0,0.18968582153320235,0.6470680236816406,7fee8c02114b16c5db9277b1d2190419d06ea00814785f8af11e96979d76e7c5,True,0.1769661903381347,0.7748603820800781,7fee8c02114b16c5db9277b1d2190419d06ea00814785f8af11e96979d76e7c5
control,r3,coin-heaven,153001,50,50,1.0,0,135,0,0.31485557556152344,0.3390312194824219,8aa810716351ba0d922f1c76bc947adf3cf37f12c227061c83640a12c11d20e4,True,0.42283535003662104,1.2819766998291016,8aa810716351ba0d922f1c76bc947adf3cf37f12c227061c83640a12c11d20e4
control,r3,coin-heaven,153002,50,50,1.0,0,123,0,0.3429889678955078,0.8893013000488281,be7113133231c6560c37b1580d8b10f50c4c0ce0a9b5e00aa1835ba9b48efb66,True,0.18064975738525388,0.3948211669921875,be7113133231c6560c37b1580d8b10f50c4c0ce0a9b5e00aa1835ba9b48efb66
control,r3,coin-heaven,153003,50,50,1.0,0,134,0,0.30535459518432617,0.5028247833251953,40ad04d6007c0653db2a6fdbf886c8ee62a030cfb043d53e3c63f8e33768e57a,True,0.18182992935180656,0.30517578125,40ad04d6007c0653db2a6fdbf886c8ee62a030cfb043d53e3c63f8e33768e57a
control,r3,coin-heaven,153004,50,50,1.0,0,121,0,0.35309791564941406,0.80108642578125,dfbd350d502432b62a4b724eb82f8ac637074cac15f2f06a00b063cd53b18bc2,True,0.22101402282714844,0.3120899200439453,dfbd350d502432b62a4b724eb82f8ac637074cac15f2f06a00b063cd53b18bc2
control,r3,coin-heaven,153005,50,50,1.0,0,130,0,0.26776790618896484,0.5917549133300781,89e94552d14420c339f10b7d65081130c29402ad4bafbebc6e78a63a0106eb76,True,0.2428174018859863,0.4718303680419922,89e94552d14420c339f10b7d65081130c29402ad4bafbebc6e78a63a0106eb76
control,r3,coin-heaven,153006,50,50,1.0,0,121,0,0.11205673217773438,0.21076202392578125,63843846a1c8fe769f05dbef1f1d682f18fcb93ef10392f1da0224dbe7524bd7,True,0.2460479736328125,0.4889965057373047,63843846a1c8fe769f05dbef1f1d682f18fcb93ef10392f1da0224dbe7524bd7
control,r3,coin-heaven,153007,50,50,1.0,0,121,0,0.3788471221923828,0.7021427154541016,6101122c300131771c0f217c40a41bc0b5bf0b5d22c48cd6c61aaf153099ddc8,True,0.2760887145996094,1.1868476867675781,6101122c300131771c0f217c40a41bc0b5bf0b5d22c48cd6c61aaf153099ddc8
control,r3,coin-heaven,153008,50,50,1.0,0,135,0,0.3367900848388672,0.9529590606689453,d10a97756858564f931275ade27a438140fcbd8af70b125c25d7f2a2a64735a1,True,0.2776145935058594,0.31185150146484375,d10a97756858564f931275ade27a438140fcbd8af70b125c25d7f2a2a64735a1
control,r3,coin-heaven,153009,50,50,1.0,0,114,0,0.1363039016723632,0.26917457580566406,58fe8f688249f6db49e2e1890eb32b937da5e6d1b39a4a874f5e92b379d00ebd,True,0.24673938751220673,0.5259513854980469,58fe8f688249f6db49e2e1890eb32b937da5e6d1b39a4a874f5e92b379d00ebd
control,r3,coin-heaven,153010,50,50,1.0,0,119,0,0.23651123046874997,0.3380775451660156,4413235a3f7c9fb2d8df22dea8dfdaf3d911e853c095b07e01e966f39a1cc5e8,True,0.2903699874877929,1.5339851379394531,4413235a3f7c9fb2d8df22dea8dfdaf3d911e853c095b07e01e966f39a1cc5e8
control,r3,coin-heaven,153011,50,50,1.0,0,123,0,0.8938789367675779,1.4929771423339844,620050718b433bd1e6082dcadecb482207c504f35b2335a59275cfddb53244cb,True,0.23374557495117185,0.2880096435546875,620050718b433bd1e6082dcadecb482207c504f35b2335a59275cfddb53244cb
control,r3,coin-heaven,153012,50,50,1.0,0,134,0,0.494694709777832,1.0478496551513672,bcbd023ff8f415b1656635f3fad68d664eb129bd93d39dd3ce68d0896370d447,True,0.27282238006591786,0.6279945373535156,bcbd023ff8f415b1656635f3fad68d664eb129bd93d39dd3ce68d0896370d447
control,r3,coin-heaven,153013,50,50,1.0,0,131,0,1.1099576950073242,5.201816558837891,d6106b7e7cc45e17ccf06f2c89999f5d0621b46c7e35783258345da7eda1ba46,True,0.28443336486816406,1.2691020965576172,d6106b7e7cc45e17ccf06f2c89999f5d0621b46c7e35783258345da7eda1ba46
control,r3,coin-heaven,153014,50,50,1.0,0,121,0,0.19097328186035156,0.4220008850097656,c0bc21ac5b9f4bd368be120a00678494c9f615311cf81c99163fed39d8541852,True,0.1881122589111328,0.3020763397216797,c0bc21ac5b9f4bd368be120a00678494c9f615311cf81c99163fed39d8541852
control,r3,coin-heaven,153015,50,50,1.0,0,142,0,0.29213428497314436,0.5850791931152344,0cfa5f2250df685bb933b309e32d7ec1dfa00f5166e75ad55400dc75522a4b81,True,0.27902126312255837,0.45800209045410156,0cfa5f2250df685bb933b309e32d7ec1dfa00f5166e75ad55400dc75522a4b81
control,r3,coin-heaven,153016,50,50,1.0,0,125,0,0.17724037170410153,0.2841949462890625,dc660f3c586311dc6cd4b8623b712a377fd53daf9f5fb988affb86029fc8533a,True,0.19249916076660153,0.28204917907714844,dc660f3c586311dc6cd4b8623b712a377fd53daf9f5fb988affb86029fc8533a
control,r3,coin-heaven,153017,50,50,1.0,0,124,0,0.1379251480102539,0.39196014404296875,f5e84cfa4deae7aaf5266b43d0be1120202e7ab892efc6773af9daf31d9e22aa,True,0.21568536758422852,2.6140213012695312,f5e84cfa4deae7aaf5266b43d0be1120202e7ab892efc6773af9daf31d9e22aa
control,r3,coin-heaven,153018,50,50,1.0,0,123,0,0.16851425170898435,0.4260540008544922,b6cffae3ab5e6298cb51ab7b564dd13920abdd96d8d3edfd611d52d00fbb395c,True,0.18568038940429685,0.4730224609375,b6cffae3ab5e6298cb51ab7b564dd13920abdd96d8d3edfd611d52d00fbb395c
control,r3,coin-heaven,153019,50,50,1.0,0,130,0,0.14814138412475586,0.2582073211669922,091ab783f3c31400dab10e7cb85054f4aa2a29c7badda9cf79e308c933cd0237,True,0.15325546264648438,0.41484832763671875,091ab783f3c31400dab10e7cb85054f4aa2a29c7badda9cf79e308c933cd0237
control,r3,coin-heaven,153020,50,50,1.0,0,128,0,0.15463829040527344,0.22673606872558594,0ba8692c1465b000f072b56d174fe04893c89b15c75fb8ed83a5c63851ed6daf,True,0.21365880966186512,0.3230571746826172,0ba8692c1465b000f072b56d174fe04893c89b15c75fb8ed83a5c63851ed6daf
control,r3,coin-heaven,153021,50,50,1.0,0,129,0,0.15029907226562497,0.38504600524902344,28b8913d59f53f13c1c7ddababf92763f3a0574a76cef3e4d1630b22879fd88f,True,0.22382736206054685,0.7469654083251953,28b8913d59f53f13c1c7ddababf92763f3a0574a76cef3e4d1630b22879fd88f
control,r3,coin-heaven,153022,50,50,1.0,0,117,0,0.14739036560058583,0.3428459167480469,37d6cce83b067d684d6fc79393b145a0566598ab74ff91d5ed4b8d703b109ff4,True,0.22096633911132785,2.524137496948242,37d6cce83b067d684d6fc79393b145a0566598ab74ff91d5ed4b8d703b109ff4
control,r3,coin-heaven,153023,50,50,1.0,0,123,0,0.21688938140869132,0.5950927734375,6a68f9f04a5eda4c78296bde15fe3a223860cc15fefa76d3412fb65c8fcea3fa,True,0.3829717636108398,0.9398460388183594,6a68f9f04a5eda4c78296bde15fe3a223860cc15fefa76d3412fb65c8fcea3fa
control,r3,coin-heaven,153024,50,50,1.0,0,116,0,0.1418590545654297,0.23818016052246094,ef4d61c6b6f841ab38f12b51eefca3e7afdf374e7529dec530f309889a008617,True,0.19413232803344727,0.4432201385498047,ef4d61c6b6f841ab38f12b51eefca3e7afdf374e7529dec530f309889a008617
control,r3,coin-heaven,153025,50,50,1.0,0,134,0,0.19682645797729487,0.30493736267089844,8860a33c9075dfa66143ff079a356f292ddd487ca38d1c18bc4156a3518b0fe5,True,0.23016929626464835,0.30684471130371094,8860a33c9075dfa66143ff079a356f292ddd487ca38d1c18bc4156a3518b0fe5
control,r3,coin-heaven,153026,50,50,1.0,0,127,0,0.13248920440673823,0.2772808074951172,39c302dc5ec8684c6fd90db54018544741c04a65e832ac7ca7af150b3edd967c,True,0.14011859893798828,0.2970695495605469,39c302dc5ec8684c6fd90db54018544741c04a65e832ac7ca7af150b3edd967c
control,r3,coin-heaven,153027,50,50,1.0,0,105,0,0.14090538024902344,0.2739429473876953,f6ffa197fdaed8c9a47a40405631c73ecea6b84cfc41470a4a0cecd5bd499693,True,0.1867294311523437,0.30493736267089844,f6ffa197fdaed8c9a47a40405631c73ecea6b84cfc41470a4a0cecd5bd499693
control,r3,coin-heaven,153028,50,50,1.0,0,126,0,0.13399124145507812,0.26988983154296875,0f341c2060deb2207fa921ee2a18e6cd594eb82e0248433ebc292dd5f1ab5980,True,0.13703107833862305,0.2219676971435547,0f341c2060deb2207fa921ee2a18e6cd594eb82e0248433ebc292dd5f1ab5980
control,r3,coin-heaven,153029,50,50,1.0,0,136,0,0.18167495727539062,0.3771781921386719,5981dabddafbf0aae81b82c23a6e8ac27d60b7b3a5ab51d814b09c26162dff0e,True,0.2630949020385742,0.4830360412597656,5981dabddafbf0aae81b82c23a6e8ac27d60b7b3a5ab51d814b09c26162dff0e
control,r3,coin-heaven,153030,50,50,1.0,0,131,0,0.24390220642089844,0.36907196044921875,d8e47fc5915f0867113b49bc6127603f6735f861b8b2acec5f4e804ba3f29b03,True,0.2541542053222656,0.2727508544921875,d8e47fc5915f0867113b49bc6127603f6735f861b8b2acec5f4e804ba3f29b03
control,r3,coin-heaven,153031,50,50,1.0,0,111,0,0.1119375228881836,0.25391578674316406,c6c6a23ada9df90f3c9f1e39e4764312bf5a4d5037a417cb9be95b6bd701774d,True,0.10943412780761719,0.2620220184326172,c6c6a23ada9df90f3c9f1e39e4764312bf5a4d5037a417cb9be95b6bd701774d
control,r3,coin-heaven,153032,50,50,1.0,0,129,0,0.24776458740234372,0.5559921264648438,61921ba2f276f07617344fe1077a9c0950efe3eed643c85af407444cd8355f8f,True,0.24814605712890625,0.32901763916015625,61921ba2f276f07617344fe1077a9c0950efe3eed643c85af407444cd8355f8f
control,r3,coin-heaven,153033,50,50,1.0,0,131,0,0.29397010803222656,0.34308433532714844,a1a8e9604098ec5948d2d09172d7064dd7ecafa6425ed139b1385c0185174ea6,True,0.278472900390625,0.30994415283203125,a1a8e9604098ec5948d2d09172d7064dd7ecafa6425ed139b1385c0185174ea6
control,r3,coin-heaven,153034,50,50,1.0,0,121,0,0.15091896057128906,0.3647804260253906,0adfe0807f61e3e0def9b82014d2097e55143300b7fee21bd2f7b08634badc3d,True,0.1327991485595703,0.20003318786621094,0adfe0807f61e3e0def9b82014d2097e55143300b7fee21bd2f7b08634badc3d
control,r3,coin-heaven,153035,50,50,1.0,0,139,0,0.19254684448242185,0.2608299255371094,ef117b9c3535ad8c19f2e77ad130d796acf4052adf728d85b46c05ecebf45d76,True,0.17311573028564448,0.6089210510253906,ef117b9c3535ad8c19f2e77ad130d796acf4052adf728d85b46c05ecebf45d76
control,r3,coin-heaven,153036,50,50,1.0,0,120,0,0.14345645904541013,0.2460479736328125,dc64971b14bc3eebae0286de3ce40d676b12a4d1ad4610617b8589502e4c7c8c,True,0.1701951026916504,0.7121562957763672,dc64971b14bc3eebae0286de3ce40d676b12a4d1ad4610617b8589502e4c7c8c
control,r3,coin-heaven,153037,50,50,1.0,0,119,0,0.13360977172851557,0.2300739288330078,483557e615e7915bb2dd0f30686c6f109e21e46b5c464931c8840d0caee5e3bb,True,0.14824867248535156,0.1938343048095703,483557e615e7915bb2dd0f30686c6f109e21e46b5c464931c8840d0caee5e3bb
control,r3,coin-heaven,153038,50,50,1.0,0,112,0,0.18825531005859356,0.2930164337158203,2040c0ff6fc9c9fa58de2956dbdd41a8a7dabbb799bcead5db7bf97fb6fcb407,True,0.16899108886718728,0.2796649932861328,2040c0ff6fc9c9fa58de2956dbdd41a8a7dabbb799bcead5db7bf97fb6fcb407
control,r3,coin-heaven,153039,50,50,1.0,0,128,0,0.1998543739318847,0.2377033233642578,e9b3e99fe4fdbf5aa0017170cede539ccec592778c05690e346238068d2f826c,True,0.22364854812622062,0.3390312194824219,e9b3e99fe4fdbf5aa0017170cede539ccec592778c05690e346238068d2f826c
control,r3,coin-heaven,153040,50,50,1.0,0,121,0,0.27179718017578125,0.6139278411865234,4aec9ea637326955b0f4f7d8260c5dfed39834287df979ee07fe103359582fb3,True,0.18835067749023438,0.31113624572753906,4aec9ea637326955b0f4f7d8260c5dfed39834287df979ee07fe103359582fb3
control,r3,loot-crate,154001,17,50,0.34,0,400,0,0.18624067306518552,0.3612041473388672,923c5e808752c521a166d943e17ded92ce2479b018014900d754c1dbe17d5684,True,0.2062559127807617,0.9248256683349609,923c5e808752c521a166d943e17ded92ce2479b018014900d754c1dbe17d5684
control,r3,loot-crate,154002,9,50,0.18,0,400,0,0.15625953674316398,0.5030632019042969,f12046880be03cb947d84dfd52376b6d4b0a6ec6329bb905748a34216a213431,True,0.16499757766723633,0.6089210510253906,f12046880be03cb947d84dfd52376b6d4b0a6ec6329bb905748a34216a213431
control,r3,loot-crate,154003,13,50,0.26,0,400,0,0.21648406982421853,1.2028217315673828,bed6321f8605061e25cb732ee5e26bc08c3ebe992cc53a897cee5a49e8ed616d,True,0.20533800125122043,1.132965087890625,bed6321f8605061e25cb732ee5e26bc08c3ebe992cc53a897cee5a49e8ed616d
control,r3,loot-crate,154004,5,50,0.1,0,400,0,0.1738667488098144,0.5340576171875,79436ce73499e6d2fea063ce34fd89af106e50b79b4c3ba66e4114f45467e1bb,True,0.6520390510559072,2.1758079528808594,79436ce73499e6d2fea063ce34fd89af106e50b79b4c3ba66e4114f45467e1bb
control,r3,loot-crate,154005,2,50,0.04,0,400,0,0.15640258789062478,0.4448890686035156,c0da52061de2f48bf563c6a7310d1205f791dbd7cb01e7d7a105af971534b983,True,0.5710482597351065,2.2001266479492188,c0da52061de2f48bf563c6a7310d1205f791dbd7cb01e7d7a105af971534b983
control,r3,loot-crate,154006,3,50,0.06,0,400,0,0.15214681625366208,0.29206275939941406,743b9cd4a5b38dc6f2106b940de8002ef595632e588aa30e94547682bb02d6fd,True,0.14688968658447263,0.514984130859375,743b9cd4a5b38dc6f2106b940de8002ef595632e588aa30e94547682bb02d6fd
control,r3,loot-crate,154007,10,50,0.2,0,400,0,0.1380443572998047,0.3173351287841797,33537df28e4729966072603da65cd70f2e79861bf921f4c24b81f81e55fcb3dc,True,0.15406608581542963,0.5002021789550781,33537df28e4729966072603da65cd70f2e79861bf921f4c24b81f81e55fcb3dc
control,r3,loot-crate,154008,32,50,0.64,0,400,0,0.2031803131103515,0.33593177795410156,9acc342a80bbd2009535b94a789a7defdfb3d29222c8f916f05d11335e089b3f,True,0.2162814140319824,0.6160736083984375,9acc342a80bbd2009535b94a789a7defdfb3d29222c8f916f05d11335e089b3f
control,r3,loot-crate,154009,10,50,0.2,0,400,0,0.19483566284179682,0.41103363037109375,1414293a931d18c323df58ddbe08053179c1051c1feeddee7f7ef5e7215c54bd,True,0.18229484558105455,0.4100799560546875,1414293a931d18c323df58ddbe08053179c1051c1feeddee7f7ef5e7215c54bd
