model,pass,world_seed,initially_available_coins,evaluation_git_commit,evaluation_duration_seconds,schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations
run-04,repeat,31007,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.540354800003115,1,1,DagobertDuckDQN,evaluation,117,117,50,50,0,117,0.0,True,survived,33,35,28,21,0,0,0,0.2605915069580078,0.3814220428466797,1.2335777282714844,,,,,,,,,
run-04,repeat,31008,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.796513399996911,1,1,DagobertDuckDQN,evaluation,400,400,22,22,353,400,0.8825,True,step_limit,12,370,15,3,0,0,0,0.2688169479370117,0.4380106925964355,1.2056827545166016,,,,,,,,,
run-04,repeat,31009,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.110791699989932,1,1,DagobertDuckDQN,evaluation,122,122,50,50,0,122,0.0,True,survived,27,34,35,26,0,0,0,0.3924369812011719,0.7756352424621581,1.3229846954345703,,,,,,,,,
run-04,repeat,31010,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.421282499999506,1,1,DagobertDuckDQN,evaluation,400,400,45,45,286,400,0.715,True,step_limit,24,318,25,32,1,0,0,0.2523660659790039,0.4105091094970697,1.1265277862548828,,,,,,,,,
run-04,repeat,31011,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.743717199991806,1,1,DagobertDuckDQN,evaluation,400,400,47,47,0,400,0.0,True,step_limit,22,173,24,180,1,0,0,0.23448467254638672,0.3383755683898925,1.287221908569336,,,,,,,,,
run-04,repeat,31012,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.708035899995593,1,1,DagobertDuckDQN,evaluation,400,400,35,35,329,400,0.8225,True,step_limit,17,346,20,17,0,0,0,0.2529621124267578,0.35707950592041,1.514434814453125,,,,,,,,,
run-04,repeat,31013,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.663875800004462,1,1,DagobertDuckDQN,evaluation,400,400,29,29,319,400,0.7975,True,step_limit,24,349,11,16,0,0,0,0.25594234466552734,0.3882050514221191,1.2063980102539062,,,,,,,,,
run-04,repeat,31014,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.933487699992838,1,1,DagobertDuckDQN,evaluation,400,400,19,19,347,400,0.8675,True,step_limit,19,355,6,20,0,0,0,0.25844573974609375,0.3841876983642577,1.1599063873291016,,,,,,,,,
run-04,repeat,31015,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.954278899997007,1,1,DagobertDuckDQN,evaluation,113,113,50,50,1,113,0.008849557522123894,True,survived,29,34,30,20,0,0,0,0.26106834411621094,0.39024353027343733,1.1415481567382812,,,,,,,,,
run-04,repeat,31016,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.752862199995434,1,1,DagobertDuckDQN,evaluation,400,400,49,49,273,400,0.6825,True,step_limit,37,298,26,39,0,0,0,0.24640560150146484,0.35624504089355463,1.18255615234375,,,,,,,,,
run-04,repeat,31017,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.781875999993645,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,35,28,35,41,0,0,0,0.2665519714355469,0.3899335861206054,1.2121200561523438,,,,,,,,,
run-04,repeat,31018,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.032500299988897,1,1,DagobertDuckDQN,evaluation,400,400,45,45,0,400,0.0,True,step_limit,34,175,22,169,0,0,0,0.2460479736328125,0.4164099693298339,1.157522201538086,,,,,,,,,
run-04,repeat,31019,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.824309500007075,1,1,DagobertDuckDQN,evaluation,400,400,25,25,338,400,0.845,True,step_limit,8,356,17,18,1,0,0,0.2504587173461914,0.3755688667297363,1.1169910430908203,,,,,,,,,
run-04,repeat,31020,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.441289399997913,1,1,DagobertDuckDQN,evaluation,400,400,27,27,347,400,0.8675,True,step_limit,12,362,17,9,0,0,0,0.3236532211303711,0.711250305175781,2.5353431701660156,,,,,,,,,
run-04,repeat,31021,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.4615292999951635,1,1,DagobertDuckDQN,evaluation,400,400,21,21,353,400,0.8825,True,step_limit,17,366,4,13,0,0,0,0.2932548522949219,0.5987644195556635,2.2153854370117188,,,,,,,,,
run-04,repeat,31022,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.75120969999989,1,1,DagobertDuckDQN,evaluation,109,109,50,50,0,109,0.0,True,survived,26,34,28,21,0,0,0,0.28014183044433594,0.4598617553710937,1.1968612670898438,,,,,,,,,
run-04,repeat,31023,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.756901199987624,1,1,DagobertDuckDQN,evaluation,400,400,22,22,343,400,0.8575,True,step_limit,4,363,17,16,0,0,0,0.25212764739990234,0.3785490989685057,1.1458396911621094,,,,,,,,,
run-04,repeat,31024,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.943921099998988,1,1,DagobertDuckDQN,evaluation,400,400,0,0,399,400,0.9975,True,step_limit,0,399,1,0,0,0,0,0.27549266815185547,0.45478343963623036,1.6055107116699219,,,,,,,,,
run-04,repeat,31025,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.6324004999914905,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,38,32,29,32,0,0,0,0.2789497375488281,0.42748451232910156,1.1475086212158203,,,,,,,,,
run-04,repeat,31026,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.609207199988305,1,1,DagobertDuckDQN,evaluation,116,116,50,50,0,116,0.0,True,survived,25,29,32,29,1,0,0,0.270843505859375,0.40352344512939453,1.220703125,,,,,,,,,
run-04,repeat,31027,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.863132200000109,1,1,DagobertDuckDQN,evaluation,400,400,40,40,0,400,0.0,True,step_limit,23,173,27,176,1,0,0,0.26357173919677734,0.3889441490173337,1.2066364288330078,,,,,,,,,
run-04,repeat,31028,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.752476599998772,1,1,DagobertDuckDQN,evaluation,120,120,50,50,0,120,0.0,True,survived,31,28,29,32,0,0,0,0.2669095993041992,0.4699945449829101,1.1162757873535156,,,,,,,,,
run-04,repeat,31029,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.483928499990725,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,34,42,35,30,0,0,0,0.31280517578125,0.5013942718505859,1.25885009765625,,,,,,,,,
run-04,repeat,31030,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.436066299997037,1,1,DagobertDuckDQN,evaluation,135,135,50,50,0,135,0.0,True,survived,37,30,34,34,0,0,0,0.2827644348144531,0.4441261291503906,1.3370513916015625,,,,,,,,,
run-04,repeat,31031,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.698627000005217,1,1,DagobertDuckDQN,evaluation,127,127,50,50,0,127,0.0,True,survived,22,36,36,33,0,0,0,0.3421306610107422,0.5327463150024414,1.3976097106933594,,,,,,,,,
run-04,repeat,31032,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.184522099996684,1,1,DagobertDuckDQN,evaluation,400,400,43,43,307,400,0.7675,True,step_limit,20,324,31,25,0,0,0,0.2510547637939453,0.3869771957397461,1.9440650939941406,,,,,,,,,
run-04,repeat,31033,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.205203499994241,1,1,DagobertDuckDQN,evaluation,400,400,46,46,281,400,0.7025,True,step_limit,34,320,21,25,0,0,0,0.26214122772216797,0.38676261901855463,1.5861988067626953,,,,,,,,,
run-04,repeat,31034,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.0015682999946875,1,1,DagobertDuckDQN,evaluation,400,400,12,12,0,400,0.0,True,step_limit,2,199,4,195,0,0,0,0.28383731842041016,0.4142284393310546,1.275777816772461,,,,,,,,,
run-04,repeat,31035,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.8281446999899345,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,34,43,34,30,0,0,0,0.28228759765625,0.4315376281738281,1.264810562133789,,,,,,,,,
run-04,repeat,31036,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.03000919999613,1,1,DagobertDuckDQN,evaluation,400,400,5,5,385,400,0.9625,True,step_limit,1,389,8,2,0,0,0,0.27489662170410156,0.41570663452148426,1.2009143829345703,,,,,,,,,
run-04,repeat,31037,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.623306800000137,1,1,DagobertDuckDQN,evaluation,400,400,47,47,273,400,0.6825,True,step_limit,38,299,25,38,0,0,0,0.3179311752319336,0.6356477737426758,1.5556812286376953,,,,,,,,,
run-04,repeat,31038,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.796922099994845,1,1,DagobertDuckDQN,evaluation,400,400,39,39,297,400,0.7425,True,step_limit,32,323,23,22,0,0,0,0.2815723419189453,0.4375457763671872,1.260995864868164,,,,,,,,,
run-04,repeat,31039,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.190251599997282,1,1,DagobertDuckDQN,evaluation,400,400,20,20,363,400,0.9075,True,step_limit,8,380,9,3,0,0,0,0.28204917907714844,0.4532456398010254,1.2636184692382812,,,,,,,,,
run-04,repeat,31040,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.586569300008705,1,1,DagobertDuckDQN,evaluation,400,400,47,47,285,400,0.7125,True,step_limit,29,306,32,33,0,0,0,0.3058910369873047,0.46443939208984353,1.4350414276123047,,,,,,,,,
run-05,primary,31001,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.362611000004108,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,37,34,24,36,0,0,0,0.29969215393066406,0.4379749298095703,1.3060569763183594,,,,,,,,,
run-05,primary,31002,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.209579400005168,1,1,DagobertDuckDQN,evaluation,137,137,50,50,0,137,0.0,True,survived,34,28,34,41,0,0,0,0.33164024353027344,0.4553794860839843,2.2995471954345703,,,,,,,,,
run-05,primary,31003,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.784957900003064,1,1,DagobertDuckDQN,evaluation,134,134,50,50,0,134,0.0,True,survived,29,31,43,31,0,0,0,0.42426586151123047,0.9283185005187984,27.600526809692383,,,,,,,,,
run-05,primary,31004,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.9082921000081114,1,1,DagobertDuckDQN,evaluation,400,400,39,39,1,400,0.0025,True,step_limit,176,29,165,30,0,0,0,0.3217458724975586,0.4444599151611317,1.7745494842529297,,,,,,,,,
run-05,primary,31005,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.378817599994363,1,1,DagobertDuckDQN,evaluation,128,128,50,50,0,128,0.0,True,survived,30,34,20,44,0,0,0,0.3985166549682617,0.6422400474548339,1.7154216766357422,,,,,,,,,
run-05,primary,31006,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.071640199996182,1,1,DagobertDuckDQN,evaluation,400,400,1,1,0,400,0.0,True,step_limit,200,0,200,0,0,0,0,0.335693359375,0.46800374984741167,1.6009807586669922,,,,,,,,,
run-05,primary,31007,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.50686300000234,1,1,DagobertDuckDQN,evaluation,117,117,50,50,0,117,0.0,True,survived,33,35,28,21,0,0,0,0.35262107849121094,0.5713462829589843,1.5568733215332031,,,,,,,,,
run-05,primary,31008,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.774916499998653,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,34,31,42,22,0,0,0,0.34737586975097656,0.560474395751953,2.3546218872070312,,,,,,,,,
run-05,primary,31009,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.400357199992868,1,1,DagobertDuckDQN,evaluation,122,122,50,50,0,122,0.0,True,survived,27,34,35,26,0,0,0,0.3802776336669922,0.5810618400573729,1.6398429870605469,,,,,,,,,
run-05,primary,31010,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,8.474646900009247,1,1,DagobertDuckDQN,evaluation,136,136,50,50,1,136,0.007352941176470588,True,survived,33,33,33,37,0,0,0,0.5195140838623047,1.052558422088623,2.7222633361816406,,,,,,,,,
run-05,primary,31011,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.996122800002922,1,1,DagobertDuckDQN,evaluation,133,133,50,50,1,133,0.007518796992481203,True,survived,22,31,36,44,0,0,0,0.3554821014404297,0.5730628967285152,1.5232563018798828,,,,,,,,,
run-05,primary,31012,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.412411299999803,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,34,38,45,24,0,0,0,0.36215782165527344,0.5154609680175781,1.5060901641845703,,,,,,,,,
run-05,primary,31013,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.940161699996679,1,1,DagobertDuckDQN,evaluation,133,133,50,50,0,133,0.0,True,survived,34,37,33,29,0,0,0,0.4067420959472656,0.6645679473876952,1.596212387084961,,,,,,,,,
run-05,primary,31014,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.753611700012698,1,1,DagobertDuckDQN,evaluation,400,400,48,48,0,400,0.0,True,step_limit,169,32,167,32,0,0,0,0.3465414047241211,0.5808115005493164,1.8548965454101562,,,,,,,,,
run-05,primary,31015,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.730147399997804,1,1,DagobertDuckDQN,evaluation,400,400,41,41,1,400,0.0025,True,step_limit,183,22,178,17,0,0,0,0.35190582275390625,0.6554722785949703,2.7916431427001953,,,,,,,,,
run-05,primary,31016,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.5381053000019165,1,1,DagobertDuckDQN,evaluation,400,400,42,42,1,400,0.0025,True,step_limit,179,26,168,27,0,0,0,0.3330707550048828,0.48421621322631814,1.6989707946777344,,,,,,,,,
run-05,primary,31017,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.919036099992809,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,35,28,35,41,0,0,0,0.4019737243652344,0.6319522857666015,1.7576217651367188,,,,,,,,,
run-05,primary,31018,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.732844699989073,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,36,36,35,22,0,0,0,0.34332275390625,0.6508827209472656,1.4181137084960938,,,,,,,,,
run-05,primary,31019,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.043768999996246,1,1,DagobertDuckDQN,evaluation,133,133,50,50,0,133,0.0,True,survived,26,39,30,38,0,0,0,0.3476142883300781,0.5133152008056638,1.7056465148925781,,,,,,,,,
run-05,primary,31020,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.085518400010187,1,1,DagobertDuckDQN,evaluation,137,137,50,50,0,137,0.0,True,survived,35,28,46,28,0,0,0,0.38170814514160156,0.7233619689941406,2.1905899047851562,,,,,,,,,
run-05,primary,31021,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.177545300000929,1,1,DagobertDuckDQN,evaluation,124,124,50,50,0,124,0.0,True,survived,27,41,27,29,0,0,0,0.36334991455078125,0.6523013114929198,1.5816688537597656,,,,,,,,,
run-05,primary,31022,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.270194099997752,1,1,DagobertDuckDQN,evaluation,109,109,50,50,0,109,0.0,True,survived,26,34,28,21,0,0,0,0.36907196044921875,0.5909442901611327,1.7902851104736328,,,,,,,,,
run-05,primary,31023,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.49012240000593,1,1,DagobertDuckDQN,evaluation,400,400,35,35,0,400,0.0,True,step_limit,174,33,174,19,0,0,0,0.3504753112792969,0.705516338348388,1.4243125915527344,,,,,,,,,
run-05,primary,31024,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.509544300002744,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,31,39,32,29,0,0,0,0.4506111145019531,0.8356571197509766,2.1233558654785156,,,,,,,,,
run-05,primary,31025,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.26044909999473,1,1,DagobertDuckDQN,evaluation,121,121,50,50,0,121,0.0,True,survived,41,32,27,21,0,0,0,0.3674030303955078,0.5862712860107422,2.0751953125,,,,,,,,,
run-05,primary,31026,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.079632299995865,1,1,DagobertDuckDQN,evaluation,116,116,50,50,1,116,0.008620689655172414,True,survived,25,30,32,29,0,0,0,0.3625154495239258,0.6567835807800293,2.0325183868408203,,,,,,,,,
run-05,primary,31027,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.048999400009052,1,1,DagobertDuckDQN,evaluation,131,131,50,50,1,131,0.007633587786259542,True,survived,25,34,39,33,0,0,0,0.36525726318359375,0.7928609848022461,1.417398452758789,,,,,,,,,
run-05,primary,31028,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.89150779999909,1,1,DagobertDuckDQN,evaluation,120,120,50,50,0,120,0.0,True,survived,31,28,29,32,0,0,0,0.3489255905151367,0.7119297981262207,2.2110939025878906,,,,,,,,,
run-05,primary,31029,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.990560999998706,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,34,42,35,30,0,0,0,0.3974437713623047,0.7092952728271484,1.4538764953613281,,,,,,,,,
run-05,primary,31030,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.033789000008255,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,37,28,34,32,0,0,0,0.5810260772705078,0.925898551940918,1.8551349639892578,,,,,,,,,
run-05,primary,31031,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.135128900001291,1,1,DagobertDuckDQN,evaluation,400,400,44,44,0,400,0.0,True,step_limit,171,33,177,19,0,0,0,0.4228353500366211,0.7696866989135741,2.4864673614501953,,,,,,,,,
run-05,primary,31032,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.163830499994219,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,33,26,33,31,0,0,0,0.5490779876708984,0.9261131286621094,3.1561851501464844,,,,,,,,,
run-05,primary,31033,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.952675699998508,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,34,40,30,27,0,0,0,0.40459632873535156,0.7928609848022461,2.5320053100585938,,,,,,,,,
run-05,primary,31034,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.8842997000028845,1,1,DagobertDuckDQN,evaluation,117,117,50,50,0,117,0.0,True,survived,20,32,34,31,0,0,0,0.4227161407470703,0.7815361022949219,1.9469261169433594,,,,,,,,,
run-05,primary,31035,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.343176800000947,1,1,DagobertDuckDQN,evaluation,145,145,50,50,0,145,0.0,True,survived,35,44,35,31,0,0,0,0.47397613525390625,0.9419441223144528,1.6665458679199219,,,,,,,,,
run-05,primary,31036,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.943801200002781,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,32,37,37,33,0,0,0,0.4074573516845703,0.8440017700195312,1.6281604766845703,,,,,,,,,
run-05,primary,31037,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.10420570000133,1,1,DagobertDuckDQN,evaluation,141,141,50,50,1,141,0.0070921985815602835,True,survived,39,38,27,37,0,0,0,0.4343986511230469,0.7860660552978516,2.2225379943847656,,,,,,,,,
run-05,primary,31038,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.273005100010778,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,39,40,25,27,0,0,0,0.5507469177246094,0.8974075317382812,2.1800994873046875,,,,,,,,,
run-05,primary,31039,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.121300200000405,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,25,39,39,26,0,0,0,0.4353523254394531,0.9195804595947261,2.2203922271728516,,,,,,,,,
run-05,primary,31040,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.1428908000088995,1,1,DagobertDuckDQN,evaluation,400,400,46,46,0,400,0.0,True,step_limit,174,21,176,29,0,0,0,0.4004240036010742,0.7383465766906736,2.5093555450439453,,,,,,,,,
run-05,repeat,31001,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.056360600006883,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,37,34,24,36,0,0,0,0.3733634948730469,0.752568244934082,2.1293163299560547,,,,,,,,,
run-05,repeat,31002,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.096195799997076,1,1,DagobertDuckDQN,evaluation,137,137,50,50,0,137,0.0,True,survived,34,28,34,41,0,0,0,0.4947185516357422,0.8997440338134765,1.6465187072753906,,,,,,,,,
run-05,repeat,31003,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.27953489999345,1,1,DagobertDuckDQN,evaluation,134,134,50,50,0,134,0.0,True,survived,29,31,43,31,0,0,0,0.4297494888305664,0.8691310882568357,2.284526824951172,,,,,,,,,
run-05,repeat,31004,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.649199200008297,1,1,DagobertDuckDQN,evaluation,400,400,39,39,1,400,0.0025,True,step_limit,176,29,165,30,0,0,0,0.4907846450805664,0.9161353111267089,2.752542495727539,,,,,,,,,
run-05,repeat,31005,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.184960999991745,1,1,DagobertDuckDQN,evaluation,128,128,50,50,0,128,0.0,True,survived,30,34,20,44,0,0,0,0.38504600524902344,0.6887912750244137,1.6865730285644531,,,,,,,,,
run-05,repeat,31006,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.333543599990662,1,1,DagobertDuckDQN,evaluation,400,400,1,1,0,400,0.0,True,step_limit,200,0,200,0,0,0,0,0.4296302795410156,0.8502721786499022,3.0028820037841797,,,,,,,,,
run-05,repeat,31007,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.442776800002321,1,1,DagobertDuckDQN,evaluation,117,117,50,50,0,117,0.0,True,survived,33,35,28,21,0,0,0,0.6339550018310547,0.8916854858398436,2.2737979888916016,,,,,,,,,
run-05,repeat,31008,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.12143699999433,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,34,31,42,22,0,0,0,0.45228004455566406,0.8274555206298828,2.123117446899414,,,,,,,,,
run-05,repeat,31009,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.119945900005405,1,1,DagobertDuckDQN,evaluation,122,122,50,50,0,122,0.0,True,survived,27,34,35,26,0,0,0,0.42569637298583984,0.8518457412719723,1.9981861114501953,,,,,,,,,
run-05,repeat,31010,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.127268800002639,1,1,DagobertDuckDQN,evaluation,136,136,50,50,1,136,0.007352941176470588,True,survived,33,33,33,37,0,0,0,0.4248619079589844,0.8143186569213867,2.0978450775146484,,,,,,,,,
run-05,repeat,31011,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.876097300002584,1,1,DagobertDuckDQN,evaluation,133,133,50,50,1,133,0.007518796992481203,True,survived,22,31,36,44,0,0,0,0.7016658782958984,0.9436607360839843,2.4297237396240234,,,,,,,,,
run-05,repeat,31012,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.85016679999535,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,34,38,45,24,0,0,0,0.4467964172363281,0.9050369262695312,2.1796226501464844,,,,,,,,,
run-05,repeat,31013,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.398459200005163,1,1,DagobertDuckDQN,evaluation,133,133,50,50,0,133,0.0,True,survived,34,37,33,29,0,0,0,0.5221366882324219,0.9088516235351561,3.440380096435547,,,,,,,,,
run-05,repeat,31014,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.54207999999926,1,1,DagobertDuckDQN,evaluation,400,400,48,48,0,400,0.0,True,step_limit,169,32,167,32,0,0,0,0.3954172134399414,0.7708668708801267,2.252340316772461,,,,,,,,,
run-05,repeat,31015,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.360549999997602,1,1,DagobertDuckDQN,evaluation,400,400,41,41,1,400,0.0025,True,step_limit,183,22,178,17,0,0,0,0.41484832763671875,0.7993936538696287,2.5093555450439453,,,,,,,,,
run-05,repeat,31016,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.53229870001087,1,1,DagobertDuckDQN,evaluation,400,400,42,42,1,400,0.0025,True,step_limit,179,26,168,27,0,0,0,0.4184246063232422,0.8578538894653318,1.641988754272461,,,,,,,,,
run-05,repeat,31017,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.775777799994103,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,35,28,35,41,0,0,0,0.3993511199951172,0.8382797241210936,2.0160675048828125,,,,,,,,,
run-05,repeat,31018,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.472157299998798,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,36,36,35,22,0,0,0,0.4115104675292969,0.8349418640136718,2.3331642150878906,,,,,,,,,
run-05,repeat,31019,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.322940699988976,1,1,DagobertDuckDQN,evaluation,133,133,50,50,0,133,0.0,True,survived,26,39,30,38,0,0,0,0.4305839538574219,0.8704185485839842,2.4967193603515625,,,,,,,,,
run-05,repeat,31020,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.954371200001333,1,1,DagobertDuckDQN,evaluation,137,137,50,50,0,137,0.0,True,survived,35,28,46,28,0,0,0,0.3864765167236328,0.7841110229492185,2.151966094970703,,,,,,,,,
run-05,repeat,31021,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.171155999996699,1,1,DagobertDuckDQN,evaluation,124,124,50,50,0,124,0.0,True,survived,27,41,27,29,0,0,0,0.4165172576904297,0.8836746215820311,1.5349388122558594,,,,,,,,,
run-05,repeat,31022,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.900155299998005,1,1,DagobertDuckDQN,evaluation,109,109,50,50,0,109,0.0,True,survived,26,34,28,21,0,0,0,0.40721893310546875,0.7502079010009766,1.3439655303955078,,,,,,,,,
run-05,repeat,31023,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.109143200010294,1,1,DagobertDuckDQN,evaluation,400,400,35,35,0,400,0.0,True,step_limit,174,33,174,19,0,0,0,0.38421154022216797,0.7857561111450194,1.5728473663330078,,,,,,,,,
