replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,survived,first_place,tied_first,placement,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
r3,peaceful,228114,328114,0.3333333333333333,0,0,3,True,1,0,1,7,1.5243649482727046,2.8421878814697266,0b27ca90ce0aba27408d154422b073cbc56a01a90f5ac7133d891207cd9648a0,True
r3,peaceful,228115,328115,0.4444444444444444,1,0,9,True,1,0,1,32,1.0123610496520992,1.6179084777832031,06fff16babc41e9fb77de1b9285d144414104091cfe48c422c9e8b12873a30f2,False
r3,peaceful,228116,328116,0.7777777777777778,0,0,7,True,1,0,1,18,0.715219974517822,0.8990764617919922,dcd1d686dabdee46a6e20defc4e695cfe6ded0911b82d3bbd3ac9fb3afb419f9,True
r3,peaceful,228117,328117,0.1111111111111111,0,0,1,True,1,0,1,3,0.4841446876525877,0.8177757263183594,8aceb4a3ec02b5f2664c225b16a3a63fe1035869ecaf255b9c5b655565f0dcfb,True
r3,peaceful,228118,328118,0.1111111111111111,0,0,1,True,1,0,1,1,0.4029750823974609,0.4811286926269531,b5da20c8a4bae1693992ddbf54b1db57622bb397b903b41048106463cd92e029,True
r3,peaceful,228119,328119,0.0,0,0,0,True,0,1,1,3,0.32901763916015625,0.5660057067871094,5bb726bfd3fb0ccf7bfbaea30f58df2357ac702b63dd1379be6dae4412c2df5c,True
r3,peaceful,228120,328120,0.3333333333333333,0,0,3,True,1,0,1,13,0.4697918891906733,0.6530284881591797,ad0f827d8cb33801c1788f50ce7d83fd2428a005393ca93e8eac1fc1df8ad0dd,True
r3,classic,228301,328301,0.4444444444444444,0,0,4,True,,,,6,0.247955322265625,0.35309791564941406,9e83ae3f006a91971b70e330e91d80c568624143da855d8dd0da5fa4d650b647,True
r3,classic,228302,328302,0.5555555555555556,0,0,5,True,,,,11,0.36293268203735346,0.44989585876464844,45de88779d6218cfd826dbaadffc5b1dba1e42dab0a0ad00bb59526c3ae89b19,True
r3,classic,228303,328303,0.1111111111111111,0,0,1,True,,,,2,0.17830133438110332,0.3910064697265625,78fb4ab7acbf8ff296e57ebea0f41bad3ac9e0eb74c32fa41c5c40c3e5a20aa9,True
r3,classic,228304,328304,0.0,0,0,0,True,,,,0,0.13709068298339844,0.3941059112548828,7ada772618c911783c1be892e61e07f47e277d877daf26bd5c2b8c79e9f27096,True
r3,classic,228305,328305,0.2222222222222222,0,0,2,True,,,,6,0.2528429031372069,0.4889965057373047,9e613a2fa8419357af983a836cf1b1179fd4fdcad4cdc9c3994f856feb12419e,True
r3,classic,228306,328306,0.2222222222222222,0,0,2,True,,,,11,0.21140575408935533,0.4553794860839844,584de25cd56b1ca49f2bd48f40cc7b3bd0e79054349d9a747691a8f805f54342,True
r3,classic,228307,328307,0.2222222222222222,0,0,2,True,,,,14,0.1848936080932616,0.4019737243652344,8baf71440ce632594f975251a8c58d7acc5714dbd25ef662282ea81655d28330,True
r3,classic,228308,328308,0.1111111111111111,0,1,1,False,,,,1,0.21947622299194328,0.3771781921386719,623a096086e7ee688c3dc141d07a1099283943b78d8aa6df55fb883eb568687a,True
r3,classic,228309,328309,0.1111111111111111,0,0,1,True,,,,2,0.18001794815063477,0.3876686096191406,3778893dd7851413d68bf5e5eab96627189f1c058899b8bf9670a900ff8d7866,True
r3,classic,228310,328310,0.0,0,0,0,True,,,,110,0.1549839973449707,0.37598609924316406,385d95e7a3ca6b04b5364b1b53c77d5958946165c2837b61849781aac4a5a247,True
r3,classic,228311,328311,0.2222222222222222,0,0,2,True,,,,2,0.17313957214355463,0.3800392150878906,b6c94332993ad8e7674fa582b4a2a5fb794e5a5ba9d11f0f463cf25da9dcfe41,True
r3,classic,228312,328312,0.0,0,0,0,True,,,,53,0.17501115798950195,0.37479400634765625,1c09bb3f0142d30788d8759268cf0c350d3d5615b15f25b3236fd5106b7af80b,True
r3,classic,228313,328313,0.1111111111111111,0,0,1,True,,,,30,0.2170205116271972,0.453948974609375,cb19270227c5b069adfeb45c0db0d228b1367bca2abab064f4ec22fdc958aa9a,True
r3,classic,228314,328314,0.0,0,0,0,True,,,,54,0.21318197250366208,0.5319118499755859,2e032f8c097d36b0482000c2fc2e985adabd61e7e03e874a7b5bc3f25ee4509c,True
r3,classic,228315,328315,0.1111111111111111,0,0,1,True,,,,0,0.2418279647827148,0.6608963012695312,bc9d6263792506f68af8dd001f326b11f220095456789b7febca9dcfcfa005a0,True
r3,classic,228316,328316,0.0,0,0,0,True,,,,3,0.26925802230834955,0.5121231079101562,8503d7a368de0db217c336eadb1f75df6352122e4b3c04d9f40a7ae53e12db55,True
r3,classic,228317,328317,0.4444444444444444,0,0,4,True,,,,3,0.3210186958312987,0.4971027374267578,6395f6f6705487f6f17cacfe3b334e81dce20aa6d8b472989991e1953be98534,True
r3,classic,228318,328318,0.1111111111111111,0,0,1,True,,,,1,0.2684116363525389,0.5466938018798828,928428da9fea29e01589cb30d9fa18cc552cf89533d220f7ae008d783465d70f,True
r3,classic,228319,328319,0.2222222222222222,0,1,2,False,,,,3,0.394284725189209,0.5362033843994141,5831899c0a6390bb2636cb6258cdb8614b3b63b2afa2a9582d6720fdd8182267,True
r3,classic,228320,328320,0.1111111111111111,0,0,1,True,,,,0,0.23821592330932614,0.5247592926025391,3c5c06ae5365e796fe2e4d524103e1eba20a5d1b81b3d985456923a8178a079b,True
r3,coin-heaven,228401,328401,1.0,0,0,50,True,,,,0,0.5128145217895508,0.7369518280029297,dabd49032bd36083229a248dd885fa15e295276441c811692577ee705fb19620,True
r3,coin-heaven,228402,328402,1.0,0,0,50,True,,,,0,0.44492483139038125,0.7543563842773438,f8058785096a78cf22ec63e3b90422f5652d4a778d26968aa5801e56a897dee7,True
r3,coin-heaven,228403,328403,1.0,0,0,50,True,,,,0,0.41823387145996094,0.5049705505371094,727361e1fd3271789b18bb4799b2a99e6bfe03c78f8e3744419be366c3c37a65,True
r3,coin-heaven,228404,328404,1.0,0,0,50,True,,,,0,0.4246234893798826,0.4730224609375,d328abea43fd04d39edcefe43cf3d60a2a1fcfc65b1f7b444751fd90965e5f34,True
r3,coin-heaven,228405,328405,1.0,0,0,50,True,,,,0,0.2964973449707031,0.4169940948486328,286fc96a8637e1469a5e8b371401a3e7d1273e40263e38def79c7363af130a6b,True
r3,coin-heaven,228406,328406,1.0,0,0,50,True,,,,0,0.20015239715576172,0.35190582275390625,71e547683114cfa42a142ad216e3cb292c5beb36515dd1ff313d426b1828d247,True
r3,coin-heaven,228407,328407,1.0,0,0,50,True,,,,0,0.2049922943115234,0.3609657287597656,9e0d35d98461244f039f85c5b4ac96c7b26cbddcddb771f038b6f7fff74fd2aa,True
r3,coin-heaven,228408,328408,1.0,0,0,50,True,,,,0,0.6443381309509274,0.8599758148193359,cfaf0c022961bf2555e8468af3e26ea39844a73a67fd40086467271410c170ce,True
r3,coin-heaven,228409,328409,1.0,0,0,50,True,,,,1,0.4288196563720703,0.8089542388916016,630601516b9b8716cd555f61e554e010514f66a914e493581c6c7664a744d736,True
r3,coin-heaven,228410,328410,1.0,0,0,50,True,,,,0,0.47042369842529286,0.7617473602294922,717619a5036a93c617cb7450a3929f0c57e5b9803cc6ed7120e9e2b0723bc80b,True
r3,coin-heaven,228411,328411,1.0,0,0,50,True,,,,0,0.4391908645629882,0.8089542388916016,b6abac21080467d9632a574383aa8242f54a1dad273416b868b856a779bda3d4,True
r3,coin-heaven,228412,328412,1.0,0,0,50,True,,,,0,0.3674030303955077,0.47278404235839844,af16b7fcc0487cc0ba50ab4e9e88e70217401495d77180f30fb53673d5f7b510,True
r3,coin-heaven,228413,328413,1.0,0,0,50,True,,,,0,0.28743743896484325,0.5321502685546875,92962aef5460899296db1dd2c40bf0a9aa86534b6f84d531c45baebc50d0fc21,True
r3,coin-heaven,228414,328414,1.0,0,0,50,True,,,,0,0.5039691925048828,0.5528926849365234,719ca6b64f554a5d2ef10a6b52bc6086ac1eee7badfedbcb2c20f5f7834f78d4,True
r3,coin-heaven,228415,328415,1.0,0,0,50,True,,,,0,0.6977558135986328,1.155853271484375,bb4f8a1ad4016551621b68a442b6a076e434d97002ca8d156233c8b1ba37f204,True
r3,coin-heaven,228416,328416,1.0,0,0,50,True,,,,0,0.6286501884460447,0.9107589721679688,99a3821dc0200d637ea6fb6e183cb57a020be5a8dab52fb95da90e505258b287,True
r3,coin-heaven,228417,328417,1.0,0,0,50,True,,,,0,0.6825923919677733,0.9529590606689453,d8b9fa6fec9c6682f9f039fae724701a1eb2baa3db27bd95080142f778675a22,True
r3,coin-heaven,228418,328418,1.0,0,0,50,True,,,,0,0.9842157363891588,1.4371871948242188,1dfbccb31bd0f41a09caea0c3ea38a8b51421c0a7253a302bd2c2909864b242c,True
r3,coin-heaven,228419,328419,1.0,0,0,50,True,,,,0,0.35090446472167947,0.5509853363037109,fd83e3418228a35c93180e9ed99718b088ac7384c907f331c66eba9bb81ebe6f,True
r3,coin-heaven,228420,328420,1.0,0,0,50,True,,,,0,0.5864858627319335,0.8997917175292969,ad3e4db02ca22f6f03f1626c2bbc4201a2805a5b51e124b34f653de4b8c0d429,True
r3,loot-crate,228501,328501,0.16,0,0,8,True,,,,2,0.9984612464904783,2.228975296020508,8090bd6cc897dc8bd4d83b7041c0ed873a40e3218849f3b9bda99354cb4a40a2,True
r3,loot-crate,228502,328502,0.02,0,0,1,True,,,,54,0.5934119224548333,1.313924789428711,2e5c1dcaff04a239e85ffec22efeb647108540355312f73f9b623f70b5a23621,True
r3,loot-crate,228503,328503,0.04,0,0,2,True,,,,2,0.6877303123474113,1.1050701141357422,e308f49ebc5b26d6af90c7f846868984bd5cf55a303e0e1a528e6018598c3090,True
r3,loot-crate,228504,328504,0.44,0,0,22,True,,,,23,0.8106827735900874,11.652708053588867,0a56380a0468ad601bbb8a259c56068c99fcfa22ecd33b43fef017f29a4a0be3,True
r3,loot-crate,228505,328505,0.14,0,0,7,True,,,,1,0.7981896400451658,1.4071464538574219,859d72396d627269b3ba6f71201a1bd7104326e59b131e4fc3ba2d17fb1e7044,True
r3,loot-crate,228506,328506,0.28,0,1,14,False,,,,14,0.7569193840026855,0.9949207305908203,d69866156e91c4954e8760453936993eb0dadda656c6ee840fdb102a138fd8e7,True
r3,loot-crate,228507,328507,0.04,0,0,2,True,,,,3,0.7406949996948237,1.1889934539794922,3b8403f9c09ba17c7f2ac31d49a21ec361f35d567724ee1fbbbe73e4848428cb,True
r3,loot-crate,228508,328508,0.12,0,0,6,True,,,,3,0.4417896270751953,0.6949901580810547,0c8b9a8bbfed1d2b2218a2c6bf784e5c22efc8c33f3efd41ecef8aa084013177,True
r3,loot-crate,228509,328509,0.18,0,0,9,True,,,,4,0.23298263549804682,0.4570484161376953,6d21cc5e6100abdfa49b13d854037574b6e2c6ef633688132cd370246ae87304,True
r3,loot-crate,228510,328510,0.14,0,0,7,True,,,,1,0.4008293151855468,0.7257461547851562,ab7db850b2af0d9accb8247e78da0f0d4821a6eae4f55b5e0ed6df6a71e9157b,True
r3,loot-crate,228511,328511,0.34,0,0,17,True,,,,11,0.24299621582031244,0.4401206970214844,eb43557101659d1db273f67583f34d8effd6a5754acc8d738d85b33296583119,True
r3,loot-crate,228512,328512,0.06,0,0,3,True,,,,0,0.1308917999267578,0.31876564025878906,1716bd223bbc4d17bcff7a0e3f07b164482f7fd0d9e6cc5080786705c794c318,True
r3,loot-crate,228513,328513,0.04,0,0,2,True,,,,1,0.14523267745971677,0.3440380096435547,46d75caa92c6c81959067b41f6adf03858ab31c34b17982c7f991962bb5528be,True
r3,loot-crate,228514,328514,0.06,0,1,3,False,,,,1,0.2115964889526366,0.4069805145263672,0050d34db4af403111dbd48350ce430ae8ea127bc0ce9da06fa227647f5ab901,True
r3,loot-crate,228515,328515,0.58,0,0,29,True,,,,9,0.31815767288207997,0.4799365997314453,c827c0ec536b85999c477475a4c7cd49e78cce576d7cd68e0be14e9c11e780d7,True
r3,loot-crate,228516,328516,0.14,0,0,7,True,,,,4,0.14427900314331052,0.3509521484375,09d1f5a9a0e86dc5aa24893f4ee9cefacc3502ea64ee4aa648312d77013708e3,True
r3,loot-crate,228517,328517,0.02,0,0,1,True,,,,1,0.1628398895263672,0.3418922424316406,d09a11f7ca79acce9929acdd3c609c953189540921df020a1c3e9d9b289ccb39,True
r3,loot-crate,228518,328518,0.32,0,0,16,True,,,,8,0.18814802169799802,0.33211708068847656,39d3910310535e8343152f032885c4f8358bb9d605bba8b8415b1fedfb4da6bf,True
r3,loot-crate,228519,328519,0.0,0,0,0,True,,,,0,0.15997886657714844,0.3447532653808594,59ad26b614cc2d341994844e101c5c0ca00fcb5e8767517aeb99ed9435a7836f,True
r3,loot-crate,228520,328520,0.3,0,0,15,True,,,,4,0.20582675933837885,0.34427642822265625,b40af67aeef5e4613273350ed89d20b77614db1a583b21ee1bfd0bda8d7527c6,True
r4,competitive,228201,328201,0.0,0,0,0,True,0,0,4,7,1.8361091613769531,2.2368431091308594,da93c95e5601572b62ead9e0ce1b45203060049490a456e93f4db28c9f71ea98,False
r4,competitive,228202,328202,0.2222222222222222,0,0,2,False,0,0,2,4,0.6046533584594725,0.7841587066650391,d8071f2df5c95c51f56badc2e1c3adb34d2fda10595608d78c44910ff96e7788,False
r4,competitive,228203,328203,0.2222222222222222,1,0,7,True,1,0,1,4,0.7072925567626952,1.3968944549560547,a2d277e10ba06e5a5e113494c9686841e03118fd8ef9ba1ec9491d1772990e96,False
r4,competitive,228204,328204,0.0,0,0,0,False,0,0,4,2,0.9931683540344235,2.454042434692383,b6b14086d50172988c9d7df8703c1beae9728fe1bf6d2a044ca5a063c2a2ba0c,False
r4,competitive,228205,328205,0.1111111111111111,0,0,1,False,0,0,3,28,1.9251823425292962,3.662109375,6a1b1b5b291e1c18a326de0823211e8992cf91f97874af1ff44e66ee80808a44,False
r4,competitive,228206,328206,0.3333333333333333,0,0,3,True,0,1,1,7,2.1777033805847146,3.275156021118164,1d7f5b03b4fd669301dc3fdde04f593dd6387010864a49a636372e4d49b396cc,False
r4,competitive,228207,328207,0.1111111111111111,0,1,1,False,0,0,3,10,1.931285858154296,3.139019012451172,6846f13ea3016a9ccfb4e79917b827325740de272be0ff3c811ed6280676f06c,False
r4,competitive,228208,328208,0.2222222222222222,0,0,2,True,0,0,2,6,1.481378078460693,2.9687881469726562,4a501de4f0638b093e3f5cab04ff6f57465ef485c5bbade9faf68b8e10506635,False
r4,competitive,228209,328209,0.1111111111111111,0,1,1,False,0,0,4,11,2.5453567504882812,3.9949417114257812,1cb1166405bd293c8c1c379e771b7b466700f0184487872ee4176bcedfbbb609,False
r4,competitive,228210,328210,0.4444444444444444,0,0,4,False,0,0,2,16,1.9256591796874998,3.857135772705078,ae7e77689af5c9a65b3e85e22d466698763b88c485f60b62f5ee2553fba16db1,False
r4,competitive,228211,328211,0.3333333333333333,0,0,3,True,0,0,2,4,1.5876412391662584,3.242015838623047,b4aacba43a4e3defb522b5ea4ae0c200c362a80ba1dd78164184924a32d0b91b,False
r4,competitive,228212,328212,0.1111111111111111,0,0,1,False,0,0,4,4,1.7930150032043455,2.807140350341797,f53b709a9c03a897512ef6357effd9ea0b1c5efa99efac838a039a609fedf333,False
r4,competitive,228213,328213,0.2222222222222222,0,0,2,False,0,0,3,7,1.67255401611328,2.4890899658203125,15e7e1ea447253e9ebb1839b680f26ffe68b7fd159b1d6c115355250ca8fad2b,False
r4,competitive,228214,328214,0.0,0,0,0,False,0,0,4,3,1.3204097747802734,2.2542476654052734,eebf4c6f03987aef622ab5f58d7e68224d308c57eef384a546f8b9252416133b,False
r4,competitive,228215,328215,0.1111111111111111,0,1,1,False,0,0,3,1,0.46525001525878906,0.6661415100097656,54ae569b893ddf382d7f9bda7deef58cf92ba9dcd3b40e85a79a070128532d9d,False
r4,competitive,228216,328216,0.0,1,0,5,True,0,1,1,7,0.8630514144897459,1.1429786682128906,28aba4dbc1d92cbd120b4b1962496711459215095589f6c6b7ccbb9fbbbd6414,False
r4,competitive,228217,328217,0.3333333333333333,0,1,3,False,0,0,2,5,0.5500912666320801,0.659942626953125,5de1ca021b872e167970e2a1f2ea1ab8d8c48be1b00de7fedd14dead9f0342e6,False
r4,competitive,228218,328218,0.2222222222222222,0,1,2,False,0,0,2,7,0.5379199981689452,0.63323974609375,9a919af1e882ea8a8cffe9e6f69a1e751f9736e0e064a2c1e6ada1333b11c0d2,False
r4,competitive,228219,328219,0.3333333333333333,0,0,3,False,0,0,2,13,0.4873275756835937,0.7233619689941406,4d5125e287641bd67ed96516aebb2362aa09e66a6ddd7865fab7ce790da4f0a1,False
r4,competitive,228220,328220,0.1111111111111111,0,0,1,True,0,0,3,13,0.887179374694824,1.0061264038085938,a6a036ea1a39a49351d0e828aa19d569915285d6ea95b103c9348a3b8d3f1163,False
r4,mixed,228601,328601,0.3333333333333333,0,1,3,False,0,0,3,7,1.3520479202270508,2.359151840209961,f96a136adcf8c6a4f7dd668d7b53915a1bcaa612a5be8cdb03a09a284ba5c344,False
r4,mixed,228602,328602,0.0,0,1,0,False,0,0,3,5,0.5737304687499999,0.6439685821533203,aa8a4f916a94886a71aa1e4bd876545baf60eba516b1b450dbc3d0fe278776aa,False
r4,mixed,228603,328603,0.2222222222222222,0,1,2,False,0,0,3,14,0.943207740783691,1.2938976287841797,480638e4094cbfee22b63e78399308668f1aed890a6e0c1deda66435bbc2c931,False
r4,mixed,228604,328604,0.1111111111111111,0,0,1,False,0,0,3,7,0.8887290954589842,2.473115921020508,f6c9ad913a729b4455328164b08850ed1602333ecbbace04458eb0e38f67ccd4,False
r4,mixed,228605,328605,0.2222222222222222,0,1,2,False,0,0,3,9,1.3745427131652832,1.6889572143554688,e3e18445c59afff312747249d5a6679c0d0219a615081a08ad101346951515ea,False
r4,mixed,228606,328606,0.0,0,1,0,False,0,0,3,3,0.6303787231445312,0.8039474487304688,b08cfd8edcf13cc3f7c88f22637bb543f51e34cdc134a5df0ef1b85ffd8b0feb,False
r4,mixed,228607,328607,0.1111111111111111,0,0,1,True,0,0,3,15,1.1253237724304195,2.880096435546875,d728288896b1d06e5b9b2a090b882d324d5a137c496473ea5ec7965863c914b9,False
r4,mixed,228608,328608,0.2222222222222222,0,0,2,False,0,0,3,12,1.6169071197509761,4.00090217590332,c63e893e48ef4cb4ea0453f9f31de446d6e36ad9dc234fccc5d38eab1777a7fe,False
r4,mixed,228609,328609,0.2222222222222222,0,0,2,False,0,0,3,3,1.5699386596679683,2.516031265258789,33fa61b202f623b61bac58cc6602ebe4b9ec4273a84abf11964ee498b6bbbc76,False
r4,mixed,228610,328610,0.2222222222222222,0,0,2,True,0,0,2,10,1.56029462814331,2.7151107788085938,b759f10132029168c95275527bbbdee8a416840145d9b60421b0d3727a7862b9,False
r4,mixed,228611,328611,0.0,0,0,0,False,0,0,3,5,0.8531808853149414,0.9648799896240234,925f45b48cba59cc8af1fa71b36ee02dc95258c45d601ce8d48fb6a72f80f723,False
r4,mixed,228612,328612,0.3333333333333333,0,1,3,False,0,0,2,9,2.135372161865234,8.410930633544922,4b69cbccf02e92e602b5abf0984d2f589d83986ea44df4c7c4513e13abc3036a,False
r4,mixed,228613,328613,0.0,0,0,0,False,0,0,3,6,0.716090202331543,0.9639263153076172,103ae6df5cec60639d2f95f09526997cd4382d7b9b971f2f58d3f6abdc71bf00,False
r4,mixed,228614,328614,0.1111111111111111,0,1,1,False,0,0,2,3,1.922309398651123,3.4661293029785156,111f0b7b8bdc3cbe3514d0d3358d4adaefad03fec7f2088b8f65797748262885,False
r4,mixed,228615,328615,0.1111111111111111,0,1,1,False,0,0,3,2,1.2303113937377927,1.4200210571289062,c97bcdbc819f7959ad6ce6219e772e9ecca827e2e4c8406b39acfbc8916533cc,False
r4,mixed,228616,328616,0.4444444444444444,0,0,4,True,1,0,1,14,3.5708427429199205,5.661964416503906,202b92eaaa943bbd940e98d86f5a41bb012c2b4d033f86ca4a747d34895af080,False
r4,mixed,228617,328617,0.0,0,0,0,False,0,0,3,3,1.1203408241271968,1.447916030883789,1b9f1e7396c798f707a85c1784f273af5a3badb768d3a13728abfcfc4fd245fb,False
r4,mixed,228618,328618,0.1111111111111111,0,0,1,False,0,0,2,5,1.562607288360595,10.450124740600586,dadb414f2a48d96b8de7c2a65f2e1b4f460d338f341989937a825e2c7a204deb,False
r4,mixed,228619,328619,0.2222222222222222,0,1,2,False,0,0,3,4,0.5340099334716797,0.6411075592041016,12af584ad9f3b4616dd07622a291f9528a7498153edf171f7fc9f74555cde0db,False
r4,mixed,228620,328620,0.1111111111111111,0,1,1,False,0,0,3,4,0.4729390144348144,0.5061626434326172,c9b229087b1539e47261281a932ad78013c2873394c8219b9db4a54f8efc3361,False
r4,peaceful,228101,328101,0.1111111111111111,0,0,1,True,1,0,1,0,0.18405914306640625,0.41794776916503906,9fb9bcbecb7808fca8ca327b0076b065c276254a83d5068a08426b4766e556cc,True
r4,peaceful,228102,328102,0.0,0,0,0,True,0,1,1,0,0.2009868621826172,0.34999847412109375,47d644b942d123afbad9dbfc55e3c3a08e3a3f28ce7b0bf576eba4b03515a0e0,True
r4,peaceful,228103,328103,0.0,0,0,0,True,0,1,1,0,0.29206275939941406,0.4177093505859375,864ce0cad1dc926d92b30e849d7c6bbe8cb0ed820b7e60da6b12433cb5cc9685,True
r4,peaceful,228104,328104,0.0,0,0,0,True,0,1,1,54,0.18383264541625977,0.3349781036376953,fce4a993b3043a059832a22743fb213bbe97d84042e572dbb3f9e23c46a53e07,True
r4,peaceful,228105,328105,0.8888888888888888,1,0,13,True,1,0,1,10,0.28805732727050776,0.3829002380371094,7869a20a5747ca4198ce79d86a63f58fab6f2d8e7a7628250126236bbae29dc8,False
r4,peaceful,228106,328106,0.0,0,0,0,True,0,1,1,0,0.19788742065429688,0.3609657287597656,31b27092652ec97df563b6a510da1dd8c4b157f9d626ce46059cdf3d5d88a1cf,True
r4,peaceful,228107,328107,0.1111111111111111,1,0,6,True,1,0,1,4,0.2671360969543456,0.4291534423828125,3c393abb45e120bfd85c114b75b0f4f8dd74df6ac41df25581de242a97ebf0db,False
r4,peaceful,228108,328108,0.1111111111111111,0,0,1,True,1,0,1,2,0.1970887184143065,0.34999847412109375,392e36c196fb445d0c87b0560f5ca30245269ea0026a13bb3322a22f0a02f9c6,True
r4,peaceful,228109,328109,0.7777777777777778,0,0,7,True,1,0,1,13,0.46997070312499994,0.5970001220703125,ac588c64af317aab866d337ae11a791d7f305708207f964851ae56f6790343ec,True
r4,peaceful,228110,328110,0.0,0,0,0,True,0,1,1,2,0.19288063049316406,0.5140304565429688,38ea08ec1782419e20402dc4136a59b2fa4f09341b48329335787120c30f686a,True
r4,peaceful,228111,328111,0.2222222222222222,0,1,2,False,1,0,1,0,0.26226043701171875,0.39505958557128906,23217e2cf29bfbce107d34348358e527f98234fde502cc52a95a6eb9c4317129,True
r4,peaceful,228112,328112,0.1111111111111111,0,0,1,True,1,0,1,3,0.2129197120666504,0.4000663757324219,a9e769714570fb65e81b95cdca3a13e9dfd4af4b175acd0621bfc078bd47992e,True
r4,peaceful,228113,328113,0.0,0,0,0,True,0,1,1,25,0.22605657577514646,0.37384033203125,dbc6508fb8e33dcd6e966bd1cd8f70965339e05bf972744df90498329fb7b9e2,True
r4,peaceful,228114,328114,0.5555555555555556,0,0,5,True,1,0,1,22,0.5151271820068358,0.6320476531982422,1c6116553a1dc425b89f87ed4cace233bf2be0594e9eb5ac91796156b059f04d,True
r4,peaceful,228115,328115,0.3333333333333333,0,0,3,True,1,0,1,10,0.33835172653198237,0.45418739318847656,20c9bf4e1e5306ad33810a9e1d771037c57490d95ab76eff033b2e5813e620ea,False
r4,peaceful,228116,328116,0.7777777777777778,0,1,7,False,1,0,1,11,0.4466772079467773,0.5922317504882812,aa796805b198b246cb6f83ff23526d4b94693cbe96209b859142e083581f9abc,False
r4,peaceful,228117,328117,0.2222222222222222,0,0,2,True,1,0,1,2,0.18883943557739258,0.3502368927001953,24f700c09f9b57da0789eb12008e48e4a3fa2b2af8dce6157ab59d5df9e99ea5,True
r4,peaceful,228118,328118,0.0,0,0,0,True,0,1,1,1,0.287187099456787,0.370025634765625,841982d7517df5c8cc7f7fa7a7a9fe406ca7ee549fb1f89968e34e44176ed67e,True
r4,peaceful,228119,328119,0.0,0,0,0,True,0,1,1,0,0.21723508834838864,0.3960132598876953,265119014efa62ca6984a1f49e4cd6893feb465cc7abf3f8663367ff04f27bb2,True
r4,peaceful,228120,328120,0.0,0,0,0,True,0,1,1,0,0.247955322265625,0.4076957702636719,5a49486b111e3603ad4453fd31d9e4d942f37e2adabe8c61e146a830e68bb499,True
r4,classic,228301,328301,0.6666666666666666,0,0,6,True,,,,11,0.2510547637939453,0.5369186401367188,c5cf4f11569dca0def88b3fcb6fe3472c288a73c2e926c915fd1faf221c1aaea,True
r4,classic,228302,328302,0.1111111111111111,0,0,1,True,,,,1,0.22488832473754877,0.5648136138916016,d3b893c5d8eab525e10813dba36f7d02c0f76e8cf5a6fb19a5561429dc787677,True
r4,classic,228303,328303,0.0,0,0,0,True,,,,54,0.19006729125976557,0.5249977111816406,08b2eec06f0abb5482b6da394f950391b40db1c53356c664ffe895dc06b178b9,True
r4,classic,228304,328304,0.1111111111111111,0,0,1,True,,,,48,0.2181887626647949,0.6678104400634766,dc48fe3eb3c2744b13330e0c3ceda1e629e496c8e50fdc02cf900da76efa3f60,True
r4,classic,228305,328305,0.4444444444444444,0,0,4,True,,,,37,0.5000710487365722,1.138925552368164,000a2dab0be5d670e7573e00a397597d2da4d4fe4675563795ae65cf42b530a0,True
r4,classic,228306,328306,0.5555555555555556,0,0,5,True,,,,3,0.30803680419921875,0.5109310150146484,7d7362eddc786c3cd7978592cc5cbeb2e98066cb2f39f995e9f8afa865fb0bbe,True
r4,classic,228307,328307,0.0,0,0,0,True,,,,0,0.25194883346557534,0.45990943908691406,552e1ae3eb6f53850040df986b921d6950f974a462fbbf71689812629debc0f7,True
r4,classic,228308,328308,0.1111111111111111,0,0,1,True,,,,2,0.2901792526245115,1.135110855102539,e6886cbef2efc246aa41749f6b68fc60ea8dbdba10b39ba8934360c6882244d7,True
r4,classic,228309,328309,0.1111111111111111,0,0,1,True,,,,2,0.6641626358032214,1.3730525970458984,f6d6fab6554119bb434ca5af08b0aa8d8cb8f412d2bcdd59a9531a83dc0626ab,True
r4,classic,228310,328310,0.0,0,0,0,True,,,,52,0.5321860313415527,1.6939640045166016,46e3d6724998b9dc85ea74a855ae208db807707b9026e8d83ea27f5781d3c779,True
r4,classic,228311,328311,0.1111111111111111,0,0,1,True,,,,2,0.5695462226867671,1.2788772583007812,8de800daa7e1e8bf3d73e7c3e103a0e342173505da212a328c00628c43ec6463,True
r4,classic,228312,328312,0.2222222222222222,0,0,2,True,,,,6,0.7758140563964844,1.6262531280517578,77d442c84d68fd48c276c9a2796da09fcc552da0333ec8c614e122aa544d4296,True
r4,classic,228313,328313,0.0,0,0,0,True,,,,2,0.5801200866699219,2.9540061950683594,ff049895348c6944fa2c27e5f3353e2c3f24855ea44692b3e44d78ab9ee7b7a6,True
r4,classic,228314,328314,0.0,0,0,0,True,,,,54,0.36903619766235335,0.6430149078369141,d7dafce29c43ad50a2ecd450e4274ada22a95898dc60fd135d002c56fba1d712,True
r4,classic,228315,328315,0.1111111111111111,0,0,1,True,,,,0,0.6674885749816891,1.1448860168457031,bbca499a5ed2106eff6f6840112e18dba11d4effe4ec457bc7cbc55baadcd3ec,True
r4,classic,228316,328316,0.0,0,0,0,True,,,,54,0.5052924156188964,0.86212158203125,d7dafce29c43ad50a2ecd450e4274ada22a95898dc60fd135d002c56fba1d712,True
